"status","acquisition_expansion","catalog_theme_expansion","decor_id","item_id","decor_name","catalog_name","category","source_text","achievement_ids","quest_ids","npc_ids","spell_ids","currency_ids","classification_note","acquisition_source_url","item_name","item_expansion_id","flags","type","model_type","weight_cost"
"needs_acquisition_expansion",,,"11908","258222","Shellscale Standard",,,,,,,,,,,"Shellscale Standard","-3","3","1","1","5"
"needs_acquisition_expansion",,,"11909","258223","Murloc's Wind Chimes",,,,,,,,,,,"Murloc's Wind Chimes","-3","3","1","1","1"
"needs_acquisition_expansion",,,"11910","258224","Dalaran Display Shelves",,,,,,,,,,,"Dalaran Display Shelves","6","3","2","1","3"
"needs_acquisition_expansion",,,"11911","258225","Failed Failure Detection Pylon",,,,,,,,,,,"Failed Failure Detection Pylon","6","3","1","1","3"
"needs_acquisition_expansion",,,"11912","258226","Dalaran Auto-Hammer",,,,,,,,,,,"Dalaran Auto-Hammer","6","3","1","1","3"
"needs_acquisition_expansion",,,"11913","258227","Suramar Jeweler's Assortment",,,,,,,,,,,"Suramar Jeweler's Assortment","6","3","1","1","1"
"needs_acquisition_expansion",,,"11914","258230","Naga's Scale Bag",,,,,,,,,,,,,"131","1","1","1"
"needs_acquisition_expansion",,,"11915","258232","Azshara's Eternal Prize",,,,,,,,,,,,,"131","1","1","5"
"needs_acquisition_expansion",,,"11916","258234","Azsharan Brazier",,,,,,,,,,,,,"131","1","1","5"
"needs_acquisition_expansion",,,"11917","258235","Aspiring Soul's Chair",,,,,,,,,,,"Aspiring Soul's Chair","8","3","1","1","3"
"needs_acquisition_expansion",,,"11918","258237","Ardenweald Lamppost",,,,,,,,,,,"Ardenweald Lamppost","8","3","1","1","3"
"needs_acquisition_expansion",,,"11919","258238","Maldraxxian Crate",,,,,,,,,,,"Maldraxxian Crate","8","3","1","1","3"
"needs_acquisition_expansion",,,"11920","258239","Tome of Maldraxxian Rituals",,,,,,,,,,,"Tome of Maldraxxian Rituals","8","3","1","1","1"
"needs_acquisition_expansion",,,"11921","258240","Kyrian Anima Barrel",,,,,,,,,,,"Kyrian Anima Barrel","8","3","1","1","1"
"needs_acquisition_expansion",,,"11922","258242","Hollow Night Fae Shrine",,,,,,,,,,,"Hollow Night Fae Shrine","8","3","1","1","5"
"needs_acquisition_expansion",,,"11923","258244","Broker's Hex Table",,,,,,,,,,,"Broker's Hex Table","8","3","1","1","1"
"needs_acquisition_expansion",,,"11924","258245","Ardenweald Hanging Baskets",,,,,,,,,,,"Ardenweald Hanging Baskets","8","3","3","1","3"
"needs_acquisition_expansion",,,"11925","258247","Large Revendreth Storage Crate",,,,,,,,,,,"Large Revendreth Storage Crate","8","3","1","1","3"
"needs_acquisition_expansion",,,"11926","258248","Margrave's Stitched Leather Rug",,,,,,,,,,,"Margrave's Stitched Leather Rug","8","3","4","1","3"
"needs_acquisition_expansion",,,"11927","258250","Cartel Ta Bookcase",,,,,,,,,,,"Cartel Ta Bookcase","8","3","1","1","1"
"needs_acquisition_expansion",,,"11928","258252","Cartel Xy Capture Crate",,,,,,,,,,,"Cartel Xy Capture Crate","8","3","1","1","5"
"acquisition_dragonflight_confirmed","dragonflight","dragonflight","11929","258253","Titanic Tyrhold Fountain","Titanic Tyrhold Fountain","Structural › Large Structures","Crafting: Engineering Profession: Dragon Isles Engineering (80)","","","","1263237","","Displayed acquisition source is Dragonflight content","https://housing.wowdb.com/decor/11929/titanic-tyrhold-fountain-11929/","Titanic Tyrhold Fountain","9","3","1","1","5"
"needs_acquisition_expansion",,,"11930","258262","Kobold Digger's Chair",,,,,,,,,,,"Kobold Digger's Chair","-3","3","1","1","1"
"needs_acquisition_expansion",,,"11931","258264","Kobold Candle Trio",,,,,,,,,,,"Kobold Candle Trio","-3","3","1","1","1"
"needs_acquisition_expansion",,,"11932","258265","Kobold Wagon",,,,,,,,,,,"Kobold Wagon","-3","3","1","1","5"
"needs_acquisition_expansion",,,"11933","258267","Candle-Festooned Wooden Awning",,,,,,,,,,,"Candle-Festooned Wooden Awning","-3","3","1","1","5"
"needs_acquisition_expansion",,,"11934","258268","Waxmaster's Candle Rack",,,,,,,,,,,"Waxmaster's Candle Rack","-3","3","1","1","5"
"needs_acquisition_expansion",,,"11935","258289","Thunder Bluff Totem",,,,,,,,,,,"Thunder Bluff Totem","0","3","1","1","1"
"needs_acquisition_expansion",,,"11936","258290","Carved Idol of Halazzi, Loa of the Hunt",,,,,,,,,,,"Carved Idol of Halazzi, Loa of the Hunt","-3","3","1","1","1"
"internal_dnt",,,"11937","258291","[DNT] [AUTOGEN] 12PM_Primitive_Ritual_Effigy04.m2",,,,,,,,,,,,,"131","1","1","1"
"internal_dnt",,,"11938","258292","[DNT] [AUTOGEN] 12PM_Primitive_Ritual_Effigy05.m2",,,,,,,,,,,,,"131","1","1","1"
"internal_dnt",,,"11939","258293","[DNT] [AUTOGEN] 12PM_Primitive_Defense_Banner03.m2",,,,,,,,,,,,,"131","1","1","1"
"needs_acquisition_expansion",,,"11940","258294","Lush Garden Gnome-Like Statue",,,,,,,,,,,"Lush Garden Gnome-Like Statue","-3","259","1","1","1"
"needs_acquisition_expansion",,,"11941","258298","Kirin Tor Skyline Banner",,,,,,,,,,,"Kirin Tor Skyline Banner","2","3","2","1","3"
"needs_acquisition_expansion",,,"11942","258299","Hanging Felsteel Cage",,,,,,,,,,,"Hanging Felsteel Cage","-3","3","1","1","5"
"needs_acquisition_expansion",,,"11943","258300","Sparse Razorwind Fisher's Rack",,,,,,,,,,,"Sparse Razorwind Fisher's Rack","-3","3","1","1","5"
"acquisition_dragonflight_confirmed","dragonflight",,"11944","258301","Gilnean Washing Line","Gilnean Washing Line",,"Marie Allen (Stormglen Village, Gilneas) 125; Samantha Buckley (Ruins of Gilneas); requires Reclamation of Gilneas","19719","","211065;216888","","","The post-Reclamation vendor inventory belongs to Dragonflight patch 10.2.5 despite the Cataclysm theme tag","https://housing.wowdb.com/decor/11944/gilnean-washing-line-11944/","Gilnean Washing Line","-3","3","1","1","1"
"needs_acquisition_expansion",,,"11945","258302","Pandaren Fishing Net",,,,,,,,,,,"Pandaren Fishing Net","4","3","4","1","3"
"needs_acquisition_expansion",,,"11946","258303","Beloved Elekk Plushie",,,,,,,,,,,"Beloved Elekk Plushie","5","3","1","1","1"
"needs_acquisition_expansion",,,"11947","258304","Flying Skyhorn Eagle Kite",,,,,,,,,,,,,"131","1","1","3"
"needs_acquisition_expansion",,,"11948","258306","K'areshi Warp Platform",,,,,,,,,,,"K'areshi Warp Platform","-3","3","1","1","5"
"needs_acquisition_expansion",,,"11949","258307","Razorwind Fisher's Rack",,,,,,,,,,,"Razorwind Fisher's Rack","-3","3","1","1","5"
"needs_acquisition_expansion",,,"11950","258318","Naakroan Brazier",,,,,,,,,,,,,"131","1","1","5"
"needs_acquisition_expansion",,,"11951","258319","Shadowguard Collection Pylon",,,,,,,,,,,,,"131","1","1","5"
"needs_acquisition_expansion",,,"11952","258320","K'areshi Protectorate Portal",,,,,,,,,,,"K'areshi Protectorate Portal","-3","3","1","1","5"
"needs_acquisition_expansion",,,"11953","258322","Shadowguard Energy Siphon",,,,,,,,,,,,,"131","1","1","5"
"needs_acquisition_expansion",,,"12140","258535","Simple Bone-Tied Charm",,,,,,,,,,,"Simple Bone-Tied Charm","-3","3","3","1","1"
"needs_acquisition_expansion",,,"12141","258536","Windmark Tribal Charm",,,,,,,,,,,"Windmark Tribal Charm","-3","3","3","1","3"
"needs_acquisition_expansion",,,"12142","258537","Amani Dreamer's Charm",,,,,,,,,,,"Amani Dreamer's Charm","-3","3","3","1","3"
"needs_acquisition_expansion",,,"12143","258538","Barebone Rope Charm",,,,,,,,,,,"Barebone Rope Charm","-3","3","3","1","3"
"internal_dnt",,,"12144","258539","[DNT] [AUTOGEN] 12PM_Primitive_Decor_KnickKnack01.m2",,,,,,,,,,,,,"131","3","1","1"
"needs_acquisition_expansion",,,"12145","258540","Purified Troll Ring",,,,,,,,,,,"Purified Troll Ring","-3","3","1","1","1"
"internal_dnt",,,"12146","258541","[DNT] [AUTOGEN] 12PM_Primitive_Decor_HangingRope01.m2",,,,,,,,,,,,,"131","3","1","1"
"internal_dnt",,,"12147","258542","[DNT] [AUTOGEN] 12PM_Primitive_Decor_HangingRope02.m2",,,,,,,,,,,,,"131","3","1","1"
"internal_dnt",,,"12148","258543","[DNT] [AUTOGEN] 12PM_Primitive_Decor_HangingRope03.m2",,,,,,,,,,,,,"131","3","1","1"
"internal_dnt",,,"12149","258544","[DNT] [AUTOGEN] 12PM_Primitive_Decor_HangingRope04.m2",,,,,,,,,,,,,"131","3","1","1"
"internal_dnt",,,"12150","258545","[DNT] [AUTOGEN] 12PM_Primitive_Decor_HangingRope05.m2",,,,,,,,,,,,,"131","3","1","1"
"internal_dnt",,,"12151","258546","[DNT] [AUTOGEN] 12PM_Primitive_Decor_HangingRope06.m2",,,,,,,,,,,,,"131","3","1","1"
"internal_dnt",,,"12152","258547","[DNT] [AUTOGEN] 12PM_Primitive_Decor_HangingRope07.m2",,,,,,,,,,,,,"131","3","1","1"
"internal_dnt",,,"12153","258548","[DNT] [AUTOGEN] 12PM_Primitive_Decor_HangingRope08.m2",,,,,,,,,,,,,"131","3","1","1"
"needs_acquisition_expansion",,,"12154","258549","Burning Amani Pinecone",,,,,,,,,,,"Burning Amani Pinecone","-3","3","1","1","1"
"internal_dnt",,,"12155","258550","[DNT] [AUTOGEN] 12PM_Primitive_Decor_HangingRope02_NoAnim.m2",,,,,,,,,,,,,"131","3","1","1"
"internal_dnt",,,"12156","258551","[DNT] [AUTOGEN] 12PM_Primitive_Decor_HangingRope03_NoAnim.m2",,,,,,,,,,,,,"131","3","1","1"
"internal_dnt",,,"12157","258552","[DNT] [AUTOGEN] 12PM_Primitive_Decor_HangingRope04_NoAnim.m2",,,,,,,,,,,,,"131","3","1","1"
"internal_dnt",,,"12158","258553","[DNT] [AUTOGEN] 12PM_Primitive_Decor_HangingRope05_NoAnim.m2",,,,,,,,,,,,,"131","3","1","1"
"internal_dnt",,,"12159","258554","[DNT] [AUTOGEN] 12PM_Primitive_Decor_HangingRope08_NoAnim.m2",,,,,,,,,,,,,"131","3","1","1"
"internal_dnt",,,"12160","258555","[DNT] [AUTOGEN] 12PM_Primitive_Decor_HangingRope09_NoAnim.m2",,,,,,,,,,,,,"131","3","1","1"
"needs_acquisition_expansion",,,"12161","258557","Beloved Raptor Plushie",,,,,,,,,,,"Beloved Raptor Plushie","6","3","1","1","1"
"needs_acquisition_expansion",,,"12162","258558","Sandfury Diplomat's Banner",,,,,,,,,,,"Sandfury Diplomat's Banner","7","3","1","1","3"
"needs_acquisition_expansion",,,"12163","258559","Tidesage's Totem",,,,,,,,,,,"Tidesage's Totem","7","3","1","1","1"
"needs_acquisition_expansion",,,"12164","258560","Drust Enchanter's Rod",,,,,,,,,,,"Drust Enchanter's Rod","7","3","1","1","1"
"needs_acquisition_expansion",,,"12165","258561","Kyrian Aspirant's Rolled Cushion",,,,,,,,,,,"Kyrian Aspirant's Rolled Cushion","8","3","1","1","1"
"internal_dnt",,,"12166","258562","[DNT] [AUTOGEN] 12PM_Primitive_Decor_HangingRope09.m2",,,,,,,,,,,,,"131","3","1","1"
"internal_dnt",,,"12167","258563","[DNT] [AUTOGEN] 12PM_Primitive_Decor_HangingRope07_NoAnim.m2",,,,,,,,,,,,,"131","3","1","1"
"internal_dnt",,,"12168","258564","[DNT] [AUTOGEN] 12PM_Primitive_Decor_HangingRope10_Long_NoAnim.m2",,,,,,,,,,,,,"131","3","1","1"
"needs_acquisition_expansion",,,"12169","258565","Reinforced Wooden Barrel",,,,,,,,,,,"Reinforced Wooden Barrel","-3","3","1","1","1"
"needs_acquisition_expansion",,,"12170","258566","Empty Reinforced Wooden Barrel",,,,,,,,,,,"Empty Reinforced Wooden Barrel","-3","3","1","1","1"
"needs_acquisition_expansion",,,"12171","258567","Lush Garden Fungal Chair",,,,,,,,,,,"Lush Garden Fungal Chair","-3","259","1","1","3"
"needs_acquisition_expansion",,,"12172","258568","Spring Blossom Window",,,,,,,,,,,"Spring Blossom Window","-3","259","2","1","1"
"needs_acquisition_expansion",,,"12173","258569","Spring Blossom Gazebo",,,,,,,,,,,"Spring Blossom Gazebo","-3","259","1","1","5"
"needs_acquisition_expansion",,,"12174","258570","Refined Wooden Bed",,,,,,,,,,,"Refined Wooden Bed","-3","3","1","1","5"
"needs_acquisition_expansion",,,"12189","258658","Elwynn Autumn Apple Tree",,,,,,,,,,,"Elwynn Autumn Apple Tree","-3","3","1","1","5"
"needs_acquisition_expansion",,,"12190","258659","Founder's Point Autumn Apple Tree",,,,,,,,,,,"Founder's Point Autumn Apple Tree","-3","3","1","1","5"
"needs_acquisition_expansion",,,"12192","258663","Razorwind River Paddle",,,,,,,,,,,"Razorwind River Paddle","-3","3","1","1","3"
"needs_acquisition_expansion",,,"12193","258664","Tusk-Adorned Stitched Rug",,,,,,,,,,,"Tusk-Adorned Stitched Rug","-3","3","4","1","5"
"needs_acquisition_expansion",,,"12194","258665","Small Stitched Rug",,,,,,,,,,,"Small Stitched Rug","-3","3","4","1","3"
"needs_acquisition_expansion",,,"12195","258666","Ethereal Pipe Segment",,,,,,,,,,,"Ethereal Pipe Segment","-3","3","1","1","3"
"needs_acquisition_expansion",,,"12196","258667","Angled Ethereal Pipe Segment",,,,,,,,,,,"Angled Ethereal Pipe Segment","-3","3","1","1","5"
"needs_acquisition_expansion",,,"12197","258668","Long Ethereal Pipe Segment",,,,,,,,,,,"Long Ethereal Pipe Segment","-3","3","1","1","5"
"needs_acquisition_expansion",,,"12198","258669","Corner Ethereal Pipe Segment",,,,,,,,,,,"Corner Ethereal Pipe Segment","-3","3","1","1","5"
"needs_acquisition_expansion",,,"12199","258670","Empty Wooden Bathtub",,,,,,,,,,,"Empty Wooden Bathtub","-3","3","1","1","3"
"needs_acquisition_expansion",,,"12200","258740","Glorious Pendant of Rukhmar",,,,,,,,,,,"Glorious Pendant of Rukhmar","-3","3","1","1","1"
"needs_acquisition_expansion",,,"12201","258741","Writings of Reshad the Outcast",,,,,,,,,,,"Writings of Reshad the Outcast","-3","3","1","1","1"
"needs_acquisition_expansion",,,"12202","258742","Scroll of the Adherent",,,,,,,,,,,"Scroll of the Adherent","-3","3","1","1","1"
"needs_acquisition_expansion",,,"12203","258743","Arakkoan Alchemy Tools",,,,,,,,,,,"Arakkoan Alchemy Tools","-3","3","1","1","3"
"needs_acquisition_expansion",,,"12204","258744","Skyreach Circular Table",,,,,,,,,,,"Skyreach Circular Table","-3","3","1","1","5"
"needs_acquisition_expansion",,,"12205","258745","High Arakkoan Library Shelf",,,,,,,,,,,"High Arakkoan Library Shelf","-3","3","1","1","3"
"needs_acquisition_expansion",,,"12206","258746","High Arakkoan Alchemist's Shelf",,,,,,,,,,,"High Arakkoan Alchemist's Shelf","-3","3","1","1","3"
"needs_acquisition_expansion",,,"12207","258747","High Arakkoan Shelf",,,,,,,,,,,"High Arakkoan Shelf","-3","3","1","1","3"
"needs_acquisition_expansion",,,"12208","258748","""Rising Glory of Rukhmar"" Statue",,,,,,,,,,,"""Rising Glory of Rukhmar"" Statue","-3","3","1","1","5"
"needs_acquisition_expansion",,,"12209","258749","Uncorrupted Eye of Terokk",,,,,,,,,,,"Uncorrupted Eye of Terokk","-3","3","1","1","1"
"needs_acquisition_expansion",,,"12210","258765","Hull'n'Home Window",,,,,,,,,,,"Hull'n'Home Window","-3","3","2","1","3"
"needs_acquisition_expansion",,,"12211","258766","Exposed Corner Ethereal Pipe Segment",,,,,,,,,,,"Exposed Corner Ethereal Pipe Segment","-3","3","1","1","5"
"needs_acquisition_expansion",,,"12212","258767","Exposed Long Ethereal Pipe Segment",,,,,,,,,,,"Exposed Long Ethereal Pipe Segment","-3","3","1","1","5"
"internal_dnt",,,"12213","258813","[DNT] [AUTOGEN] 12PM_Primitive_Storage_Urn03.m2",,,,,,,,,,,,,"131","1","1","1"
"needs_acquisition_expansion",,,"12214","258818","Padded Wooden Bench",,,,,,,,,,,"Padded Wooden Bench","-3","3","1","1","3"
"needs_acquisition_expansion",,,"12215","258819","Sturdy Wooden Crate",,,,,,,,,,,"Sturdy Wooden Crate","-3","3","1","1","1"
"internal_dnt",,,"12216","258823","[DNT] [AUTOGEN] 12PM_Primitive_Ritual_Incense02.m2",,,,,,,,,,,,,"131","1","1","1"
"needs_acquisition_expansion",,,"12217","258835","Exposed Intersecting Ethereal Pipe Segment",,,,,,,,,,,"Exposed Intersecting Ethereal Pipe Segment","-3","3","1","1","5"
"needs_acquisition_expansion",,,"12218","258836","Reinforced Corner Ethereal Pipe Segment",,,,,,,,,,,"Reinforced Corner Ethereal Pipe Segment","-3","3","1","1","5"
"internal_dnt",,,"12219","258837","[DNT] [AUTOGEN] 11WE_WildElves_Furniture_Shelf01.m2",,,,,,,,,,,,,"131","3","1","1"
"needs_acquisition_expansion",,,"12220","258885","Exposed Angled Ethereal Pipe Segment",,,,,,,,,,,"Exposed Angled Ethereal Pipe Segment","-3","3","1","1","5"
"internal_dnt",,,"12221","258886","[DNT] [AUTOGEN] 12PM_Primitive_Lighting_Brazier01.m2",,,,,,,,,,,,,"131","1","1","1"
"internal_dnt",,,"12222","258887","[DNT] [AUTOGEN] 12PM_Primitive_Decor_HangingRope01_NoAnim.m2",,,,,,,,,,,,,"131","3","1","1"
"needs_acquisition_expansion",,,"12223","258888","Lush Garden Fungal Fountain",,,,,,,,,,,"Lush Garden Fungal Fountain","-3","259","1","1","5"
"internal_dnt",,,"12224","258889","[DNT] [AUTOGEN] 12PM_Primitive_Lighting_Brazier01_Unlit.m2",,,,,,,,,,,,,"131","1","1","1"
"internal_dnt",,,"12225","258906","[DNT] [AUTOGEN] 12PM_Primitive_Ritual_StoneAltar01.m2",,,,,,,,,,,,,"131","1","1","1"
"needs_acquisition_expansion",,,"12244","259044","Paw Pal Water Dish",,,,,,,,,,,"Paw Pal Water Dish","-3","259","1","1","1"
"needs_acquisition_expansion",,,"12245","259045","Paw Pal Bed and Blanket",,,,,,,,,,,"Paw Pal Bed and Blanket","-3","2307","1","1","1"
"needs_acquisition_expansion",,,"12246","259046","Paw Pal Bed",,,,,,,,,,,"Paw Pal Bed","-3","2307","1","1","1"
"needs_acquisition_expansion",,,"12247","259055","Hatred's Wolfpelt Rug",,,,,,,,,,,"Hatred's Wolfpelt Rug","-3","1283","4","1","3"
"needs_acquisition_expansion",,,"12248","259056","Prime Evil's Chest",,,,,,,,,,,"Prime Evil's Chest","-3","1283","1","1","3"
"needs_acquisition_expansion",,,"12249","259057","Sanctuary's Chess Match",,,,,,,,,,,"Sanctuary's Chess Match","-3","1283","1","1","3"
"needs_acquisition_expansion",,,"12250","259058","Sanctuary's Chess Board",,,,,,,,,,,"Sanctuary's Chess Board","-3","1283","1","1","3"
"needs_acquisition_expansion",,,"12251","259059","Sanctuary Chess Dark Bishop",,,,,,,,,,,"Sanctuary Chess Dark Bishop","-3","1283","1","1","1"
"needs_acquisition_expansion",,,"12252","259060","Sanctuary Chess Dark Rook",,,,,,,,,,,"Sanctuary Chess Dark Rook","-3","1283","1","1","1"
"needs_acquisition_expansion",,,"12253","259061","Sanctuary Chess Dark Queen",,,,,,,,,,,"Sanctuary Chess Dark Queen","-3","1283","1","1","1"
"needs_acquisition_expansion",,,"12254","259062","Sanctuary Chess Dark Pawn",,,,,,,,,,,"Sanctuary Chess Dark Pawn","-3","1283","1","1","1"
"needs_acquisition_expansion",,,"12255","259063","Sanctuary Chess Dark Knight",,,,,,,,,,,"Sanctuary Chess Dark Knight","-3","1283","1","1","1"
"needs_acquisition_expansion",,,"12256","259064","Sanctuary Chess Dark King",,,,,,,,,,,"Sanctuary Chess Dark King","-3","1283","1","1","1"
"needs_acquisition_expansion",,,"12257","259065","Sanctuary Chess Light Bishop",,,,,,,,,,,"Sanctuary Chess Light Bishop","-3","1283","1","1","1"
"needs_acquisition_expansion",,,"12258","259066","Sanctuary Chess Light Rook",,,,,,,,,,,"Sanctuary Chess Light Rook","-3","1283","1","1","1"
"needs_acquisition_expansion",,,"12259","259067","Sanctuary Chess Light Queen",,,,,,,,,,,"Sanctuary Chess Light Queen","-3","1283","1","1","1"
"needs_acquisition_expansion",,,"12260","259068","Sanctuary Chess Light Pawn",,,,,,,,,,,"Sanctuary Chess Light Pawn","-3","1283","1","1","1"
"needs_acquisition_expansion",,,"12261","259069","Sanctuary Chess Light Knight",,,,,,,,,,,"Sanctuary Chess Light Knight","-3","1283","1","1","1"
"needs_acquisition_expansion",,,"12262","259070","Sanctuary Chess Light King",,,,,,,,,,,"Sanctuary Chess Light King","-3","1283","1","1","1"
"needs_acquisition_expansion",,,"12263","259071","Brawler's Guild Punching Bag",,,,,,,,,,,"Brawler's Guild Punching Bag","-3","3","1","1","3"
"needs_acquisition_expansion",,,"12264","259093","Paw Pal Dog House Frame",,,,,,,,,,,"Paw Pal Dog House Frame","-3","259","1","1","3"
"needs_acquisition_expansion",,,"12265","259094","Paw Pal Dog House Elwynn Roof",,,,,,,,,,,"Paw Pal Dog House Elwynn Roof","-3","259","1","1","1"
"internal_dnt",,,"12284","259284","[DNT] [AUTOGEN] 12PM_Primitive_Decor_KnickKnack02.m2",,,,,,,,,,,,,"131","3","1","1"
"internal_dnt",,,"12285","259285","[DNT] [AUTOGEN] 12PM_Primitive_Decor_Rug02.m2",,,,,,,,,,,,,"131","4","1","1"
"internal_dnt",,,"12286","259286","[DNT] [AUTOGEN] 12PM_Primitive_Decor_KnickKnack09.m2",,,,,,,,,,,,,"131","3","1","1"
"internal_dnt",,,"12287","259288","[DNT] [AUTOGEN] 12PM_Primitive_Decor_KnickKnack10.m2",,,,,,,,,,,,,"131","3","1","1"
"needs_acquisition_expansion",,,"12300","259354","Brown Paper Sack",,,,,,,,,,,"Brown Paper Sack","-3","1283","1","1","1"
"internal_dnt",,,"12419","259458","[DNT] [AUTOGEN] 12PM_Primitive_Ritual_Effigy02.m2",,,,,,,,,,,,,"131","1","1","1"
"needs_acquisition_expansion",,,"12453","259464","Rolled Razorwind Leathers",,,,,,,,,,,"Rolled Razorwind Leathers","-3","3","1","1","1"
"needs_acquisition_expansion",,,"12454","259465","Low-Hanging Razorwind Ropes",,,,,,,,,,,"Low-Hanging Razorwind Ropes","-3","3","1","1","1"
"needs_acquisition_expansion",,,"12455","259466","Knotted Hanging Razorwind Ropes",,,,,,,,,,,"Knotted Hanging Razorwind Ropes","-3","3","3","1","1"
"needs_acquisition_expansion",,,"12456","259467","Tusked Hanging Razorwind Ropes",,,,,,,,,,,"Tusked Hanging Razorwind Ropes","-3","3","3","1","1"
"needs_acquisition_expansion",,,"12457","259468","Plain Hanging Razorwind Ropes",,,,,,,,,,,"Plain Hanging Razorwind Ropes","-3","3","3","1","1"
"needs_acquisition_expansion",,,"12458","259469","Adorned Hanging Razorwind Ropes",,,,,,,,,,,"Adorned Hanging Razorwind Ropes","-3","3","3","1","3"
"needs_acquisition_expansion",,,"12459","259470","Lightly Adorned Hanging Razorwind Ropes",,,,,,,,,,,"Lightly Adorned Hanging Razorwind Ropes","-3","3","3","1","3"
"needs_acquisition_expansion",,,"14204","260202","Visage of Akil'zon, Loa of Victory",,,,,,,,,,,"Visage of Akil'zon, Loa of Victory","-3","3","2","1","1"
"acquisition_dragonflight_confirmed","dragonflight","dragonflight","14330","260359","Valdrakken Bookcase","Valdrakken Bookcase","Furnishings › Storage","Encounter: Echo of Doragosa (Algeth'ar Academy)","","","","","","Displayed acquisition source is Dragonflight content","https://housing.wowdb.com/decor/14330/valdrakken-bookcase-14330/","Valdrakken Bookcase","-3","3","1","1","5"
"needs_acquisition_expansion",,,"14346","260486","Large Razorwind Farmer's Hay Pile",,,,,,,,,,,"Large Razorwind Farmer's Hay Pile","-3","3","1","1","5"
"needs_acquisition_expansion",,,"14347","260487","Razorwind Farmer's Hay Pile",,,,,,,,,,,"Razorwind Farmer's Hay Pile","-3","3","1","1","5"
"needs_acquisition_expansion",,,"14348","260488","Small Razorwind Farmer's Hay Pile",,,,,,,,,,,"Small Razorwind Farmer's Hay Pile","-3","3","1","1","3"
"internal_dnt",,,"14349","260513","[DNT] [AUTOGEN] 12PM_Primitive_Ritual_Effigy07.m2",,,,,,,,,,,,,"131","1","1","1"
"needs_acquisition_expansion",,,"14350","260514","Visage of Nalorakk, Loa of War",,,,,,,,,,,"Visage of Nalorakk, Loa of War","-3","3","2","1","1"
"needs_acquisition_expansion",,,"14351","260515","Visage of Halazzi, Loa of the Hunt",,,,,,,,,,,"Visage of Halazzi, Loa of the Hunt","-3","3","2","1","1"
"needs_acquisition_expansion",,,"14352","260516","Visage of Jan'alai, Loa of Fire",,,,,,,,,,,"Visage of Jan'alai, Loa of Fire","-3","3","2","1","1"
"internal_dnt",,,"14353","260517","[DNT] [AUTOGEN] 12PH_Leg_6HU_BLACKSMITH_FORGE03.m2 - DUPLICATE do not use",,,,,,,,,,,,,"192","1","1","100"
"needs_acquisition_expansion",,,"14358","260581","Brazier of Elune",,,,,,,,,,,"Brazier of Elune","-3","3","1","1","3"
"needs_acquisition_expansion",,,"14359","260582","Cartel Collector's Cage",,,,,,,,,,,"Cartel Collector's Cage","-3","3","1","1","3"
"needs_acquisition_expansion",,,"14360","260583","Arathi Bartender's Shelves",,,,,,,,,,,"Arathi Bartender's Shelves","-3","3","1","1","5"
"needs_acquisition_expansion",,,"14361","260584","Replica Libram of the Dead",,,,,,,,,,,"Replica Libram of the Dead","-3","3","1","1","3"
"needs_acquisition_expansion",,,"14379","260698","Kobold Trassure Pile",,,,,,,,,,,"Kobold Trassure Pile","-3","3","1","1","3"
"needs_acquisition_expansion",,,"14380","260699","Maldraxxian Runic Tablet",,,,,,,,,,,"Maldraxxian Runic Tablet","8","3","1","1","5"
"needs_acquisition_expansion",,,"14381","260700","Gob-chanical Trash Heap",,,,,,,,,,,"Gob-chanical Trash Heap","-3","3","1","1","3"
"needs_acquisition_expansion",,,"14382","260701","Red Razorwind Paintbrush",,,,,,,,,,,"Red Razorwind Paintbrush","-3","3","1","1","1"
"needs_acquisition_expansion",,,"14383","260702","Dry Razorwind Grass Patch",,,,,,,,,,,"Dry Razorwind Grass Patch","-3","3","1","1","1"
"needs_acquisition_expansion",,,"14432","260727","Alliance Doormat",,,,,,,,,,,"Alliance Doormat","-3","259","4","1","1"
"needs_acquisition_expansion",,,"14433","260728","Horde Doormat",,,,,,,,,,,"Horde Doormat","-3","259","4","1","1"
"needs_acquisition_expansion",,,"14461","260776","Uncrowned Market Stall",,,,,,,,,,,"Uncrowned Market Stall","-3","3","1","1","5"
"needs_acquisition_expansion",,,"14467","260785","Miniature Replica Dark Portal",,,,,,,,,,,"Miniature Replica Dark Portal","-3","1283","1","1","5"
"needs_acquisition_expansion",,,"14553","262347","Draenei Crystal Chandelier",,,,,,,,,,,"Draenei Crystal Chandelier","1","3","3","1","1"
"needs_acquisition_expansion",,,"14554","262351","Ornate Cosmic Rug",,,,,,,,,,,"Ornate Cosmic Rug","-3","3","4","1","3"
"needs_acquisition_expansion",,,"14555","262352","Lush Telogrus Carpet",,,,,,,,,,,"Lush Telogrus Carpet","-3","3","4","1","3"
"internal_dnt",,,"14556","262353","[DNT] [AUTOGEN] 12VE_VoidElf_Decor_Rugs03.m2",,,,,,,,,,,,,"131","1","1","5"
"needs_acquisition_expansion",,,"14557","262354","Riftstone",,,,,,,,,,,"Riftstone","11","3","1","1","1"
"needs_acquisition_expansion",,,"14558","262355","Entropic Illuminant",,,,,,,,,,,"Entropic Illuminant","11","3","1","1","3"
"needs_acquisition_expansion",,,"14559","262356","Haranir Preserving Agents",,,,,,,,,,,"Haranir Preserving Agents","11","3","1","1","1"
