"currency_id","name","description","category_id","faction_id","max_quantity","flags_0","flags_1"
"2675","Dragon Racing - Personal Best Record - Outland 21 Reverse","","251","0","0","68682752","0"
"2676","Dragon Racing - Personal Best Record - Emerald Dream 01","","251","0","0","68682752","0"
"2677","Dragon Racing - Personal Best Record - Emerald Dream 02","","251","0","0","68682752","0"
"2678","Dragon Racing - Personal Best Record - Emerald Dream 03","","251","0","0","68682752","0"
"2679","Dragon Racing - Personal Best Record - Emerald Dream 04","","251","0","0","68682752","0"
"2680","Dragon Racing - Personal Best Record - Emerald Dream 05","","251","0","0","68682752","0"
"2681","Dragon Racing - Personal Best Record - Emerald Dream 06","","251","0","0","68682752","0"
"2682","Dragon Racing - Personal Best Record - Emerald Dream 01 Advanced","","251","0","0","68682752","0"
"2683","Dragon Racing - Personal Best Record - Emerald Dream 02 Advanced","","251","0","0","68682752","0"
"2684","Dragon Racing - Personal Best Record - Emerald Dream 03 Advanced","","251","0","0","68682752","0"
"2685","Dragon Racing - Personal Best Record - Emerald Dream 04 Advanced","","251","0","0","68682752","0"
"2686","Dragon Racing - Personal Best Record - Emerald Dream 05 Advanced","","251","0","0","68682752","0"
"2687","Dragon Racing - Personal Best Record - Emerald Dream 06 Advanced","","251","0","0","68682752","0"
"2688","Dragon Racing - Personal Best Record - Emerald Dream 01 Reverse","","251","0","0","68682752","0"
"2689","Dragon Racing - Personal Best Record - Emerald Dream 02 Reverse","","251","0","0","68682752","0"
"2690","Dragon Racing - Personal Best Record - Emerald Dream 03 Reverse","","251","0","0","68682752","0"
"2691","Dragon Racing - Personal Best Record - Emerald Dream 04 Reverse","","251","0","0","68682752","0"
"2692","Dragon Racing - Personal Best Record - Emerald Dream 05 Reverse","","251","0","0","68682752","0"
"2693","Dragon Racing - Personal Best Record - Emerald Dream 06 Reverse","","251","0","0","68682752","0"
"2694","Dragon Racing - Personal Best Record - ED 01 Challenge","","251","0","0","68682752","0"
"2695","Dragon Racing - Personal Best Record - ED 01 Challenge R","","251","0","0","68682752","0"
"2696","Dragon Racing - Personal Best Record - ED 02 Challenge","","251","0","0","68682752","0"
"2697","Dragon Racing - Personal Best Record - ED 02 Challenge R","","251","0","0","68682752","0"
"2698","Dragon Racing - Personal Best Record - ED 03 Challenge","","251","0","0","68682752","0"
"2699","Dragon Racing - Personal Best Record - ED 03 Challenge R","","251","0","0","68682752","0"
"2700","Dragon Racing - Personal Best Record - ED 04 Challenge","","251","0","0","68682752","0"
"2701","Dragon Racing - Personal Best Record - ED 04 Challenge R","","251","0","0","68682752","0"
"2702","Dragon Racing - Personal Best Record - ED 05 Challenge","","251","0","0","68682752","0"
"2703","Dragon Racing - Personal Best Record - ED 05 Challenge R","","251","0","0","68682752","0"
"2704","Dragon Racing - Personal Best Record - ED 06 Challenge","","251","0","0","68682752","0"
"2705","Dragon Racing - Personal Best Record - ED 06 Challenge R","","251","0","0","68682752","0"
"2706","Whelpling's Dreaming Crest","Earned from many outdoor activities, Raid Finder Amirdrassil, and Mythic Keystone dungeons up to +5 during Dragonflight Season 3.","142","0","90","2359490","1"
"2707","Drake's Dreaming Crest","Earned from some outdoor activities, Normal difficulty Amirdrassil, and Mythic Keystone dungeons from +6 to +10 during Dragonflight Season 3.","142","0","90","2359490","1"
"2708","Wyrm's Dreaming Crest","Earned from Heroic difficulty Amirdrassil and Mythic Keystone dungeons from +11 to +15 during Dragonflight Season 3.","142","0","90","2359490","1"
"2709","Aspect's Dreaming Crest","Earned from Mythic difficulty Amirdrassil and Mythic Keystone dungeons from +16 and up during Dragonflight Season 3.","142","0","90","2359490","1"
"2710","Study of Shadowflame","[NYI]","142","0","0","33554562","0"
"2715","Whelpling's Dreaming Crests","Earned from many outdoor activities, Raid Finder Amirdrassil, and Mythic Keystone dungeons up to +5 during Dragonflight Season 3.","142","0","0","2","0"
"2716","Drake's Dreaming Crests","Earned from some outdoor activities, Normal difficulty Amirdrassil, and Mythic Keystone dungeons from +6 to +10 during Dragonflight Season 3.","142","0","0","2","0"
"2717","Wyrm's Dreaming Crests","Earned from Heroic difficulty Amirdrassil and Mythic Keystone dungeons from +11 to +15 during Dragonflight Season 3.","142","0","0","2","0"
"2718","Aspect's Dreaming Crests","Earned from Mythic difficulty Amirdrassil and Mythic Keystone dungeons from +16 and up during Dragonflight Season 3.","142","0","0","2","0"
"2720","Dragon Racing - Personal Best Record - Northrend 01","","251","0","0","68682752","0"
"2721","Dragon Racing - Personal Best Record - Northrend 02","","251","0","0","68682752","0"
"2722","Dragon Racing - Personal Best Record - Northrend 03","","251","0","0","68682752","0"
"2723","Dragon Racing - Personal Best Record - Northrend 04","","251","0","0","68682752","0"
"2724","Dragon Racing - Personal Best Record - Northrend 05","","251","0","0","68682752","0"
"2725","Dragon Racing - Personal Best Record - Northrend 06","","251","0","0","68682752","0"
"2726","Dragon Racing - Personal Best Record - Northrend 07","","251","0","0","68682752","0"
"2727","Dragon Racing - Personal Best Record - Northrend 08","","251","0","0","68682752","0"
"2728","Dragon Racing - Personal Best Record - Northrend 09","","251","0","0","68682752","0"
"2729","Dragon Racing - Personal Best Record - Northrend 10","","251","0","0","68682752","0"
"2730","Dragon Racing - Personal Best Record - Northrend 11","","251","0","0","68682752","0"
"2731","Dragon Racing - Personal Best Record - Northrend 12","","251","0","0","68682752","0"
"2732","Dragon Racing - Personal Best Record - Northrend 13","","251","0","0","68682752","0"
"2733","Dragon Racing - Personal Best Record - Northrend 14","","251","0","0","68682752","0"
"2734","Dragon Racing - Personal Best Record - Northrend 15","","251","0","0","68682752","0"
"2735","Dragon Racing - Personal Best Record - Northrend 16","","251","0","0","68682752","0"
"2736","Dragon Racing - Personal Best Record - Northrend 17","","251","0","0","68682752","0"
"2737","Dragon Racing - Personal Best Record - Northrend 18","","251","0","0","68682752","0"
"2738","Dragon Racing - Personal Best Record - Northrend 01 Advanced","","251","0","0","68682752","0"
"2739","Dragon Racing - Personal Best Record - Northrend 02 Advanced","","251","0","0","68682752","0"
"2740","Dragon Racing - Personal Best Record - Northrend 03 Advanced","","251","0","0","68682752","0"
"2741","Dragon Racing - Personal Best Record - Northrend 04 Advanced","","251","0","0","68682752","0"
"2742","Dragon Racing - Personal Best Record - Northrend 05 Advanced","","251","0","0","68682752","0"
"2743","Dragon Racing - Personal Best Record - Northrend 06 Advanced","","251","0","0","68682752","0"
"2744","Dragon Racing - Personal Best Record - Northrend 07 Advanced","","251","0","0","68682752","0"
"2745","Dragon Racing - Personal Best Record - Northrend 08 Advanced","","251","0","0","68682752","0"
"2746","Dragon Racing - Personal Best Record - Northrend 09 Advanced","","251","0","0","68682752","0"
"2747","Dragon Racing - Personal Best Record - Northrend 10 Advanced","","251","0","0","68682752","0"
"2748","Dragon Racing - Personal Best Record - Northrend 11 Advanced","","251","0","0","68682752","0"
"2749","Dragon Racing - Personal Best Record - Northrend 12 Advanced","","251","0","0","68682752","0"
"2750","Dragon Racing - Personal Best Record - Northrend 13 Advanced","","251","0","0","68682752","0"
"2751","Dragon Racing - Personal Best Record - Northrend 14 Advanced","","251","0","0","68682752","0"
"2752","Dragon Racing - Personal Best Record - Northrend 15 Advanced","","251","0","0","68682752","0"
"2753","Dragon Racing - Personal Best Record - Northrend 16 Advanced","","251","0","0","68682752","0"
"2754","Dragon Racing - Personal Best Record - Northrend 17 Advanced","","251","0","0","68682752","0"
"2755","Dragon Racing - Personal Best Record - Northrend 18 Advanced","","251","0","0","68682752","0"
"2756","Dragon Racing - Personal Best Record - Northrend 01 Reverse","","251","0","0","68682752","0"
"2757","Dragon Racing - Personal Best Record - Northrend 02 Reverse","","251","0","0","68682752","0"
"2758","Dragon Racing - Personal Best Record - Northrend 03 Reverse","","251","0","0","68682752","0"
"2759","Dragon Racing - Personal Best Record - Northrend 04 Reverse","","251","0","0","68682752","0"
"2760","Dragon Racing - Personal Best Record - Northrend 05 Reverse","","251","0","0","68682752","0"
"2761","Dragon Racing - Personal Best Record - Northrend 06 Reverse","","251","0","0","68682752","0"
"2762","Dragon Racing - Personal Best Record - Northrend 07 Reverse","","251","0","0","68682752","0"
"2763","Dragon Racing - Personal Best Record - Northrend 08 Reverse","","251","0","0","68682752","0"
"2764","Dragon Racing - Personal Best Record - Northrend 09 Reverse","","251","0","0","68682752","0"
"2765","Dragon Racing - Personal Best Record - Northrend 10 Reverse","","251","0","0","68682752","0"
"2766","Dragon Racing - Personal Best Record - Northrend 11 Reverse","","251","0","0","68682752","0"
"2767","Dragon Racing - Personal Best Record - Northrend 12 Reverse","","251","0","0","68682752","0"
"2768","Dragon Racing - Personal Best Record - Northrend 13 Reverse","","251","0","0","68682752","0"
"2769","Dragon Racing - Personal Best Record - Northrend 14 Reverse","","251","0","0","68682752","0"
"2770","Dragon Racing - Personal Best Record - Northrend 15 Reverse","","251","0","0","68682752","0"
"2771","Dragon Racing - Personal Best Record - Northrend 16 Reverse","","251","0","0","68682752","0"
"2772","Dragon Racing - Personal Best Record - Northrend 17 Reverse","","251","0","0","68682752","0"
"2773","Dragon Racing - Personal Best Record - Northrend 18 Reverse","","251","0","0","68682752","0"
"2774","10.2 Professions - Personal Tracker - S3 Spark Drops (Hidden)","","142","0","0","68681728","0"
"2777","Dream Infusion","Used to draw forth a creature's dreaming essence.

Elianna at the Central Encampment would be interested in this.","250","0","0","0","0"
"2778","Bronze","Eternus' Infinite allies trade using loose threads of time compressed into bronze coins.","1","0","2000000","2","0"
"2780","Echoed Ephemera Tracker [DNT]","Tracks Echoed Ephemera collected [DNT]","142","0","10","68682176","1"
"2784","10.2 Legendary - Progressive Advance - Tracker","","142","0","0","68681728","0"
"2796","Renascent Dream","Renascent Dream charges the Revival Catalyst and allows it to imbue armor with incredible power.","142","0","8","1572866","0"
"2797","Trophy of Strife","Proof of your combat prowess throughout the Dragon Isles. Acquired from the Sparks of Life weekly quest. Used to purchase War Mode gear.","2","0","0","2359680","33"
"2800","10.2.6 Professions - Personal Tracker - S4 Spark Drops (Hidden)","","142","0","1","68681728","1"
"2805","Whelpling's Awakened Crest","Earned from many outdoor activities, Raid Finder raids, and Heroic dungeons during Dragonflight Season 4.","142","0","0","2","0"
"2806","Whelpling's Awakened Crest","Earned from many outdoor activities, Raid Finder raids, and Heroic dungeons during Dragonflight Season 4.","250","0","90","2359490","1"
"2807","Drake's Awakened Crest","Earned from some outdoor activities, Normal difficulty raids, and Mythic 0 dungeons during Dragonflight Season 4.","250","0","90","2359490","1"
"2808","Drake's Awakened Crest","Earned from some outdoor activities, Normal difficulty raids, and Mythic 0 dungeons during Dragonflight Season 4.","142","0","0","2","0"
"2809","Wyrm's Awakened Crest","Earned from Heroic difficulty raids and Mythic Keystone dungeons up to +5 during Dragonflight Season 4.","250","0","90","2359490","1"
"2810","Wyrm's Awakened Crest","Earned from Heroic difficulty raids and Mythic Keystone dungeons up to +5 during Dragonflight Season 4.","142","0","0","2","0"
"2811","Aspect's Awakened Crest","Earned from Mythic difficulty raids and Mythic Keystone dungeons from +6 and up during Dragonflight Season 4.","142","0","0","2","0"
"2812","Aspect's Awakened Crest","Earned from Mythic difficulty raids and Mythic Keystone dungeons from +6 and up during Dragonflight Season 4.","250","0","90","2359490","1"
"2814","Renown-Keg Leg's Crew","Grants Reputation with the Keg Leg's Crew.","142","0","40","85721088","0"
"2819","Azerothian Archives","Progress with the Azerothian Archivists.","142","2615","0","1048586","0"
"2822","[DNT] Corgi Cache","Don't use this. No touchy. If you think you want to use this you don't. Talk to Alex if you want to use it. He'll also tell you not to use it.","144","0","0","85753856","0"
"2853","10.2.7 Timewalking Season - Artifact - Cloak - Primary","[DNT]","142","0","10000000","524288","0"
"2854","10.2.7 Timewalking Season - Artifact - Cloak - Stamina","[DNT]","142","0","10000000","524288","0"
"2855","10.2.7 Timewalking Season - Artifact - Cloak - Critical Strike","[DNT]","142","0","10000000","524288","0"
"2856","10.2.7 Timewalking Season - Artifact - Cloak - Haste","[DNT]","142","0","10000000","524288","0"
"2857","10.2.7 Timewalking Season - Artifact - Cloak - Leech","[DNT]","142","0","10000000","524288","0"
"2858","10.2.7 Timewalking Season - Artifact - Cloak - Mastery","[DNT]","142","0","10000000","524288","0"
"2859","10.2.7 Timewalking Season - Artifact - Cloak - Speed","[DNT]","142","0","10000000","524288","0"
"2860","10.2.7 Timewalking Season - Artifact - Cloak - Versatility","[DNT]","142","0","10000000","524288","0"
"2861","10.2.7 Timewalking Season - Artifact - Head - Aberration","[DNT]","142","0","200000","524288","0"
"2862","10.2.7 Timewalking Season - Artifact - Head - Beast","[DNT]","142","0","200000","524288","0"
"2863","10.2.7 Timewalking Season - Artifact - Head - Demon","[DNT]","142","0","200000","524288","0"
"2864","10.2.7 Timewalking Season - Artifact - Head - Dragonkin","[DNT]","142","0","200000","524288","0"
"2865","10.2.7 Timewalking Season - Artifact - Head - Elemental","[DNT]","142","0","200000","524288","0"
"2866","10.2.7 Timewalking Season - Artifact - Head - Giant","[DNT]","142","0","200000","524288","0"
"2867","10.2.7 Timewalking Season - Artifact - Head - Humanoid","[DNT]","142","0","200000","524288","0"
"2868","10.2.7 Timewalking Season - Artifact - Head - Mechanical","[DNT]","142","0","200000","524288","0"
"2869","10.2.7 Timewalking Season - Artifact - Head - Undead","[DNT]","142","0","200000","524288","0"
"2870","10.2.7 Timewalking Season - Artifact - Waist - Physical","[DNT]","142","0","200000","524288","0"
"2871","10.2.7 Timewalking Season - Artifact - Waist - Arcane","[DNT]","142","0","200000","524288","0"
"2872","10.2.7 Timewalking Season - Artifact - Waist - Fire","[DNT]","142","0","200000","524288","0"
"2873","10.2.7 Timewalking Season - Artifact - Waist - Frost","[DNT]","142","0","200000","524288","0"
"2874","10.2.7 Timewalking Season - Artifact - Waist - Holy","[DNT]","142","0","200000","524288","0"
"2875","10.2.7 Timewalking Season - Artifact - Waist - Shadow","[DNT]","142","0","200000","524288","0"
"2876","10.2.7 Timewalking Season - Artifact - Waist - Nature","[DNT]","142","0","200000","524288","0"
"2878","10.2 Professions - Personal Tracker - Legendary - Restored Leaf","","142","0","0","68681728","0"
"2906","Plunder","Earn a bonus 25 Renown with Keg Leg's Crew whenever you collect an additional 25 Plunder during a match.","142","0","0","65536","0"
"2907","Pirate Booty Visual","","142","0","0","72957952","0"
"2908","Dominance Offensive","Grants Reputation with Dominance Offensive.","142","1375","0","536870922","0"
"2909","Operation: Shieldwall","Grants Reputation with Operation: Shieldwall.","142","1376","0","268435466","0"
"2910","The Klaxxi","Grants Reputation with The Klaxxi.","142","1337","0","10","0"
"2911","Order of the Cloud Serpent","Grants Reputation with Order of the Cloud Serpent.","142","1271","0","10","0"
"2912","Renascent Awakening","Renascent Awakening charges the Revival Catalyst and allows it to imbue armor with incredible power.","142","0","9","1572866","0"
"2913","Shado-Pan","Grants Reputation with Shado-Pan.","142","1270","0","10","0"
"2922","Plunder","Total collected Plunder in Plunderstorm.","142","0","0","89654272","4"
"3000","10.2.7 Timewalking Season - Random Gem Counter","[DNT]","142","0","200000","524288","0"
"3001","10.2.7 Timewalking Season - Artifact - Cloak - Experience Gain","[DNT]","142","0","10000000","524288","0"
"3010","10.2.6 Rewards - Personal Tracker - S4 Dinar Drops (Hidden)","","142","0","1","68681728","1"
"3011","Plunder","Earn a bonus 25 Renown with Keg Leg's Crew whenever you collect an additional 25 Plunder during a match.","142","0","0","589824","0"
"3024","Cosmetic","","142","0","0","89654272","4"
"3025","Cosmetic","","142","0","0","89654272","4"
"3026","Cosmetic","","142","0","0","89654272","4"
"3027","Cosmetic","","142","0","0","89654272","4"
