status,release_decision,unavailable,availability_note,current_exists,mount_id,name,source_spell_id,item_ids,item_expansion_ids,source_type_enum,flags,source_text
present,,,,1,1262,Inkscale Deepseeker,300151,,,2,2064,|cFFFFD200Vendor: |rCrafticus Mindbender|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r150|Hitem:168802|h|TInterface\ICONS\inv_misc_token_pvp01.BLP:0|t|h|n|n|cFFFFD200Vendor: |rDazzerian|n|cFFFFD200Zone: |rNazjatar|n|cFFFFD200Cost: |r150|Hitem:168802|h|TInterface\ICONS\inv_misc_token_pvp01.BLP:0|t|h
present,,,,1,1265,Uncorrupted Voidwing,302143,,,1,128,|cFFFFD200Quest:|r Lost Flight|n
present,,,,1,1266,Alabaster Stormtalon,302361,,,11,132,|cFFFFD200Trading Post / Shop|r
present,,,,1,1267,Alabaster Thunderwing,302362,,,11,132,|cFFFFD200Trading Post / Shop|r
present,,,,1,1269,Swift Spectral Fathom Ray,302794,,,5,64,|cFFFFD200Legacy|r
present,,,,1,1270,Swift Spectral Magnetocraft,302795,,,5,64,|cFFFFD200Legacy|r
present,,,,1,1271,Swift Spectral Armored Gryphon,302796,,,5,64,|cFFFFD200Legacy|r
present,,,,1,1272,Swift Spectral Pterrordax,302797,,,5,64,|cFFFFD200Legacy|r
present,,,,1,1277,Honeyback Hivemother,303767,,,-1,0,|cFFFFD200Achievement:|r I'm On Island Time |n|cFFFFD200Category:|r Exploration
present,,,,1,1282,Black Serpent of N'Zoth,305182,,,5,0,|cFFFFD200Achievement:|r Through the Depths of Visions
present,,,,1,1283,Mechagon Mechanostrider,305592,,,5,68,|cFFFFD200Achievement: |rAllied Races: Mechagnome
present,,,,1,1285,Frostwolf Snarler,306421,,,5,4,|cFFFFD200Achievement: |rAlterac Valley of Olde|n|cFFFFD200Category: |rAlterac Valley
present,,,,1,1286,Caravan Hyena,306423,,,5,68,|cFFFFD200Achievement: |rAllied Races: Vulpera
present,,,,1,1287,Explorer's Jungle Hopper,307256,,,7,192,|cFFFFD200Recruit-a-Friend|r 
present,,,,1,1288,Explorer's Dunetrekker,307263,,,7,64,|cFFFFD200Recruit-a-Friend|r 
present,,,,1,1289,Ensorcelled Everwyrm,307932,,,7,128,|cFFFFD200Promotion:|r Shadowlands Heroic Edition
present,,,,1,1290,"Squeakers, the Trickster",308078,,,9,0,|cFFFFD200In-Game Shop|r|n
present,,,,1,1291,Lucky Yun,308087,,,9,0,|cFFFFD200In-Game Shop|r|n
present,,,,1,1292,Stormpike Battle Ram,308250,,,5,4,|cFFFFD200Achievement: |rAlterac Valley of Olde|n|cFFFFD200Category: |rAlterac Valley
present,,,,1,1293,Ny'alotha Allseer,308814,,,0,128,"|cFFFFD200Drop:|r N'Zoth the Corruptor|n|cFFFFD200Zone:|r Ny'alotha, the Waking City|n|cFFFFD200Difficulty:|r Mythic"
present,,,,1,1297,Clutch of Ha-Li,312751,,,0,128,|cFFFFD200Drop: |rHa-Li|n|cFFFFD200Zone: |rVale of Eternal Blossoms
present,,,,1,1298,Hopecrusher Gargon,312753,,,0,0,|cFFFFD200Covenant: |rVenthyr|n|cFFFFD200Zone: |rRevendreth
present,,,,1,1299,Battle Gargon Vrednic,312754,,,0,0,|cFFFFD200Covenant: |rVenthyr|n|cFFFFD200Zone: |rRevendreth
present,,,,1,1302,Dreamlight Runestag,312759,,,0,0,|cFFFFD200Covenant: |rNight Fae|n|cFFFFD200Zone: |rArdenweald
present,,,,1,1303,Enchanted Dreamlight Runestag,312761,,,0,0,|cFFFFD200Covenant: |rNight Fae|n|cFFFFD200Zone: |rArdenweald
present,,,,1,1304,Mawsworn Soulhunter,312762,,,0,0,|cFFFFD200Drop: |rGorged Shadehound|n|cFFFFD200Zone: |rThe Maw
present,,,,1,1305,Darkwarren Hardshell,312763,,,0,0,|cFFFFD200Adventures:|r Shadowlands
present,,,,1,1306,Swift Gloomhoof,312767,,,0,0,|cFFFFD200Drop: |rNight Mare|n|cFFFFD200Zone: |rArdenweald
present,,,,1,1307,Sundancer,312765,,,0,0,|cFFFFD200Drop:|r Sundancer|n|cFFFFD200Zone:|r Bastion|n
present,,,,1,1309,Chittering Animite,312776,,,0,128,|cFFFFD200Adventures:|r Shadowlands|n
present,,,,1,1310,Horrid Dredwing,332882,,,0,128,|cFFFFD200Drop: |rHarika the Horrid|n|cFFFFD200Covenant: |rVenthyr|n|cFFFFD200Zone: |rRevendreth
present,,,,1,1311,Ivory Cloud Serpent,315014,,,0,128,|cFFFFD200Drop:|r Ivory Cloud Serpent|n|cFFFFD200Zone:|r Vale of Eternal Blossoms
present,,,,1,1312,Gargantuan Grrloc,315132,,,9,0,|cFFFFD200In-Game Shop|r |n
present,,,,1,1313,Rajani Warserpent,315427,,,2,128,|cFFFFD200Vendor: |rZhang Ku|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Cost: |r1|Hitem:174230|h|TInterface\ICONS\INV_Misc_MonsterScales_18.blp:0|t|h
present,,,,1,1314,Drake of the Four Winds,315847,,,0,128,|cFFFFD200Drop: |rIshak of the Four Winds|n|cFFFFD200Zone: |rUldum
present,,,,1,1315,Mail Muncher,315987,,,0,128,|cFFFFD200Drop: |rMail Muncher|n|cFFFFD200Zone: |rHorrific Visions
present,,,,1,1317,Waste Marauder,316275,,,0,128,|cFFFFD200Drop: |rRotfeaster|n|cFFFFD200Zone: |rUldum
present,,,,1,1318,Wastewander Skyterror,316276,,,2,128,|cFFFFD200Vendor: |rProvisioner Qorra|n|cFFFFD200Zone: |rUldum|n|cFFFFD200Faction: |rUldum Accord - Exalted|n|cFFFFD200Cost: |r24000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
present,,,,1,1319,Malevolent Drone,316337,,,0,128,|cFFFFD200Drop:|r Corpse Eater|n|cFFFFD200Zone: |rUldum
present,,,,1,1320,Shadowbarb Drone,316339,,,1,128,|cFFFFD200Quest: |rMy Own Drone|n|cFFFFD200Zone: |rUldum
present,,,,1,1321,Wicked Swarmer,316340,,,2,128,|cFFFFD200Vendor: |rWrathion|n|cFFFFD200Zone: |rChamber of Heart|n|cFFFFD200Cost: |r100000|Hcurrency:1719|h|TInterface\ICONS\Archaeology_5_0_MoguCoin.blp:0|t|h
present,,,,1,1322,Wriggling Parasite,316343,,,5,128,|cFFFFD200Achievement: |rGlory of the Ny'alotha Raider|n|cFFFFD200Category: |rDungeons & Raids
present,,,,1,1324,Elusive Quickhoof,316493,,,10,0,|cFFFFD200Zone: |rVol'dun
present,,,,1,1326,Awakened Mindborer,316637,,,5,192,|cFFFFD200Achievement: |rBattle for Azeroth Keystone Master: Season Four|n|cFFFFD200Category: |rDungeons
present,,,,1,1327,Ren's Stalwart Hound,316722,,,0,0,|cFFFFD200Drop: |rHoundlord Ren|n|cFFFFD200Zone: |rVale of Eternal Blossoms
present,,,,1,1328,Xinlao,316723,,,0,0,|cFFFFD200Drop: |rAnh-De the Loyal|n|cFFFFD200Zone: |rVale of Eternal Blossoms
present,,,,1,1329,Springfur Alpaca,316802,,,1,0,|cFFFFD200Quest: |rAlpaca It In|n|cFFFFD200Zone: |rUldum
present,,,,1,1330,Sunwarmed Furline,317177,,,9,0,|cFFFFD200In-Game Shop|r|n
present,,,,1,1332,Silky Shimmermoth,318051,,,2,128,|cFFFFD200Vendor: |rMaster Clerk Salorn|n|cFFFFD200Zone: |rArdenweald|n|cFFFFD200Cost: |r5000|Hcurrency:1813|h|TInterface\ICONS\Spell_AnimaBastion_Orb.BLP:0|t|h
present,,,,1,1346,Steamscale Incinerator,326390,,,9,128,|cFFFFD200In-Game Shop|r|n
present,,,,1,1350,Colossal Slaughterclaw,327405,,,0,128,|cFFFFD200Drop: |rSupplies of the Undying Army|n|cFFFFD200Zone: |rMaldraxxus
present,,,,1,1351,Vicious War Spider,327407,,,5,4,|cFFFFD200PvP:|r Shadowlands: Season 1|nRated Arena and Rated Battleground Season Reward
present,,,,1,1352,Vicious War Spider,327408,,,5,4,|cFFFFD200PvP:|r Shadowlands: Season 1|nRated Arena and Rated Battleground Season Reward
present,,,,1,1354,Shadeleaf Runestag,332243,,,0,0,|cFFFFD200Covenant: |rNight Fae|n|cFFFFD200Zone: |rArdenweald
present,,,,1,1355,Wakener's Runestag,332244,,,0,0,|cFFFFD200Covenant: |rNight Fae|n|cFFFFD200Zone: |rArdenweald
present,,,,1,1356,Winterborn Runestag,332245,,,0,0,|cFFFFD200Covenant: |rNight Fae|n|cFFFFD200Zone: |rArdenweald
present,,,,1,1357,Enchanted Shadeleaf Runestag,332246,,,0,0,|cFFFFD200Covenant: |rNight Fae|n|cFFFFD200Zone: |rArdenweald
present,,,,1,1358,Enchanted Wakener's Runestag,332247,,,0,0,|cFFFFD200Covenant: |rNight Fae|n|cFFFFD200Zone: |rArdenweald
present,,,,1,1359,Enchanted Winterborn Runestag,332248,,,0,0,|cFFFFD200Covenant: |rNight Fae|n|cFFFFD200Zone: |rArdenweald
present,,,,1,1360,Shimmermist Runner,332252,,,0,0,|cFFFFD200Area: |rMistveil Tangle|n|cFFFFD200Zone: |rArdenweald
present,,,,1,1361,Duskflutter Ardenmoth,332256,,,2,128,|cFFFFD200Vendor: |rAithlyn|n|cFFFFD200Zone: |rArdenweald|n|cFFFFD200Faction: |rThe Wild Hunt - Exalted|n|cFFFFD200Cost: |r30000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
present,,,,1,1362,Spinemaw Gladechewer,334364,,,0,0,|cFFFFD200Drop: |rGormtamer Tizo|n|cFFFFD200Zone: |rArdenweald
present,,,,1,1363,Sinful Gladiator's Soul Eater,332400,,,5,192,|cFFFFD200Achievement: |rSinful Gladiator: Shadowlands Season 1|n|cFFFFD200Category: |rPlayer vs. Player
present,,,,1,1364,War-Bred Tauralus,332455,,,0,0,|cFFFFD200Covenant: |rNecrolord|n|cFFFFD200Zone: |rMaldraxxus
present,,,,1,1365,Plaguerot Tauralus,332456,,,0,0,|cFFFFD200Covenant: |rNecrolord|n|cFFFFD200Zone: |rMaldraxxus
present,,,,1,1366,Bonehoof Tauralus,332457,,,0,0,|cFFFFD200Drop: |rTahonta|n|cFFFFD200Covenant: |rNecrolord|n|cFFFFD200Zone: |rMaldraxxus
present,,,,1,1367,Chosen Tauralus,332460,,,5,0,|cFFFFD200Achievement: |rThe Gang's All Here|n|cFFFFD200Category: |rCovenant Sanctums
present,,,,1,1368,Armored War-Bred Tauralus,332462,,,0,0,|cFFFFD200Covenant: |rNecrolord|n|cFFFFD200Zone: |rMaldraxxus
present,,,,1,1369,Armored Plaguerot Tauralus,332464,,,2,0,|cFFFFD200Covenant: |rNecrolord|n|cFFFFD200Vendor: |rSu Zettai|n|cFFFFD200Zone: |rMaldraxxus|n|cFFFFD200Cost: |r3000|Hcurrency:1813|h|TInterface\ICONS\Spell_AnimaBastion_Orb.BLP:0|t|h
present,,,,1,1370,Armored Bonehoof Tauralus,332466,,,0,0,|cFFFFD200Drop: |rSabriel the Bonecleaver|n|cFFFFD200Covenant: |rNecrolord|n|cFFFFD200Zone: |rMaldraxxus
present,,,,1,1371,Armored Chosen Tauralus,332467,,,5,0,|cFFFFD200Achievement: |rThings To Do When You're Dead|n|cFFFFD200Category: |rCovenant Sanctums
present,,,,1,1372,Blisterback Bloodtusk,332478,,,0,0,|cFFFFD200Drop:|r Warbringer Mal'korak|n|cFFFFD200Zone: |rMaldraxxus
present,,,,1,1373,Gorespine,332480,,,0,0,|cFFFFD200Drop: |rNerissa Heartless|n|cFFFFD200Zone: |rMaldraxxus
present,,,,1,1374,Bonecleaver's Skullboar,332482,,,0,64,|cFFFFD200Vendor:|r Collector Ta'Steld|n|cFFFFD200Zone:|r Oribos|n|cFFFFD200Cost: |r5000|Hcurrency:1166|h|TInterface\ICONS\PVECurrency-Justice.blp:0|t|h|n|n
present,,,,1,1375,Lurid Bloodtusk,332484,,,2,0,|cFFFFD200Vendor: |rNalcorn Talsen|n|cFFFFD200Zone: |rMaldraxxus|n|cFFFFD200Faction: |rThe Undying Army - Exalted|n|cFFFFD200Cost: |r30000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
present,,,,1,1376,Silvertip Dredwing,312777,,,2,128,|cFFFFD200Covenant Feature: |rThe Ember Court|n|cFFFFD200Covenant: |rVenthyr|n|n|cFFFFD200Covenant Feature: |rQueen's Conservatory|n|cFFFFD200Covenant: |rNight Fae|n|n|cFFFFD200Covenant Feature: |rPath of Ascension|n|cFFFFD200Covenant: |rKyrian|n|n|cFFFFD200Covenant Feature: |rAbomination Factory|n|cFFFFD200Covenant: |rNecrolord
present,,,,1,1377,Rampart Screecher,332903,,,5,128,"|cFFFFD200Achievement: |rGlory of the Nathria Raider
|cFFFFD200Category: |rDungeons & Raids"
present,,,,1,1378,Harvester's Dredwing,332904,,,0,0,|cFFFFD200Drop:|r Harvester's War Chest|n|cFFFFD200Zone:|r The Maw 
present,,,,1,1379,Endmire Flyer,332905,,,0,128,|cFFFFD200Drop: |rFamu the Infinite|n|cFFFFD200Zone: |rRevendreth
present,,,,1,1382,Inquisition Gargon,332923,,,0,0,|cFFFFD200Covenant: |rVenthyr|n|cFFFFD200Zone: |rRevendreth
present,,,,1,1384,Sinfall Gargon,332927,,,0,0,|cFFFFD200Covenant: |rVenthyr|n|cFFFFD200Zone: |rRevendreth
present,,,,1,1385,Crypt Gargon,332932,,,1,0,|cFFFFD200Covenant: |rVenthyr|n|cFFFFD200Zone: |rRevendreth
present,,,,1,1387,Desire's Battle Gargon,332949,,,0,0,|cFFFFD200Covenant: |rVenthyr|n|cFFFFD200Zone: |rRevendreth
present,,,,1,1388,Gravestone Battle Gargon,333021,,,0,0,|cFFFFD200Covenant: |rVenthyr|n|cFFFFD200Zone: |rRevendreth
present,,,,1,1389,Battle Gargon Silessa,333023,,,0,0,|cFFFFD200Covenant: |rVenthyr|n|cFFFFD200Zone: |rRevendreth
present,,,,1,1391,Loyal Gorger,333027,,,1,0,|cFFFFD200Quest: |rA New Pack
present,,,,1,1442,Corridor Creeper,344578,,,5,0,|cFFFFD200Achievement: |rTwisting Corridors: Layer 8|n|cFFFFD200Category: |rTorghast
present,,,,1,1392,Pale Acidmaw,334365,,,2,0,|cFFFFD200Covenant Feature: |rThe Ember Court|n|cFFFFD200Covenant: |rVenthyr|n|n|cFFFFD200Covenant Feature: |rQueen's Conservatory|n|cFFFFD200Covenant: |rNight Fae|n|n|cFFFFD200Covenant Feature: |rPath of Ascension|n|cFFFFD200Covenant: |rKyrian|n|n|cFFFFD200Covenant Feature: |rAbomination Factory|n|cFFFFD200Covenant: |rNecrolord
present,,,,1,1393,Wild Glimmerfur Prowler,334366,,,0,0,|cFFFFD200Drop: |rValfir the Unrelenting|n|cFFFFD200Covenant: |rNight Fae|n|cFFFFD200Zone: |rArdenweald
present,,,,1,1394,Phalynx of Loyalty,334382,,,0,0,|cFFFFD200Covenant: |rKyrian|n|cFFFFD200Zone: |rBastion
present,,,,1,1395,Phalynx of Humility,334386,,,0,0,|cFFFFD200Covenant: |rKyrian|n|cFFFFD200Zone: |rBastion
present,,,,1,1396,Phalynx of Courage,334391,,,0,0,|cFFFFD200Covenant: |rKyrian|n|cFFFFD200Zone: |rBastion
present,,,,1,1397,Wildseed Cradle,334352,,,0,128,|cFFFFD200Treasure: |rCache of the Moon|n|cFFFFD200Zone: |rArdenweald
present,,,,1,1398,Phalynx of Purity,334398,,,0,0,|cFFFFD200Covenant: |rKyrian|n|cFFFFD200Zone: |rBastion
present,,,,1,1399,Eternal Phalynx of Purity,334403,,,0,0,|cFFFFD200Covenant: |rKyrian|n|cFFFFD200Zone: |rBastion
present,,,,1,1400,Eternal Phalynx of Courage,334406,,,0,0,|cFFFFD200Covenant: |rKyrian|n|cFFFFD200Zone: |rBastion
present,,,,1,1401,Eternal Phalynx of Loyalty,334408,,,0,0,|cFFFFD200Covenant: |rKyrian|n|cFFFFD200Zone: |rBastion
present,,,,1,1402,Eternal Phalynx of Humility,334409,,,0,0,|cFFFFD200Covenant: |rKyrian|n|cFFFFD200Zone: |rBastion
present,,,,1,1404,Silverwind Larion,334433,,,0,128,|cFFFFD200Treasure: |rGift of the Silver Wind|n|cFFFFD200Zone: |rBastion
present,,,,1,1405,Restoration Deathwalker,334482,,,5,0,|cFFFFD200Achievement: |rShadowlands Keystone Master: Season Four|n|cFFFFD200Category: |rDungeons
present,,,,1,1406,Marrowfang,336036,,,0,128,|cFFFFD200Drop:|r Nalthor the Rimebinder|n|cFFFFD200Zone: |rThe Necrotic Wake (Mythic)|n|n|cFFFFD200Drop:|r Challenger's Cache|n|cFFFFD200Zone: |rThe Necrotic Wake
present,,,,1,1407,Callow Flayedwing,336038,,,0,128,|cFFFFD200Zone: |rMaldraxxus
present,,,,1,1408,Gruesome Flayedwing,336039,,,2,128,|cFFFFD200Covenant Feature: |rThe Ember Court|n|cFFFFD200Covenant: |rVenthyr|n|n|cFFFFD200Covenant Feature: |rQueen's Conservatory|n|cFFFFD200Covenant: |rNight Fae|n|n|cFFFFD200Covenant Feature: |rPath of Ascension|n|cFFFFD200Covenant: |rKyrian|n|n|cFFFFD200Covenant Feature: |rAbomination Factory|n|cFFFFD200Covenant: |rNecrolord
present,,,,1,1409,Bonesewn Fleshroc,336041,,,3,128,|cFFFFD200Profession:|r Abominable Stitching|n|cFFFFD200Zone:|r Maldraxxus
present,,,,1,1410,Hulking Deathroc,336042,,,0,128,|cFFFFD200Drop: |rViolet Mistake|n|cFFFFD200Zone: |rMaldraxxus
present,,,,1,1411,Predatory Plagueroc,336045,,,0,128,|cFFFFD200Drop: |rGieger|n|cFFFFD200Covenant: |rNecrolord|n|cFFFFD200Zone: |rMaldraxxus
present,,,,1,1413,Dauntless Duskrunner,336064,,,2,0,|cFFFFD200Covenant Feature: |rThe Ember Court|n|cFFFFD200Covenant: |rVenthyr|n|n|cFFFFD200Covenant Feature: |rQueen's Conservatory|n|cFFFFD200Covenant: |rNight Fae|n|n|cFFFFD200Covenant Feature: |rPath of Ascension|n|cFFFFD200Covenant: |rKyrian|n|n|cFFFFD200Covenant Feature: |rAbomination Factory|n|cFFFFD200Covenant: |rNecrolord
present,,,,1,1443,Voracious Gorger,344659,,,5,0,|cFFFFD200Achievement: |rGlory of the Shadowlands Hero|n|cFFFFD200Category: |rDungeons & Raids
present,,,,1,1414,Sinrunner Blanchy,339588,,,0,0,|cFFFFD200NPC:|r Dead Blanchy |n|cFFFFD200Location:|r Revendreth|n |n
present,,,,1,1415,Arboreal Gulper,339632,,,0,0,|cFFFFD200Drop: |rHumon'gozz|n|cFFFFD200Zone: |rArdenweald
present,,,,1,1416,Mawsworn Charger,339956,,,5,0,"|cFFFFD200Achievement:|r Flawless Master|n|cFFFFD200Zone:|r Torghast, Tower of the Damned"
present,,,,1,1417,Hand of Hrestimorak,339957,,,0,0,|cFFFFD200Achievement:|r Glory of the Dominant Raider|n|cFFFFD200Zone:|r Sanctum of Domination
present,,,,1,1419,Sintouched Deathwalker,340068,,,5,0,|cFFFFD200Achievement: |rShadowlands Keystone Master: Season One|n|cFFFFD200Category: |rDungeons
present,,,,1,1420,Umbral Scythehorn,340503,,,2,0,|cFFFFD200Vendor: |rSpindlenose|n|cFFFFD200Zone: |rArdenweald|n
present,,,,1,1421,Court Sinrunner,341639,,,2,0,|cFFFFD200Vendor: |rMistress Mihaela|n|cFFFFD200Zone: |rRevendreth|n|cFFFFD200Faction: |rCourt of Harvesters - Exalted|n|cFFFFD200Cost: |r30000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
present,,,,1,1422,Warstitched Darkhound,341766,,,0,0,|cFFFFD200Adventures:|r Shadowlands
present,,,,1,1423,Highwind Darkmane,341776,,,0,128,|cFFFFD200Adventures:|r Shadowlands
present,,,,1,1424,Snowstorm,341821,,,7,0,|cFFFFD200Blizzard's 30th Anniversary|r 
present,,,,1,1425,Gilded Prowler,342334,,,2,128,|cFFFFD200Vendor: |rAdjutant Nikos|n|cFFFFD200Zone: |rBastion|n|cFFFFD200Cost: |r30000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t
present,,,,1,1426,Ascended Skymane,342335,,,0,0,|cFFFFD200Treasure: |rCache of the Ascended|n|cFFFFD200Zone: |rBastion
present,,,,1,1428,Amber Ardenmoth,342666,,,0,128,|cFFFFD200Drop:|r Wild Hunt Supplies|n|cFFFFD200Zone:|r Ardenweald|n
present,,,,1,1429,Vibrant Flutterwing,342667,,,2,128,|cFFFFD200Vendor: |rCortinarius|n|cFFFFD200Zone: |rArdenweald
present,,,,1,1430,Desertwing Hunter,342668,,,3,0,|cFFFFD200Profession: |rProtoform Synthesis
present,,,,1,1431,Pale Regal Cervid,342671,,,3,0,|cFFFFD200Profession: |rProtoform Synthesis
present,,,,1,1433,Vespoid Flutterer,342678,,,3,128,|cFFFFD200Profession: |rProtoform Synthesis
present,,,,1,1434,Deepstar Aurelid,342680,,,0,2192,|cFFFFD200Drop:|r Hirukon|n|cFFFFD200Zone:|r Zereth Mortis
present,,,,1,1436,Battle-Hardened Aquilon,343550,,,2,0,|cFFFFD200Covenant: |rKyrian|n|cFFFFD200Vendor: |rDuchess Mynx|n|cFFFFD200Zone: |rKorthia|n|cFFFFD200Cost: |r1000|Hcurrency:1767|h|TInterface\ICONS\INV_Stygia.BLP:0|t|h|n|cFFFFD200Achievement: |rOn the Offensive
present,,,,1,1437,Battle-Bound Warhound,344228,,,0,0,|cFFFFD200Drop: |rTheater of Pain|n|cFFFFD200Zone: |rMaldraxxus
present,,,,1,1438,Bulbous Necroray,344574,,,0,128,|cFFFFD200Drop:|r Oozing Necroray Egg|n
present,,,,1,1439,Infested Necroray,344576,,,0,128,|cFFFFD200Drop:|r Oozing Necroray Egg|n
present,,,,1,1440,Pestilent Necroray,344575,,,0,128,|cFFFFD200Drop:|r Oozing Necroray Egg|n
present,,,,1,1441,Bound Shadehound,344577,,,1,0,|cFFFFD200Quest:|r Feral Shadehound|n|cFFFFD200Zone: |rThe Maw
present,,,,1,1444,Viridian Phase-Hunter,346136,,,7,0,|cFFFFD200Promotion|r
present,,,,1,1445,Slime Serpent,346141,,,0,128,|cFFFFD200Drop: |rSlime Serpent|n|cFFFFD200Zone: |rPlaguefall
present,,,,1,1446,Tazavesh Gearglider,346554,,,5,1024,|cFFFFD200Achievement: |rFake It 'Til You Make It|n|cFFFFD200Category: |rShadowlands Dungeon
present,,,,1,1448,Serenade,346719,,,3,0,|cFFFFD200Profession: |rProtoform Synthesis
present,,,,1,1449,Lord of the Corpseflies,347250,,,0,128,|cFFFFD200Covenant: |rNecrolord|n|cFFFFD200Drop:|r Fleshwing|n|cFFFFD200Zone:|r Korthia 
present,,,,1,1450,Soaring Razorwing,347251,,,2,0,|cFFFFD200Vendor: |rArchivist Roh-Suir|n|cFFFFD200Zone: |rKorthia|n|cFFFFD200Faction: |rThe Archivists' Codex - Tier 6|n|cFFFFD200Cost: |r5000|Hcurrency:1931|h|TInterface\ICONS\INV_Misc_PaperBundle04a.BLP:0|t|h
present,,,,1,1451,Vicious War Croaker,347255,,,5,4,|cFFFFD200PvP:|r Shadowlands: Season 3|nRated Arena and Rated Battleground Season Reward
present,,,,1,1452,Vicious War Croaker,347256,,,5,4,|cFFFFD200PvP:|r Shadowlands: Season 3|nRated Arena and Rated Battleground Season Reward
present,,,,1,1454,Tamed Mauler,347536,,,0,0,|cFFFFD200Drop:|r Supplies of the Archivist's Codex|n|cFFFFD200Zone:|r Korthia |n
present,,,,1,1455,Beryl Shardhide,347810,,,0,0,|cFFFFD200Drop:|r Death's Advance Supplies|n|cFFFFD200Zone:|r Korthia
present,,,,1,1456,Sapphire Skyblazer,347812,,,7,0,|cFFFFD200Promotion|r |n
present,,,,1,1458,Wandering Ancient,348162,,,7,0,|cFFFFD200Promotion|r
present,,,,1,1459,Vicious War Gorm,348769,,,5,4,|cFFFFD200PvP:|r Shadowlands: Season 2|nRated Arena and Rated Battleground Season Reward
present,,,,1,1460,Vicious War Gorm,348770,,,5,4,|cFFFFD200PvP:|r Shadowlands: Season 2|nRated Arena and Rated Battleground Season Reward
present,,,,1,1465,Vicious Warstalker,349824,,,5,4,|cFFFFD200PvP:|r Shadowlands: Season 4|nRated Arena and Rated Battleground Season Reward
present,,,,1,1466,Vicious Warstalker,349823,,,5,4,|cFFFFD200PvP:|r Shadowlands: Season 4|nRated Arena and Rated Battleground Season Reward
present,,,,1,1467,Noble Bruffalon,349935,,,2,0,|cFFFFD200Vendor: |rStorykeeper Ashekh|n|cFFFFD200Zone: |rThe Forbidden Reach|n|cFFFFD200Cost: |r100000|Hcurrency:2118|h|TInterface\ICONS\INV_Misc_Powder_Thorium.blp:0|t|h
present,,,,1,1468,Amber Skitterfly,349943,,,11,64,|cFFFFD200Trading Post|r|n
present,,,,1,1469,Magmashell,350219,,,0,0,|cFFFFD200Item: |rEmpty Magma Shell|n|cFFFFD200Zone: |rThe Waking Shores
present,,,,1,1470,Liquid Hot Magma Slug,350220,,,-1,0,|cFFFFD200Vendor: |rXydan|n|cFFFFD200Zone: |rValdrakken|n|cFFFFD200Cost: |r5000|Hcurrency:1166|h|TInterface\ICONS\PVECurrency-Justice.blp:0|t|h
present,,,,1,1471,Vengeance,351195,,,6,128,|cFFFFD200Drop:|r Lady Sylvanas Windrunner|n|cFFFFD200Zone:|r Sanctum of Domination|n|cFFFFD200Difficulty:|r Mythic
present,,,,1,1474,Bestowed Thunderspine Packleader,351408,,,5,0,|cFFFFD200Achievement:|r Centaur of Attention|n|cFFFFD200Category:|r Exploration
present,,,,1,1475,Hand of Bahmethra,352309,,,0,0,|cFFFFD200Drop:|r Tormentors of Torghast|n|cFFFFD200Zone:|r The Maw|n
present,,,,1,1476,Wild Hunt Legsplitter,352441,,,0,0,|cFFFFD200Drop:|r War Chest of the Wild Hunt|n|cFFFFD200Zone:|r The Maw
present,,,,1,1477,Undying Darkhound,352742,,,0,0,|cFFFFD200Drop:|r War Chest of the Undying Army|n|cFFFFD200Zone:|r The Maw 
present,,,,1,1478,Skyskin Hornstrider,352926,,,2,0,|cFFFFD200Vendor:|r Brendormi|n|cFFFFD200Cost:|r 150|Hitem:202039|h|TInterface\ICONS\inv_misc_stormlordsfavor.blp:0|t|h 3000|Hcurrency:2118|h|TInterface\ICONS\INV_Misc_Powder_Thorium.blp:0|t|h
present,,,,1,1480,Unchained Gladiator's Soul Eater,353036,,,5,192,|cFFFFD200Achievement: |rGladiator: Shadowlands Season 2|n|cFFFFD200Category: |rPlayer vs. Player
present,,,,1,1481,Cartel Master's Gearglider,353263,,,0,1024,"|cFFFFD200Drop:|r So'leah|n|cFFFFD200Zone:|r Tazavesh, the Veiled Market|n"
present,,,,1,1482,Xy Trustee's Gearglider,353264,,,-1,0,|cFFFFD200Source: |r[REDACTED]
present,,,,1,1483,Vandal's Gearglider,353265,,,1,0,|cFFFFD200Faction: |rManaforge Vandals|n|cFFFFD200Renown: |r8|n|cFFFFD200Location: |rShadow Point
present,,,,1,1484,Ardenweald Wilderling,353856,,,0,128,|cFFFFD200Covenant: |rNight Fae|n|cFFFFD200Zone: |rArdenweald
present,,,,1,1485,Autumnal Wilderling,353857,,,2,128,|cFFFFD200Covenant: |rNight Fae|n|cFFFFD200Vendor: |rElwyn|n|cFFFFD200Zone: |rArdenweald|n|cFFFFD200Cost: |r7500|Hcurrency:1813|h|TInterface\ICONS\Spell_AnimaBastion_Orb.BLP:0|t|h
