"status","current_exists","present_final_tww","acquisition_expansion","decor_id","item_id","decor_name","catalog_name","category","source_text","achievement_ids","quest_ids","npc_ids","spell_ids","currency_ids","collection_spell_id","catalog_flags","acquisition_note","acquisition_source_url","item_name","item_expansion_id","flags","type","model_type","weight_cost"
"snapshot_candidate_needs_source_expansion","True","True",,"4465","248639","Gloomrose",,,,,,,,,,,,,"Gloomrose","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"4466","248640","Duskberry Bush",,,,,,,,,,,,,"Duskberry Bush","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"4467","248641","Duskwood Shadebrush",,,,,,,,,,,,,"Duskwood Shadebrush","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"4468","248642","Creeping Lattice Ivy",,,,,,,,,,,,,"Creeping Lattice Ivy","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"4469","248643","Duskwood Sycamore Shrub",,,,,,,,,,,,,"Duskwood Sycamore Shrub","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"4470","248644","Spiritbloom Flower",,,,,,,,,,,,,"Spiritbloom Flower","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"4471","248645","Pink Gilnean Rose",,,,,,,,,,,,,"Pink Gilnean Rose","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"4472","248646","Silvermoon Sunrise Bush",,,,,,,,,,,,,"Silvermoon Sunrise Bush","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"4473","248647","Founder's Point Blooming Grass Patch",,,,,,,,,,,,,"Founder's Point Blooming Grass Patch","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"4474","248648","Autumn Leaf Pile",,,,,,,,,,,,,"Autumn Leaf Pile","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"4475","248649","Young Chestnut Tree",,,,,,,,,,,,,"Young Chestnut Tree","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"4476","248650","Razorwind Flamebrush",,,,,,,,,,,,,"Razorwind Flamebrush","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"4477","248651","Draconic Memorial Stone",,,,,,,,,,,,,"Draconic Memorial Stone","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"4478","248652","Dragon's Grand Mirror",,,,,,,,,,,,,"Dragon's Grand Mirror","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"4479","248653","Valdrakken Stone Stool",,,,,,,,,,,,,"Valdrakken Stone Stool","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"4480","248654","Valdrakken Gilded Throne",,,,,,,,,,,,,"Valdrakken Gilded Throne","9","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"4481","248655","Elegant Dracthyr's Tea Set",,,,,,,,,,,,,"Elegant Dracthyr's Tea Set","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"4482","248656","Dragon's Hoard Chest",,,,,,,,,,,,,"Dragon's Hoard Chest","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"4483","248657","Valdrakken Market Tent",,,,,,,,,,,,,"Valdrakken Market Tent","9","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"4484","248658","Elven Wood Crate",,,,,,,,,,,,,"Elven Wood Crate","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"4485","248660","Stormwind Workbench",,,,,,,,,,,,,"Stormwind Workbench","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"4486","248661","Northshire Scribe's Desk",,,,,,,,,,,,,"Northshire Scribe's Desk","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"4487","248662","Jewelcrafter's Tent",,,,,,,,,,,,,"Jewelcrafter's Tent","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"4488","248663","Wooden Doghouse",,,,,,,,,,,,,"Wooden Doghouse","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"4489","248664","Alliance Soldier's Bed",,,,,,,,,,,,,,,"131","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"4490","248665","Stormwind Peddler's Cart",,,,,,,,,,,,,"Stormwind Peddler's Cart","-3","3","1","1","5"
"acquisition_tww_confirmed","True","True","tww","4560","248758","Relaxing Goblin Beach Chair with Cup Gripper","Relaxing Goblin Beach Chair with Cup Gripper","Furnishings › Seating","Boatswain Hardee (Undermine) 900 Resonance Crystals","","","231405","","2815",,,,,"Relaxing Goblin Beach Chair with Cup Gripper","-3","3","1","1","1"
"acquisition_dragonflight_confirmed","True","True","dragonflight","4561","248759","Amirdrassil Stool","Amirdrassil Stool","Furnishings › Seating","Mythrin'dir (Amirdrassil) 250 Dragon Isles Supplies","","","216284","","2003",,,,,"Amirdrassil Stool","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"4562","248760","Lovely Elven Shelf",,,,,,,,,,,,,"Lovely Elven Shelf","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"4811","248794","Elwynn Fence",,,,,,,,,,,,,"Elwynn Fence","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"4812","248795","Elwynn Fencepost",,,,,,,,,,,,,"Elwynn Fencepost","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"4813","248796","Goldshire Food Cart",,,,,,,,,,,,,"Goldshire Food Cart","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"4814","248797","City Wanderer's Candleholder",,,,,,,,,,,,,"City Wanderer's Candleholder","-3","2","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"4815","248798","Northshire Barrel",,,,,,,,,,,,,"Northshire Barrel","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"4816","248799","Wooden Storage Crate",,,,,,,,,,,,,"Wooden Storage Crate","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"4818","248800","Architect's Drafting Table",,,,,,,,,,,,,"Architect's Drafting Table","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"4819","248801","Stormwind Weapon Rack",,,,,,,,,,,,,"Stormwind Weapon Rack","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"4822","248802","Elwynn Grass Patch",,,,,,,,,,,,,"Elwynn Grass Patch","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"4823","248803","Elwynn Grass Spread",,,,,,,,,,,,,"Elwynn Grass Spread","-3","3","1","1","1"
"internal_dnt","True","True",,"4829","248804","[DNT] Rugged Brazier - DO NOT USE - neighborhood use only",,,,,,,,,,,,,,,"192","1","1","5"
"internal_dnt","True","True",,"4831","248805","[DNT] Standing Rugged Brazier - DO NOT USE - neighborhood use only",,,,,,,,,,,,,,,"192","1","1","5"
"internal_dnt","True","True",,"4833","248806","[DNT] Rugged Fire Pit - DO NOT USE - neighborhood use only",,,,,,,,,,,,,,,"192","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"4839","248807","Nesingwary Shoveltusk Trophy",,,,,,,,,,,,,"Nesingwary Mounted Shoveltusk Head","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"4841","248808","Nesingwary Elk Trophy",,,,,,,,,,,,,"Nesingwary Mounted Elk Head","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"4843","248809","Void-Corrupted Rotunda",,,,,,,,,,,,,"Void-Corrupted Rotunda","-3","259","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"4844","248810","Rough Wooden Chair",,,,,,,,,,,,,"Rough Wooden Chair","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"4845","248811","Elwynn Small Grass Patch",,,,,,,,,,,,,"Elwynn Small Grass Patch","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"5111","248934","Golden Cloud Serpent Treasure Chest",,,,,,,,,,,,,"Golden Cloud Serpent Treasure Chest","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"5112","248935","Five Dawns Weapon Rack",,,,,,,,,,,,,"Five Dawns Weapon Rack","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"5113","248936","Five Dawns Shrine of the Smoking Fish",,,,,,,,,,,,,"Five Dawns Shrine of the Smoking Fish","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"5114","248937","Ironpaw Stew Cart",,,,,,,,,,,,,,,"131","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"5115","248938","Hooded Iron Lantern",,,,,,,,,,,,,"Hooded Iron Lantern","-3","2","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"5116","248939","Stormwind Lamppost",,,,,,,,,,,,,"Stormwind Lamppost","-3","2","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"5117","248940","Replica Felblood Altar",,,,,,,,,,,,,"Replica Felblood Altar","-3","3","1","1","3"
"internal_dnt","True","True",,"5118","248941","[DNT] Dreadscar Battle Planning Map - do not use - new asset",,,,,,,,,,,,,,,"128","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"5119","248942","Five Dawns Planning Table",,,,,,,,,,,,,"Five Dawns Planning Table","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"5120","248943","Black Harvest Banner",,,,,,,,,,,,,"Black Harvest Banner","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"5126","248958","Monastery Gong",,,,,,,,,,,,,"Monastery Gong","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"5127","248959","Dreadscar Bookcase",,,,,,,,,,,,,"Dreadscar Bookcase","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"5128","248960","Dreadscar Dais",,,,,,,,,,,,,"Dreadscar Dais","-3","3","4","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"5136","248985","Tauren Hanging Brazier",,,,,,,,,,,,,"Tauren Hanging Brazier","-3","2","2","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"5292","249004","Black Harvest Orrery",,,,,,,,,,,,,"Black Harvest Orrery","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"5342","249143","Smoke Sconce",,,,,,,,,,,,,"Smoke Sconce","3","2","2","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"5525","249457","Replica Cursed Forge of the Nathrezim",,,,,,,,,,,,,"Replica Cursed Forge of the Nathrezim","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"5526","249458","Replica Forge of Odyn",,,,,,,,,,,,,"Replica Forge of Odyn","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"5527","249459","Illidari Glaiverest",,,,,,,,,,,,,"Illidari Glaiverest","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"5528","249460","Skyhold Brazier",,,,,,,,,,,,,"Skyhold Brazier","-3","2","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"5529","249461","Skyhold War Table",,,,,,,,,,,,,"Skyhold War Table","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"5530","249462","Illidari Banner",,,,,,,,,,,,,"Illidari Banner","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"5531","249463","Illidari Skull Sentinel",,,,,,,,,,,,,"Illidari Skull Sentinel","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"5532","249464","Valarjar Banner",,,,,,,,,,,,,"Valarjar Banner","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"5533","249465","Valarjar Keg of Celebration",,,,,,,,,,,,,,,"131","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"5534","249466","Valarjar Shield Wall",,,,,,,,,,,,,"Valarjar Shield Wall","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"5555","249518","Fel Hammer Scouting Map",,,,,,,,,,,,,"Fel Hammer Scouting Map","-3","2","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"5556","249545","Preserver's Censer",,,,,,,,,,,,,"Preserver's Censer","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"5557","249546","Dracthyr Weapon Rack",,,,,,,,,,,,,,,"131","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"5558","249547","Evoker's Elegant Rug",,,,,,,,,,,,,"Evoker's Elegant Rug","-3","3","4","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"5559","249548","Augmenter's Opal Banner",,,,,,,,,,,,,"Augmenter's Opal Banner","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"5560","249549","Draconic Crafter's Table",,,,,,,,,,,,,"Draconic Crafter's Table","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"5561","249550","Wind Rider Roost",,,,,,,,,,,,,"Wind Rider Roost","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"5562","249551","Skyhold Spear Rack",,,,,,,,,,,,,"Skyhold Spear Rack","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"5563","249558","Elven Standing Mirror",,,,,,,,,,,,,"Elven Standing Mirror","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"5575","249690","Replica Tome of Fel Secrets",,,,,,,,,,,,,"Replica Tome of Fel Secrets","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"5687","249822","Founder's Point Street Sign",,,,,,,,,,,,,"Founder's Point Street Sign","-3","131","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"5688","249823","Founder's Point Navigation Sign",,,,,,,,,,,,,"Founder's Point Navigation Sign","-3","131","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"5689","249824","Devastator's Brazier",,,,,,,,,,,,,"Devastator's Brazier","-3","2","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"5851","250092","Small Wooden Footstool",,,,,,,,,,,,,"Small Wooden Footstool","-3","131","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"5853","250093","Tusked Weapon Rack",,,,,,,,,,,,,"Tusked Weapon Rack","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"5854","250094","Empty Orgrimmar Bathtub",,,,,,,,,,,,,"Empty Orgrimmar Bathtub","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"5855","250095","Runed Stone Placard",,,,,,,,,,,,,"Runed Stone Placard","-3","131","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"5877","250110","Trueshot Lodge Weapon Rack",,,,,,,,,,,,,"Trueshot Lodge Weapon Rack","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"5878","250111","Replica Tome of the Ancients",,,,,,,,,,,,,"Replica Tome of the Ancients","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"5879","250112","Ebon Blade Planning Map",,,,,,,,,,,,,"Ebon Blade Planning Map","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"5880","250113","Ebon Blade Tome",,,,,,,,,,,,,"Ebon Blade Tome","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"5881","250114","Acherus Worktable",,,,,,,,,,,,,"Acherus Worktable","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"5882","250115","Ebon Blade Weapon Rack",,,,,,,,,,,,,"Ebon Blade Weapon Rack","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"5883","250118","""Autumn's Eternal Bliss"" Painting",,,,,,,,,,,,,,,"130","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"5884","250119","""Heart of Quel'Thalas"" Painting",,,,,,,,,,,,,,,"130","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"5885","250120","""Citadel of Unending Void"" Painting",,,,,,,,,,,,,,,"130","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"5886","250121","""Forest's Bulwark"" Painting",,,,,,,,,,,,,,,"130","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"5887","250122","""The Verdant Underwild"" Painting",,,,,,,,,,,,,,,"130","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"5888","250123","Replica Acherus Soul Forge",,,,,,,,,,,,,"Replica Acherus Soul Forge","-3","2","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"5889","250124","Ebon Blade Banner",,,,,,,,,,,,,"Ebon Blade Banner","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"5890","250125","Replica Altar of the Eternal Hunt",,,,,,,,,,,,,"Replica Altar of the Eternal Hunt","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"5891","250126","Unseen Path Archer's Gallery",,,,,,,,,,,,,"Unseen Path Archer's Gallery","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"5892","250127","Replica Tales of the Hunt",,,,,,,,,,,,,"Replica Tales of the Hunt","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"5893","250128","Banner of the Unseen Path",,,,,,,,,,,,,"Banner of the Unseen Path","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"5894","250130","Tirisgarde Candle",,,,,,,,,,,,,"Tirisgarde Candle","-3","2","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"5895","250131","Tirisgarde War Map",,,,,,,,,,,,,"Tirisgarde War Map","-3","2","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"5896","250132","Tirisgarde Brazier",,,,,,,,,,,,,"Tirisgarde Brazier","-3","2","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"5897","250133","Dreamweaver Banner",,,,,,,,,,,,,"Dreamweaver Banner","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"5898","250134","Seed of Ages Cutting",,,,,,,,,,,,,"Seed of Ages Cutting","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"7571","250230","Replica Altar of Ancient Kings",,,,,,,,,,,,,"Replica Altar of Ancient Kings","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"7572","250231","Silver Hand Banner",,,,,,,,,,,,,"Silver Hand Banner","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"7573","250232","Sanctum of Light Hallway Rug",,,,,,,,,,,,,"Sanctum of Light Hallway Rug","-3","3","4","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"7574","250233","Replica Libram of Ancient Kings",,,,,,,,,,,,,"Replica Libram of Ancient Kings","-3","2","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"7575","250234","Sanctum of Light Candelabra",,,,,,,,,,,,,"Sanctum of Light Candelabra","-3","2","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"7576","250235","Silver Hand Tribute to the Fallen",,,,,,,,,,,,,"Silver Hand Tribute to the Fallen","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"7577","250236","Silver Hand Weapon Rack",,,,,,,,,,,,,"Silver Hand Weapon Rack","-3","3","1","1","3"
"internal_dnt","True","True",,"7578","250237","[DNT] Zuldazar Cook's Griddle - DO NOT USE",,,,,,,,,,,,,,,"192","1","1","0"
"snapshot_candidate_needs_source_expansion","True","True",,"7579","250239","Tirisgarde Banner",,,,,,,,,,,,,"Tirisgarde Banner","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"7582","250249","Founder's Point Gravestone",,,,,,,,,,,,,"Founder's Point Gravestone","-3","131","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"7583","250250","Small Founder's Point Gravestone",,,,,,,,,,,,,"Small Founder's Point Gravestone","-3","131","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"7584","250251","Founder's Point Gravestone Tower",,,,,,,,,,,,,"Tall Founder's Point Gravestone","-3","131","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"7585","250252","Large Founder's Point Gravestone",,,,,,,,,,,,,"Large Founder's Point Gravestone","-3","131","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"7606","250302","Netherlight Conclave Voidwell",,,,,,,,,,,,,"Netherlight Conclave Voidwell","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"7607","250303","Conclave Pedestal",,,,,,,,,,,,,"Conclave Pedestal","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"7608","250304","Netherlight Lightwell",,,,,,,,,,,,,"Netherlight Lightwell","-3","2","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"7609","250306","Conjured Altar of the Guardian",,,,,,,,,,,,,"Conjured Altar of the Guardian","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"7610","250307","Tome of the Corrupt",,,,,,,,,,,,,"Tome of the Corrupt","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"7620","250402","Vrykul Lord's Throne",,,,,,,,,,,,,"Vrykul Lord's Throne","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"7621","250403","Legion's Holo-Communicator",,,,,,,,,,,,,"Legion's Holo-Communicator","-3","2","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"7622","250404","Hanging Felsteel Chain",,,,,,,,,,,,,"Hanging Felsteel Chain","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"7623","250405","Legion's Fel Torch",,,,,,,,,,,,,"Legion's Fel Torch","-3","2","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"7624","250406","Corruption Pit",,,,,,,,,,,,,"Corruption Pit","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"7625","250407","Legion's Fel Brazier",,,,,,,,,,,,,"Legion's Fel Brazier","-3","2","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"7658","250622","Vertical Felsteel Chain",,,,,,,,,,,,,"Vertical Felsteel Chain","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"7686","250689","Legion Torture Rack",,,,,,,,,,,,,"Legion Torture Rack","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"7687","250690","Eredar Lord's Fel Torch",,,,,,,,,,,,,"Eredar Lord's Fel Torch","-3","2","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"7688","250691","Tusked Leather Tapestry",,,,,,,,,,,,,"Tusked Leather Tapestry","-3","131","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"7689","250692","Razorwind Trophy Pelt",,,,,,,,,,,,,"Razorwind Banner Pelt","-3","131","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"7690","250693","Altar of the Corrupted Flames",,,,,,,,,,,,,"Altar of the Corrupted Flames","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"7701","250704","Ancient Weyrn Device",,,,,,,,,,,,,"Ancient Weyrn Device","-3","131","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"7815","250783","Uncrowned Apothecary's Cabinet",,,,,,,,,,,,,"Uncrowned Apothecary's Cabinet","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"7816","250784","Uncrowned Apothecary's Supplies",,,,,,,,,,,,,"Uncrowned Apothecary's Supplies","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"7817","250785","Uncrowned Banner",,,,,,,,,,,,,"Uncrowned Banner","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"7818","250786","Uncrowned Planning Table",,,,,,,,,,,,,"Uncrowned Planning Table","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"7819","250787","Replica Crucible of the Uncrowned",,,,,,,,,,,,,"Replica Crucible of the Uncrowned","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"7820","250788","Stolen Copy of the Blood Ledger",,,,,,,,,,,,,"Stolen Copy of the Blood Ledger","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"7821","250789","Netherlight Conclave Banner",,,,,,,,,,,,,"Netherlight Conclave Banner","-3","2","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"7822","250790","Replica Altar of Light and Shadow",,,,,,,,,,,,,"Replica Altar of Light and Shadow","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"7823","250791","Replica Word of the Conclave",,,,,,,,,,,,,"Replica Word of the Conclave","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"7824","250792","Scroll of the Conclave",,,,,,,,,,,,,"Scroll of the Conclave","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"7835","250912","Draconic Crafter's Forge",,,,,,,,,,,,,"Draconic Crafter's Forge","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"7836","250913","Small Razorwind Bar Table",,,,,,,,,,,,,"Small Razorwind Bar Table","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"7837","250914","Elemental Altar of the Maelstrom",,,,,,,,,,,,,"Elemental Altar of the Maelstrom","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"7838","250915","Replica Words of Wind and Earth",,,,,,,,,,,,,"Replica Words of Wind and Earth","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"7839","250916","Pedestal of the Maelstrom's Wisdom",,,,,,,,,,,,,"Pedestal of the Maelstrom's Wisdom","-3","3","1","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"7840","250917","Farseer's Furs",,,,,,,,,,,,,,,"131","4","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"7841","250918","Maelstrom Banner",,,,,,,,,,,,,"Maelstrom Banner","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"7842","250920","Horned Hanging Sconce",,,,,,,,,,,,,"Horned Hanging Sconce","-3","2","2","1","3"
"snapshot_candidate_needs_source_expansion","True","True",,"7871","251011","Painted Wood Scraps",,,,,,,,,,,,,"Painted Wood Scraps","-3","131","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"7872","251012","Painted Wood Scrap Pile",,,,,,,,,,,,,"Painted Wood Scrap Pile","-3","131","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"7873","251013","Cenarion Arch",,,,,,,,,,,,,"Cenarion Arch","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"7874","251014","Earthen Ring Scouting Map",,,,,,,,,,,,,"Earthen Ring Scouting Map","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"7875","251015","Maelstrom Chimes",,,,,,,,,,,,,"Maelstrom Chimes","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"7896","251022","Bel'ameth Traveler's Pack",,,,,,,,,,,,,"Bel'ameth Traveler's Pack","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"8176","251329","Shadowmoon Open-Air Shed",,,,,,,,,,,,,"Shadowmoon Open-Air Shed","-3","3","1","1","5"
"snapshot_candidate_needs_source_expansion","True","True",,"8177","251330","Draenic Fencepost",,,,,,,,,,,,,"Draenic Fencepost","-3","3","1","1","1"
"snapshot_candidate_needs_source_expansion","True","True",,"8178","251331","Draenic Ottoman",,,,,,,,,,,,,"Draenic Ottoman","-3","3","1","1","1"
