"decision","decision_basis","category_expansion_hint","placement_status","recipe_spell_id","name","profession","profession_id","trade_category_id","trade_category_path","acquire_method","skill_line_ability_id","att_source_files"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","legion","needs_att_source_ancestry","225524","Glyph of the Chilled Shell","Inscription","773","91","Legion Inscription - Header > Legion Inscription > Glyphs","0","36095","WorldDrops.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","legion","needs_att_source_ancestry","225525","Glyph of the Crimson Shell","Inscription","773","91","Legion Inscription - Header > Legion Inscription > Glyphs","0","36096","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","legion","needs_att_source_ancestry","225527","Glyph of Fel Wings","Inscription","773","91","Legion Inscription - Header > Legion Inscription > Glyphs","0","36098","WorldDrops.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","legion","needs_att_source_ancestry","225528","Glyph of Fel-Enemies","Inscription","773","91","Legion Inscription - Header > Legion Inscription > Glyphs","0","36099","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","legion","needs_att_source_ancestry","225529","Glyph of Mana Touched Souls","Inscription","773","91","Legion Inscription - Header > Legion Inscription > Glyphs","0","36100","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","legion","needs_att_source_ancestry","225530","Glyph of Shadow-Enemies","Inscription","773","91","Legion Inscription - Header > Legion Inscription > Glyphs","0","36101","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","legion","needs_att_source_ancestry","225531","Glyph of the Doe","Inscription","773","91","Legion Inscription - Header > Legion Inscription > Glyphs","0","36102","WorldDrops.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","legion","needs_att_source_ancestry","225532","Glyph of the Feral Chameleon","Inscription","773","91","Legion Inscription - Header > Legion Inscription > Glyphs","0","36103","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","legion","needs_att_source_ancestry","225533","Glyph of the Forest Path","Inscription","773","91","Legion Inscription - Header > Legion Inscription > Glyphs","0","36104","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","legion","needs_att_source_ancestry","225534","Glyph of Autumnal Bloom","Inscription","773","91","Legion Inscription - Header > Legion Inscription > Glyphs","0","36105","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","legion","needs_att_source_ancestry","225535","Glyph of Arachnophobia","Inscription","773","91","Legion Inscription - Header > Legion Inscription > Glyphs","0","36106","WorldDrops.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","legion","needs_att_source_ancestry","225536","Glyph of Nesingwary's Nemeses","Inscription","773","91","Legion Inscription - Header > Legion Inscription > Glyphs","0","36107","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","legion","needs_att_source_ancestry","225538","Glyph of the Dire Stable","Inscription","773","91","Legion Inscription - Header > Legion Inscription > Glyphs","0","36109","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","legion","needs_att_source_ancestry","225539","Glyph of the Goblin Anti-Grav Flare","Inscription","773","91","Legion Inscription - Header > Legion Inscription > Glyphs","0","36110","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","legion","needs_att_source_ancestry","225541","Glyph of the Hook","Inscription","773","91","Legion Inscription - Header > Legion Inscription > Glyphs","0","36112","WorldDrops.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","legion","needs_att_source_ancestry","225543","Glyph of the Trident","Inscription","773","91","Legion Inscription - Header > Legion Inscription > Glyphs","0","36114","Instances.lua;WorldDrops.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","legion","needs_att_source_ancestry","225545","Glyph of Polymorphic Proportions","Inscription","773","91","Legion Inscription - Header > Legion Inscription > Glyphs","0","36116","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","legion","needs_att_source_ancestry","225546","Glyph of Smolder","Inscription","773","91","Legion Inscription - Header > Legion Inscription > Glyphs","0","36117","WorldDrops.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","legion","needs_att_source_ancestry","225547","Glyph of Yu'lon's Grace","Inscription","773","91","Legion Inscription - Header > Legion Inscription > Glyphs","0","36118","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","legion","needs_att_source_ancestry","225548","Glyph of Burnout","Inscription","773","91","Legion Inscription - Header > Legion Inscription > Glyphs","0","36119","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","legion","needs_att_source_ancestry","225549","Glyph of Flash Bang","Inscription","773","91","Legion Inscription - Header > Legion Inscription > Glyphs","0","36120","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","legion","needs_att_source_ancestry","225550","Glyph of Critterhex","Inscription","773","91","Legion Inscription - Header > Legion Inscription > Glyphs","0","36121","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","legion","needs_att_source_ancestry","225551","Glyph of Flickering","Inscription","773","91","Legion Inscription - Header > Legion Inscription > Glyphs","0","36122","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","legion","needs_att_source_ancestry","225552","Glyph of Pebbles","Inscription","773","91","Legion Inscription - Header > Legion Inscription > Glyphs","0","36123","WorldDrops.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","legion","needs_att_source_ancestry","225553","Grimoire of the Abyssal","Inscription","773","91","Legion Inscription - Header > Legion Inscription > Glyphs","0","48947","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","legion","needs_att_source_ancestry","225554","Glyph of the Inquisitor's Eye","Inscription","773","91","Legion Inscription - Header > Legion Inscription > Glyphs","0","36125","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","legion","needs_att_source_ancestry","225556","Grimoire of the Shivarra","Inscription","773","91","Legion Inscription - Header > Legion Inscription > Glyphs","0","36127","WorldDrops.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","legion","needs_att_source_ancestry","225558","Grimoire of the Voidlord","Inscription","773","91","Legion Inscription - Header > Legion Inscription > Glyphs","0","36129","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","legion","needs_att_source_ancestry","225559","Grimoire of the Wrathguard","Inscription","773","91","Legion Inscription - Header > Legion Inscription > Glyphs","0","36571","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","legion","needs_att_source_ancestry","225560","Glyph of the Blazing Savior","Inscription","773","91","Legion Inscription - Header > Legion Inscription > Glyphs","0","36131","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","226105","Light Scale Gloves","Leatherworking","165","255","Classic Patterns - Header > Leatherworking Patterns > Gloves","0","36168","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","226106","Light Scale Bracers","Leatherworking","165","254","Classic Patterns - Header > Leatherworking Patterns > Bracers","0","36167","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","226107","Light Scale Belt","Leatherworking","165","256","Classic Patterns - Header > Leatherworking Patterns > Belts","0","36166","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","226108","Light Scale Jerkin","Leatherworking","165","253","Classic Patterns - Header > Leatherworking Patterns > Chest","0","36165","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","226109","Light Scale Boots","Leatherworking","165","258","Classic Patterns - Header > Leatherworking Patterns > Boots","0","36164","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","226110","Shamanic Treads","Leatherworking","165","258","Classic Patterns - Header > Leatherworking Patterns > Boots","0","36209","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","226111","Light Scale Pants","Leatherworking","165","257","Classic Patterns - Header > Leatherworking Patterns > Pants","0","36163","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","226112","Chain Hauberk","Leatherworking","165","253","Classic Patterns - Header > Leatherworking Patterns > Chest","0","36162","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","226113","Chain Boots","Leatherworking","165","258","Classic Patterns - Header > Leatherworking Patterns > Boots","0","36161","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","226114","Crackling Scale Breastplate","Leatherworking","165","253","Classic Patterns - Header > Leatherworking Patterns > Chest","0","36210","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","226115","Blue Chain Leggings","Leatherworking","165","257","Classic Patterns - Header > Leatherworking Patterns > Pants","0","36211","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","226116","Chain Bracers","Leatherworking","165","254","Classic Patterns - Header > Leatherworking Patterns > Bracers","0","36160","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","226117","Chain Leggings","Leatherworking","165","257","Classic Patterns - Header > Leatherworking Patterns > Pants","0","36159","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","226118","Chain Gauntlets","Leatherworking","165","255","Classic Patterns - Header > Leatherworking Patterns > Gloves","0","36158","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","226119","Chain Belt","Leatherworking","165","256","Classic Patterns - Header > Leatherworking Patterns > Belts","0","36157","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","226120","Spritescale Epaulets","Leatherworking","165","252","Classic Patterns - Header > Leatherworking Patterns > Shoulders","0","36156","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","226121","Chain Pauldrons","Leatherworking","165","252","Classic Patterns - Header > Leatherworking Patterns > Shoulders","0","36155","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","226122","Element Grips","Leatherworking","165","255","Classic Patterns - Header > Leatherworking Patterns > Gloves","0","36212","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","226123","Heavy Scale Gauntlets","Leatherworking","165","255","Classic Patterns - Header > Leatherworking Patterns > Gloves","0","36154","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","226124","Heavy Scale Wraps","Leatherworking","165","254","Classic Patterns - Header > Leatherworking Patterns > Bracers","0","36153","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","226125","Spritescale Britches","Leatherworking","165","257","Classic Patterns - Header > Leatherworking Patterns > Pants","0","36152","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","226126","Heavy Scale Pants","Leatherworking","165","257","Classic Patterns - Header > Leatherworking Patterns > Pants","0","36151","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","226127","Spritescale Cinch","Leatherworking","165","256","Classic Patterns - Header > Leatherworking Patterns > Belts","0","36150","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","226128","Heavy Scale Shirt","Leatherworking","165","253","Classic Patterns - Header > Leatherworking Patterns > Chest","0","36149","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","226129","Heavy Scale Pauldrons","Leatherworking","165","252","Classic Patterns - Header > Leatherworking Patterns > Shoulders","0","36148","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","226130","Spritescale Jerkin","Leatherworking","165","253","Classic Patterns - Header > Leatherworking Patterns > Chest","0","36147","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","226131","Spritescale Gloves","Leatherworking","165","255","Classic Patterns - Header > Leatherworking Patterns > Gloves","0","36146","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","226132","Heavy Scale Belt","Leatherworking","165","256","Classic Patterns - Header > Leatherworking Patterns > Belts","0","36145","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","226133","Spritescale Wraps","Leatherworking","165","254","Classic Patterns - Header > Leatherworking Patterns > Bracers","0","36144","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","226134","Heavy Scale Boots","Leatherworking","165","258","Classic Patterns - Header > Leatherworking Patterns > Boots","0","36143","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","226135","Heavy Scale Hood","Leatherworking","165","251","Classic Patterns - Header > Leatherworking Patterns > Helms","0","36142","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","226136","Spritescale Circlet","Leatherworking","165","251","Classic Patterns - Header > Leatherworking Patterns > Helms","0","36141","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","classic","needs_att_source_ancestry","226137","Spritescale Boots","Leatherworking","165","258","Classic Patterns - Header > Leatherworking Patterns > Boots","0","36140","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","legion","needs_att_source_ancestry","228381","Glyph of Falling Thunder","Inscription","773","91","Legion Inscription - Header > Legion Inscription > Glyphs","0","34692","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","legion","needs_att_source_ancestry","230047","Feathered Luffa","Tailoring","197","1088","Legion Patterns - Header > Legion Patterns > Cures of the Broken Isles","0","39376","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","legion","needs_att_source_ancestry","232274","Glyph of Crackling Ox Lightning","Inscription","773","91","Legion Inscription - Header > Legion Inscription > Glyphs","0","36369","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","legion","needs_att_source_ancestry","232275","Glyph of the Trusted Steed","Inscription","773","91","Legion Inscription - Header > Legion Inscription > Glyphs","0","36370","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","legion","needs_att_source_ancestry","233278","Glyph of Twilight Bloom","Inscription","773","91","Legion Inscription - Header > Legion Inscription > Glyphs","0","36394","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","legion","needs_att_source_ancestry","240272","Grimoire of the Shadow Succubus","Inscription","773","91","Legion Inscription - Header > Legion Inscription > Glyphs","0","36557","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","legion","needs_att_source_ancestry","246982","Glyph of Ember Shards","Inscription","773","91","Legion Inscription - Header > Legion Inscription > Glyphs","0","36629","Instances.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","legion","needs_att_source_ancestry","246984","Glyph of Floating Shards","Inscription","773","91","Legion Inscription - Header > Legion Inscription > Glyphs","0","36628","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","legion","needs_att_source_ancestry","246999","Glyph of Fel-Touched Shards","Inscription","773","91","Legion Inscription - Header > Legion Inscription > Glyphs","0","36881","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","legion","not_applicable","248864","Empyrial Rivets","Blacksmithing","164","424","Legion Plans - Header > Legion Plans > Training","0","36697","Professions.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","legion","not_applicable","248867","Empyrial Chest Plate","Blacksmithing","164","424","Legion Plans - Header > Legion Plans > Training","0","36699","Professions.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","legion","not_applicable","248869","Empyrial Back Plate","Blacksmithing","164","424","Legion Plans - Header > Legion Plans > Training","0","36700","Professions.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","legion","not_applicable","248870","Empyrial Breastplate","Blacksmithing","164","424","Legion Plans - Header > Legion Plans > Training","0","36698","Professions.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","legion","not_applicable","248937","Empyrial Circlet","Jewelcrafting","755","536","Legion Designs - Header > Legion Designs > Training","0","36723","Professions.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","legion","not_applicable","248938","Empyrial Hesselian Setting","Jewelcrafting","755","536","Legion Designs - Header > Legion Designs > Training","0","36726","Professions.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","legion","not_applicable","248939","Empyrial Florid Malachite Setting","Jewelcrafting","755","536","Legion Designs - Header > Legion Designs > Training","0","36725","Professions.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","legion","not_applicable","248940","Empyrial Crown","Jewelcrafting","755","536","Legion Designs - Header > Legion Designs > Training","0","36724","Professions.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","legion","needs_att_source_ancestry","254227","Glyph of the Lightspawn","Inscription","773","91","Legion Inscription - Header > Legion Inscription > Glyphs","0","36770","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","legion","needs_att_source_ancestry","254231","Glyph of the Voidling","Inscription","773","91","Legion Inscription - Header > Legion Inscription > Glyphs","0","36771","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","legion","needs_att_source_ancestry","254238","Glyph of Dark Absolution","Inscription","773","91","Legion Inscription - Header > Legion Inscription > Glyphs","0","36772","Instances.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","battle_for_azeroth","not_applicable","284415","Enchant Runic Power Core","Enchanting","333","1255","Kul Tiran Enchanting - Header > Kul Tiran Enchanting > Training","0","40355","Professions.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","battle_for_azeroth","not_applicable","288176","Potion of Shifting States","Alchemy","171","1250","Kul Tiran Alchemy - Header > Kul Tiran Alchemy > Training","0","40236","Professions.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","battle_for_azeroth","not_applicable","288182","Potion of Durability","Alchemy","171","1250","Kul Tiran Alchemy - Header > Kul Tiran Alchemy > Training","0","40235","Professions.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","battle_for_azeroth","not_applicable","293135","Drum of Primal Might","Leatherworking","165","1937","Kul Tiran Patterns - Header > Kul Tiran Patterns > Basic Training","0","40416","Professions.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","wrath","needs_att_source_ancestry","293801","Glyph of Dalaran Brilliance","Inscription","773","794","Northrend Inscription - Header > Northrend Inscription > Glyphs","0","40429","Zones.lua"
"confirmed_recipe_gap_needs_source_placement","current_named_trade_ability_and_att_recipe_but_not_collectionist","shadowlands","needs_att_source_ancestry","325248","Shadowlands Prospecting","Jewelcrafting","755","1420","Shadowlands Designs - Header > Shadowlands Designs > Prospecting","1","44666","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","classic","not_applicable","330134","Relic of the Past I","Blacksmithing","164","1488","Classic Plans - Header > Blacksmithing Plans > Optional Reagents","0","45025","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","classic","not_applicable","330140","Relic of the Past II","Blacksmithing","164","1488","Classic Plans - Header > Blacksmithing Plans > Optional Reagents","0","45026","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","classic","not_applicable","330141","Relic of the Past III","Blacksmithing","164","1488","Classic Plans - Header > Blacksmithing Plans > Optional Reagents","0","45027","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","classic","not_applicable","330142","Relic of the Past IV","Blacksmithing","164","1488","Classic Plans - Header > Blacksmithing Plans > Optional Reagents","0","45028","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","classic","not_applicable","330143","Relic of the Past V","Blacksmithing","164","1488","Classic Plans - Header > Blacksmithing Plans > Optional Reagents","0","45029","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","tbc","not_applicable","330144","Relic of the Past I","Blacksmithing","164","1489","Outland Plans - Header > Outland Plans > Optional Reagents","0","45030","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","tbc","not_applicable","330145","Relic of the Past II","Blacksmithing","164","1489","Outland Plans - Header > Outland Plans > Optional Reagents","0","45031","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","tbc","not_applicable","330146","Relic of the Past III","Blacksmithing","164","1489","Outland Plans - Header > Outland Plans > Optional Reagents","0","45032","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","tbc","not_applicable","330147","Relic of the Past IV","Blacksmithing","164","1489","Outland Plans - Header > Outland Plans > Optional Reagents","0","45033","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","tbc","not_applicable","330148","Relic of the Past V","Blacksmithing","164","1489","Outland Plans - Header > Outland Plans > Optional Reagents","0","45034","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","wrath","not_applicable","330149","Relic of the Past I","Blacksmithing","164","1490","Northrend Plans - Header > Northrend Plans > Optional Reagents","0","45035","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","wrath","not_applicable","330150","Relic of the Past II","Blacksmithing","164","1490","Northrend Plans - Header > Northrend Plans > Optional Reagents","0","45036","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","wrath","not_applicable","330151","Relic of the Past III","Blacksmithing","164","1490","Northrend Plans - Header > Northrend Plans > Optional Reagents","0","45037","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","wrath","not_applicable","330152","Relic of the Past IV","Blacksmithing","164","1490","Northrend Plans - Header > Northrend Plans > Optional Reagents","0","45038","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","wrath","not_applicable","330153","Relic of the Past V","Blacksmithing","164","1490","Northrend Plans - Header > Northrend Plans > Optional Reagents","0","45039","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","cataclysm","not_applicable","330154","Relic of the Past I","Blacksmithing","164","1491","Cataclysm Plans - Header > Cataclysm Plans > Optional Reagents","0","45040","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","cataclysm","not_applicable","330155","Relic of the Past II","Blacksmithing","164","1491","Cataclysm Plans - Header > Cataclysm Plans > Optional Reagents","0","45041","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","cataclysm","not_applicable","330156","Relic of the Past III","Blacksmithing","164","1491","Cataclysm Plans - Header > Cataclysm Plans > Optional Reagents","0","45042","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","cataclysm","not_applicable","330157","Relic of the Past IV","Blacksmithing","164","1491","Cataclysm Plans - Header > Cataclysm Plans > Optional Reagents","0","45043","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","cataclysm","not_applicable","330158","Relic of the Past V","Blacksmithing","164","1491","Cataclysm Plans - Header > Cataclysm Plans > Optional Reagents","0","45044","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","mists_of_pandaria","not_applicable","330159","Relic of the Past I","Blacksmithing","164","1492","Pandaren Plans - Header > Pandaren Plans > Optional Reagents","0","45045","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","mists_of_pandaria","not_applicable","330160","Relic of the Past II","Blacksmithing","164","1492","Pandaren Plans - Header > Pandaren Plans > Optional Reagents","0","45046","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","mists_of_pandaria","not_applicable","330161","Relic of the Past III","Blacksmithing","164","1492","Pandaren Plans - Header > Pandaren Plans > Optional Reagents","0","45047","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","mists_of_pandaria","not_applicable","330162","Relic of the Past IV","Blacksmithing","164","1492","Pandaren Plans - Header > Pandaren Plans > Optional Reagents","0","45048","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","mists_of_pandaria","not_applicable","330163","Relic of the Past V","Blacksmithing","164","1492","Pandaren Plans - Header > Pandaren Plans > Optional Reagents","0","45049","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","wod","not_applicable","330164","Relic of the Past I","Blacksmithing","164","1493","Draenor Plans - Header > Draenor Plans > Optional Reagents","1","45050","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","wod","not_applicable","330165","Relic of the Past II","Blacksmithing","164","1493","Draenor Plans - Header > Draenor Plans > Optional Reagents","1","45051","Zones.lua"
"exclude_nonrecipe_ui_or_training","audit_filter","wod","not_applicable","330166","Relic of the Past III","Blacksmithing","164","1493","Draenor Plans - Header > Draenor Plans > Optional Reagents","1","45052","Zones.lua"
