domain,id_kind,natural_id,label,publishers,publisher_count,families,map_ids,coords,quest_ids,loot_item_ids,achievement_ids,criteria_ids,rewards,node_classes,spawn_count
treasures,quest_id,31407,{item:86218},HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,376,"376:0.1490,0.3360;376:0.1540,0.2920;376:0.1750,0.3570;376:0.1900,0.4250;376:0.1910,0.3780;376:0.1910,0.3790",31407,86218,7284,,achievement:7284;transmog:86218,ns.node.Treasure,6
treasures,quest_id,31408,{item:86220},HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,376;418,"376:0.7500,0.5520;376:0.7510,0.5510;418:0.6880,0.0700;418:0.6950,0.0790",31408,86220,7997,,achievement:7997;item:86220,ns.node.Treasure,4
treasures,quest_id,31409,{item:86124},HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,418,"418:0.5080,0.4930",31409,86124,7284,,achievement:7284;transmog:86124,ns.node.Treasure,1
treasures,quest_id,31410,equipment_locker,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,418,"418:0.4230,0.9200;418:0.4240,0.9200",31410,86122,7284,,achievement:7284;transmog:86115;transmog:86116;transmog:86117;transmog:86118;transmog:86119;transmog:86120;transmog:86121;transmog:86122;transmog:86123,ns.node.Treasure,2
treasures,quest_id,31411,{item:86432},HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,418,"418:0.5230,0.8870",31411,87266,7284,,achievement:7284;item:87266,ns.node.Treasure,1
treasures,quest_id,31412,sprites_cloth_chest,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,379;381,"379:0.7310,0.7350;379:0.7313,0.7356;381:0.5470,0.6980;381:0.5486,0.6997",31412,,7284,,achievement:7284;transmog:86221;transmog:86222;transmog:86223;transmog:86224;transmog:86225,ns.node.Treasure,4
treasures,quest_id,31413,{item:86394},HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,379;383;384,"379:0.5285,0.7151;379:0.5290,0.7140;383:0.2410,0.6580;384:0.2416,0.6791",31413,86394,7284,,achievement:7284;transmog:86394,ns.node.Treasure,4
treasures,quest_id,31414,hozen_treasure_cache,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,379;380;382,"379:0.5029,0.6162;379:0.5036,0.6177;380:0.5680,0.4899;382:0.4944,0.5943;382:0.5200,0.2750",31414,,7997,,achievement:7997,ns.node.Treasure,5
treasures,quest_id,31415,stolen_sprite_treasure,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,379;380,"379:0.5915,0.5250;379:0.5940,0.5300;380:0.4167,0.4412",31415,,7997,,achievement:7997,ns.node.Treasure,3
treasures,quest_id,31416,{item:86422},HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,379,"379:0.7200,0.3390;379:0.7201,0.3396",31416,86422,7997,,achievement:7997;item:86422,ns.node.Treasure,2
treasures,quest_id,31417,{item:86393},HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,379,"379:0.4469,0.5234;379:0.4470,0.5240",31417,86393,7284,,achievement:7284;item:86393,ns.node.Treasure,2
treasures,quest_id,31418,lost_adventurers_belongings,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,379,"379:0.3674,0.7982;379:0.3674,0.7983",31418,,7997,,achievement:7997,ns.node.Treasure,2
treasures,quest_id,31419,rikktiks_tick_remover,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,379,"379:0.5257,0.5154",31419,86430,7997,,achievement:7997;item:86430,ns.node.Treasure,1
treasures,quest_id,31420,{item:86471},HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,379,"379:0.6421,0.4512;379:0.6423,0.4513",31420,86471,7997,,achievement:7997;item:86471,ns.node.Treasure,2
treasures,quest_id,31421,sturdy_yaungol_spear,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,379,"379:0.7114,0.6258;379:0.7120,0.6260",31421,88723,7284,,achievement:7284;transmog:88723,ns.node.Treasure,2
treasures,quest_id,31422,{item:86427},HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,379,"379:0.5920,0.7300;379:0.5924,0.7303",31422,86427,7997,,achievement:7997;item:86427,ns.node.Treasure,2
treasures,quest_id,31423,in the cave,HandyNotes_MistsOfPandariaTreasures,1,handler,388;389,"388:0.3280,0.6160;389:0.3690,0.8760;389:0.4840,0.8860;389:0.5640,0.6480;389:0.6450,0.2150",31423,86516,7997,,,,5
treasures,quest_id,31424,{item:86517},HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,388,"388:0.5284,0.5617;388:0.5390,0.5840;388:0.5750,0.5850",31424,86517,7997,,achievement:7997;item:86517,ns.node.Treasure,3
treasures,quest_id,31425,{item:86518},HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,388,"388:0.6620,0.4470;388:0.6630,0.4470;388:0.6680,0.4800",31425,86518,7284,,achievement:7284;transmog:86518,ns.node.Treasure,3
treasures,quest_id,31426,{item:86472},HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,388;389,"388:0.3280,0.6120;388:0.6580,0.8610;388:0.6583,0.8608;389:0.3770,0.8700;389:0.4780,0.8900;389:0.5650,0.6470;389:0.6470,0.2130",31426,86472,7997,,achievement:7997;item:86472;item:86516,ns.node.Treasure,7
treasures,quest_id,31427,abandoned_crate_of_goods,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,388,"388:0.6282,0.3405",31427,,7997,,achievement:7997,ns.node.Treasure,1
treasures,quest_id,31428,{item:86473},HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,433,"433:0.7493,0.7648;433:0.7494,0.7652",31428,86473,7997,,achievement:7997;item:86473,ns.node.Treasure,2
treasures,quest_id,31429,{item:86519},HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,422,"422:0.7180,0.3610",31429,86519,7284,,achievement:7284;transmog:86519,ns.node.Treasure,1
treasures,quest_id,31430,{item:86520},HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,422,"422:0.4870,0.3000;422:0.4880,0.3000",31430,86520,7284,,achievement:7284;transmog:86520,ns.node.Treasure,2
treasures,quest_id,31431,{item:86521},HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,422,"422:0.3300,0.3010;422:0.3300,0.3014",31431,86521,7284,,achievement:7284;item:86521,ns.node.Treasure,2
treasures,quest_id,31432,{item:86529},HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,422,"422:0.4200,0.6330;422:0.4220,0.6360",31432,86529,7284,,achievement:7284;item:86529,ns.node.Treasure,2
treasures,quest_id,31433,{item:86522},HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,422,"422:0.6630,0.6650;422:0.6630,0.6660",31433,86522,7284,,achievement:7284;transmog:86522,ns.node.Treasure,2
treasures,quest_id,31434,{item:86523},HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,422,"422:0.5660,0.7780;422:0.5670,0.7770",31434,86523,7284,,achievement:7284;transmog:86523,ns.node.Treasure,2
treasures,quest_id,31435,{item:86524},HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,422,"422:0.3020,0.9080",31435,86524,7284,,achievement:7284;transmog:86524,ns.node.Treasure,1
treasures,quest_id,31436,{item:86525},HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,422,"422:0.2590,0.5030;422:0.2600,0.5030",31436,86525,7284,,achievement:7284;item:86525,ns.node.Treasure,2
treasures,quest_id,31437,{item:86526},HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,422,"422:0.5430,0.5650",31437,86526,7284,,achievement:7284;item:86526,ns.node.Treasure,1
treasures,quest_id,31438,{item:86527},HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,422,"422:0.2880,0.4190;422:0.2889,0.4198",31438,86527,7284,,achievement:7284;transmog:86527,ns.node.Treasure,2
treasures,quest_id,31863,{item:87798},HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,418,"418:0.5200,0.7300;418:0.5210,0.7340",31863,87798,,,item:87798,ns.node.Treasure,2
treasures,quest_id,31864,ships_locker,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,371,"371:0.2400,0.5300;371:0.2460,0.5320;371:0.5100,0.9999",31864,,,,achievement:7997,ns.node.Treasure,3
treasures,quest_id,31865,offering_of_rememberance,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,371,"371:0.4630,0.8070",31865,,,,,ns.node.Treasure,1
treasures,quest_id,31866,stash_of_gems,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,371,"371:0.6240,0.2750;371:0.6245,0.2752",31866,,,,,ns.node.Treasure,2
treasures,quest_id,31867,forgotten_lockbox,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,433,"433:0.5467,0.7130;433:0.5510,0.7200",31867,,,,,ns.node.Treasure,2
treasures,quest_id,31868,momos_treasure_chest,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,379,"379:0.4788,0.7350;379:0.4790,0.7347",31868,,,,achievement:7284,ns.node.Treasure,2
treasures,quest_id,31869,{item:87524},HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,376,"376:0.9200,0.3900",31869,87524,,,item:87524,ns.node.Treasure,1
treasures,quest_id,32098,,HandyNotes_MistsOfPandariaTreasures,1,handler,376,"376:0.6970,0.6190",32098,515;89783,,,,,1
treasures,quest_id,32099,,HandyNotes_MistsOfPandariaTreasures,1,handler,379,"379:0.5360,0.6460",32099,473;31809;87771;89317,,,,,1
treasures,quest_id,32518,,HandyNotes_MistsOfPandariaTreasures,1,handler,504,"504:0.6050,0.3730",32518,542;95057;95602,,,,,1
treasures,quest_id,32519,,HandyNotes_MistsOfPandariaTreasures,1,handler,507,"507:0.5000,0.5700",32519,533;94228;95601,,,,,1
treasures,quest_id,32803,Thunderlord Cache,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor,2,core;handler,525,"525:0.3420,0.2347;525:0.3420,0.2350",32803,,9728,,achievement:9728;currency:824;transmog:107658,ns.node.Treasure,2
treasures,quest_id,32918,,HandyNotes_TreasureHunter,1,handler,525,"525:0.5460,0.2220",32918,111530,,,,,1
treasures,quest_id,32941,,HandyNotes_TreasureHunter,1,handler,525,"525:0.3400,0.2320",32941,101436,,,,,1
treasures,quest_id,32956,in_water_cave,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.1720,0.5730;554:0.2270,0.5890",32956,,8727,24022,achievement:8727,ns.node.Treasure,2
treasures,quest_id,32957,sunken_treasure_note,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.4000,0.9200;554:0.4040,0.9300",32957,134024,8727,24021,achievement:8727;achievement:8728;toy:134024,ns.node.Treasure,2
treasures,quest_id,32959,,HandyNotes_MistsOfPandariaTreasures,1,handler,554,"554:0.3720,0.7700",32959,1336;104167,8714,23972,,,1
treasures,quest_id,32960,Use a {achievement:8723:Legend of the Past} tool to break in,HandyNotes_MistsOfPandariaTreasures,1,handler,554,"554:0.5800,0.4860",32960,104320,8714,23975,,,1
treasures,quest_id,32961,neverending_spritewood,HandyNotes_MistsOfPandaria,1,core,554,"554:0.4617,0.7088",32961,,,,achievement:8728;pet:104160;pet:1329,ns.node.Node,1
treasures,quest_id,32962,cavern_of_lost_spirits zarhym_note,HandyNotes_MistsOfPandaria,1,core,555,"555:0.5339,0.5699",32962,,,,achievement:8743,ns.node.NPC,1
treasures,quest_id,32966,,HandyNotes_MistsOfPandariaTreasures,1,handler,554,"554:0.2520,0.3540",32966,86584,8714,23974,,,1
treasures,quest_id,32967,Kite a {npc:73297:Fishgorged Crane} here from the south,HandyNotes_MistsOfPandariaTreasures,1,handler,554,"554:0.4360,0.6940",32967,104268,8714,23976,,,1
treasures,quest_id,32968,ropebound_treasure_chest_note,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.5393,0.4723;554:0.5394,0.4722",32968,,8726,24019,achievement:8726,ns.node.Treasure,2
treasures,quest_id,32969,gleaming_treasure_chest_note,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.4966,0.6940;554:0.4967,0.6941",32969,,8726,24018,achievement:8726,ns.node.Treasure,2
treasures,quest_id,32970,gleaming_treasure_satchel_note,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.7060,0.8090;554:0.7130,0.8000",32970,,8727,24023,achievement:8727,ns.node.Treasure,2
treasures,quest_id,32971,mist_covered_treasure_chest_note,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.5850,0.6010;554:0.5870,0.6010",32971,,8726,24020,achievement:8726,ns.node.Treasure,2
treasures,quest_id,32974,glinting_sand,HandyNotes_MistsOfPandaria,1,core,554,"554:0.2104,0.4496;554:0.2123,0.4083;554:0.2264,0.6933;554:0.2283,0.5512;554:0.2292,0.6169;554:0.2320,0.3319;554:0.2334,0.2926;554:0.2341,0.4613;554:0.2352,0.3786;554:0.2362,0.5024;554:0.2433,0.6777;554:0.2525,0.5519;554:0.2559,0.6013;554:0.2590,0.7046;554:0.2663,0.5162;554:0.2666,0.2835;554:0.2850,0.3075;554:0.2973,0.2903;554:0.4937,0.6940",32974,,,,,GlintingSand;ns.node.Collectible,19
treasures,quest_id,32975,{quest:32975},HandyNotes_MistsOfPandaria,1,core,554,"554:0.3460,0.2670",32975,,,,,ns.node.Collectible,1
treasures,quest_id,32976,albatros_note,HandyNotes_MistsOfPandaria,1,core,554,"554:0.6590,0.2330",32976,,,,,ns.node.Collectible,1
treasures,quest_id,33014,,HandyNotes_TreasureHunter,1,handler,525,"525:0.4040,0.4700",33014,111490,,,,,1
treasures,quest_id,33017,Iron Horde Supplies,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor,2,core;handler,525,"525:0.6891,0.6910;525:0.6900,0.6910",33017,,9728,,achievement:9728;currency:824,ns.node.Treasure,2
treasures,quest_id,33037,False-Bottomed Jar,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor,2,core;handler,539,"539:0.5175,0.3549;539:0.5180,0.3550",33037,,,,achievement:9728,ns.node.Treasure,2
treasures,quest_id,33038,,HandyNotes_TreasureHunter,1,handler,539,"539:0.4280,0.4100",33038,113553,,,,,1
treasures,quest_id,33039,,HandyNotes_TreasureHunter,1,handler,539,"539:0.3220,0.3500",33039,109061,,,,,1
treasures,quest_id,33041,Iron Horde Cargo Shipment,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor,2,core;handler,539,"539:0.4209,0.6123;539:0.4210,0.6130",33041,,9728,,achievement:9728;currency:824,ns.node.Treasure,2
treasures,quest_id,33043,,HandyNotes_TreasureHunter,1,handler,539,"539:0.4080,0.4440",33043,109078,,,,,1
treasures,quest_id,33046,Beloved's Offering,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor,2,core;handler,539,"539:0.3679,0.4141;539:0.3680,0.4140",33046,113547,9728,,achievement:9728;transmog:113547,ns.node.Treasure,2
treasures,quest_id,33055,,HandyNotes_TreasureHunter,1,handler,539,"539:0.3760,0.1460",33055,108907,,,,,1
treasures,quest_id,33061,,HandyNotes_TreasureHunter,1,handler,539,"539:0.3720,0.3640",33061,109060,,,,,1
treasures,quest_id,33064,,HandyNotes_TreasureHunter,1,handler,539,"539:0.4860,0.4360",33064,109075,,,,,1
treasures,quest_id,33118,,HandyNotes_MistsOfPandariaTreasures,1,handler,554,"554:0.5500,0.1810",33118,104273;105754;105755;105756;105757;105758;105759;105760;105761;105762;105763;105764;105765;105766;105767;105768;105769;105770;105771;105772;105773;105774;105775;105776;105777;105778;105779;105780;105781;105782;105783;105784;105785;105786;105787;105788;105789;105790;105791;105792;105793;105794;105795;105796;105797;105798;105799;105800;105801;105802;105803;105804;105805;105806;105807;105808;105809;105810;105811,8533,,,,1
treasures,quest_id,33170,moss_covered_chest,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.3670,0.3410",33170,,8729,1,achievement:8729,MossCoveredChest,1
treasures,quest_id,33171,moss_covered_chest,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.2550,0.2720",33171,,8729,1,achievement:8729,MossCoveredChest,1
treasures,quest_id,33172,moss_covered_chest,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.2740,0.3910",33172,,8729,1,achievement:8729,MossCoveredChest,1
treasures,quest_id,33173,moss_covered_chest,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.3070,0.3650",33173,,8729,1,achievement:8729,MossCoveredChest,1
treasures,quest_id,33174,moss_covered_chest,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.2240,0.3540",33174,,8729,1,achievement:8729,MossCoveredChest,1
treasures,quest_id,33175,moss_covered_chest,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.2210,0.4930",33175,,8729,1,achievement:8729,MossCoveredChest,1
treasures,quest_id,33176,moss_covered_chest,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.2480,0.5300",33176,,8729,1,achievement:8729,MossCoveredChest,1
treasures,quest_id,33177,moss_covered_chest,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.2570,0.4580",33177,,8729,1,achievement:8729,MossCoveredChest,1
treasures,quest_id,33178,moss_covered_chest,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.2226,0.6811;554:0.2230,0.6810",33178,,8729,1,achievement:8729,MossCoveredChest,2
treasures,quest_id,33179,moss_covered_chest,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.2680,0.6870",33179,,8729,1,achievement:8729,MossCoveredChest,1
treasures,quest_id,33180,moss_covered_chest,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.3100,0.7630",33180,,8729,1,achievement:8729,MossCoveredChest,1
treasures,quest_id,33181,moss_covered_chest,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.3530,0.7640",33181,,8729,1,achievement:8729,MossCoveredChest,1
treasures,quest_id,33182,moss_covered_chest,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.3870,0.7160",33182,,8729,1,achievement:8729,MossCoveredChest,1
treasures,quest_id,33183,moss_covered_chest,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.3980,0.7950",33183,,8729,1,achievement:8729,MossCoveredChest,1
treasures,quest_id,33184,moss_covered_chest,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.3480,0.8420",33184,,8729,1,achievement:8729,MossCoveredChest,1
treasures,quest_id,33185,moss_covered_chest,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.4360,0.8410",33185,,8729,1,achievement:8729,MossCoveredChest,1
treasures,quest_id,33186,moss_covered_chest,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.4700,0.5370",33186,,8729,1,achievement:8729,MossCoveredChest,1
treasures,quest_id,33187,moss_covered_chest,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.4670,0.4670",33187,,8729,1,achievement:8729,MossCoveredChest,1
treasures,quest_id,33188,moss_covered_chest,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.5120,0.4570",33188,,8729,1,achievement:8729,MossCoveredChest,1
treasures,quest_id,33189,moss_covered_chest,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.5550,0.4430",33189,,8729,1,achievement:8729,MossCoveredChest,1
treasures,quest_id,33190,moss_covered_chest,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.5800,0.5070",33190,,8729,1,achievement:8729,MossCoveredChest,1
treasures,quest_id,33191,moss_covered_chest,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.6570,0.4780",33191,,8729,1,achievement:8729,MossCoveredChest,1
treasures,quest_id,33192,moss_covered_chest,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.6380,0.5920",33192,,8729,1,achievement:8729,MossCoveredChest,1
treasures,quest_id,33193,moss_covered_chest,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.6490,0.7560",33193,,8729,1,achievement:8729,MossCoveredChest,1
treasures,quest_id,33194,moss_covered_chest,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.6020,0.6600",33194,,8729,1,achievement:8729,MossCoveredChest,1
treasures,quest_id,33195,moss_covered_chest,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.4970,0.6570",33195,,8729,1,achievement:8729,MossCoveredChest,1
treasures,quest_id,33196,moss_covered_chest,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.5310,0.7080",33196,,8729,1,achievement:8729,MossCoveredChest,1
treasures,quest_id,33197,moss_covered_chest,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.5270,0.6270",33197,,8729,1,achievement:8729,MossCoveredChest,1
treasures,quest_id,33198,moss_covered_chest,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.4414,0.6549;554:0.4420,0.6530",33198,,8729,1,achievement:8729,MossCoveredChest,2
treasures,quest_id,33199,moss_covered_chest,HandyNotes_MistsOfPandaria,1,core,554,"554:0.2600,0.6140",33199,,,,achievement:8729,MossCoveredChest,1
treasures,quest_id,33200,moss_covered_chest,HandyNotes_MistsOfPandaria,1,core,554,"554:0.2460,0.3850",33200,,,,achievement:8729,MossCoveredChest,1
treasures,quest_id,33201,moss_covered_chest,HandyNotes_MistsOfPandaria,1,core,554,"554:0.5990,0.3130",33201,,,,achievement:8729,MossCoveredChest,1
treasures,quest_id,33202,moss_covered_chest,HandyNotes_MistsOfPandaria,1,core,554,"554:0.2970,0.3180",33202,,,,achievement:8729,MossCoveredChest,1
treasures,quest_id,33203,skull_covered_chest,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554;555,"554:0.4470,0.3840;555:0.6285,0.3535;555:0.6290,0.3480",33203,,8729,2,achievement:8729,ns.node.Treasure,3
treasures,quest_id,33204,albatros_note,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.2820,0.3520",33204,,8729,4,,SturdyChest,1
treasures,quest_id,33205,albatros_note,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.2680,0.6490",33205,,8729,4,,SturdyChest,1
treasures,quest_id,33206,,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.6460,0.7040",33206,,8729,4,,SturdyChest,1
treasures,quest_id,33207,spelurk_cave,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.5920,0.4950",33207,,8729,4,,SturdyChest,1
treasures,quest_id,33208,smoldering_chest,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.6950,0.3290",33208,,8729,5,achievement:8729,ns.node.Treasure,1
treasures,quest_id,33209,smoldering_chest,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.5400,0.7820",33209,,8729,5,achievement:8729,ns.node.Treasure,1
treasures,quest_id,33210,blazing_chest,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.4760,0.2760",33210,,8729,3,achievement:8729,ns.node.Treasure,1
treasures,quest_id,33227,moss_covered_chest,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures,2,core;handler,554,"554:0.6170,0.8850",33227,,8729,1,achievement:8729,MossCoveredChest,1
treasures,quest_id,33289,,HandyNotes_MistsOfPandariaTreasures,1,handler,554,"554:0.4178,0.9816",33289,104115,8714,23990,,,1
treasures,quest_id,33292,,HandyNotes_MistsOfPandariaTreasures,1,handler,554,"554:0.3360,0.8540",33292,104035,8714,23973,,,1
treasures,quest_id,33293,Inside the cave,HandyNotes_MistsOfPandariaTreasures,1,handler,554;555,"554:0.4400,0.3720;555:0.4780,0.6180",33293,1348;104258;104307,8714,23978,,,2
treasures,quest_id,33294,Patrols counterclockwise around the village,HandyNotes_MistsOfPandariaTreasures,1,handler,554,"554:0.4020,0.8280",33294,1345;104290;104291,8714,23970,,,1
treasures,quest_id,33295,Rare spawn of {npc:72762:Brilliant Windfeather},HandyNotes_MistsOfPandariaTreasures,1,handler,554,"554:0.3080,0.5060",33295,104287,8714,23967,,,1
treasures,quest_id,33296,Rare spawn of {npc:72844:Ironfur Great Bull},HandyNotes_MistsOfPandariaTreasures,1,handler,554,"554:0.3180,0.5840",33296,,8714,23968,,,1
treasures,quest_id,33297,Rare spawn of {npc:72764:Great Turtle},HandyNotes_MistsOfPandariaTreasures,1,handler,554,"554:0.2360,0.4980",33297,86584,8714,23969,,,1
treasures,quest_id,33298,,HandyNotes_MistsOfPandariaTreasures,1,handler,554,"554:0.6740,0.4380",33298,1323;104156;104289,8714,23979,,,1
treasures,quest_id,33299,,HandyNotes_MistsOfPandariaTreasures,1,handler,554,"554:0.6080,0.4729",33299,104302;106130,8714,23996,,,1
treasures,quest_id,33300,,HandyNotes_MistsOfPandariaTreasures,1,handler,554,"554:0.6465,0.2806",33300,1328;104159,8714,23982,,,1
treasures,quest_id,33301,,HandyNotes_MistsOfPandariaTreasures,1,handler,554,"554:0.6520,0.6980",33301,1338;104169,8714,23986,,,1
treasures,quest_id,33302,Rare spawn of {npc:72766:Ancient Spineclaw},HandyNotes_MistsOfPandariaTreasures,1,handler,554,"554:0.1880,0.5460",33302,1337;104168;104293,8714,23985,,,1
