id_kind,asset_id,name,map_id,x,y,sources
quest,31436,Bloodseeker's Frenzied Mace,422,0.2600,0.5030,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures
quest,31437,Swarmkeeper's Crossbow,422,0.5430,0.5650,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures
quest,31438,Hammer of the Poisoned Mind,422,0.2889,0.4198,HandyNotes_MistsOfPandaria;HandyNotes_MistsOfPandariaTreasures
quest,32803,quest 32803,525,0.3420,0.2350,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33017,quest 33017,525,0.6900,0.6910,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33041,quest 33041,539,0.4210,0.6130,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33046,quest 33046,539,0.3680,0.4140,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33384,quest 33384,539,0.4450,0.6350,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33500,quest 33500,525,0.2760,0.4280,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33501,quest 33501,525,0.2420,0.2720,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33502,quest 33502,525,0.3840,0.3780,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33505,quest 33505,525,0.6440,0.6580,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33532,quest 33532,525,0.3970,0.1710,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33540,quest 33540,539,0.3590,0.4090,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33564,quest 33564,539,0.4710,0.4610,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33565,quest 33565,539,0.6710,0.8430,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33566,quest 33566,539,0.3920,0.8380,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33567,quest 33567,539,0.3750,0.5930,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33568,quest 33568,539,0.5790,0.4530,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33569,quest 33569,539,0.3350,0.3970,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33570,quest 33570,539,0.4580,0.2460,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33572,quest 33572,539,0.2280,0.3390,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33572,quest 33572,540,0.5554,0.4974,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33572,quest 33572,540,0.5644,0.4916,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33573,quest 33573,539,0.3670,0.4450,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33574,quest 33574,539,0.5110,0.7910,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33575,quest 33575,539,0.2030,0.3060,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33584,quest 33584,539,0.3770,0.4430,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33610,quest 33610,539,0.4520,0.6050,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33611,quest 33611,539,0.4380,0.6060,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33612,quest 33612,539,0.4450,0.5920,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33613,quest 33613,539,0.3720,0.2310,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33614,quest 33614,539,0.3850,0.4300,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33866,quest 33866,539,0.3420,0.4350,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33867,quest 33867,539,0.4930,0.3750,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33867,quest 33867,539,0.4939,0.7358,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33869,quest 33869,539,0.4150,0.2790,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33883,quest 33883,539,0.2830,0.3930,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33885,quest 33885,539,0.8450,0.4470,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33886,quest 33886,539,0.3130,0.3910,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33891,quest 33891,539,0.3440,0.4620,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33916,quest 33916,525,0.2310,0.2500,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33926,quest 33926,525,0.2190,0.0960,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33933,quest 33933,535,0.5890,0.1200,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33940,quest 33940,525,0.4270,0.3170,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33942,quest 33942,525,0.1610,0.4980,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33946,quest 33946,525,0.6470,0.2570,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33947,quest 33947,525,0.6820,0.4580,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,33948,quest 33948,525,0.6670,0.2640,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,34174,quest 34174,539,0.2650,0.0570,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,34232,quest 34232,535,0.6490,0.1330,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,34233,quest 34233,535,0.6550,0.1130,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,34235,quest 34235,535,0.5250,0.2950,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,34236,quest 34236,535,0.6200,0.3240,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,34238,quest 34238,535,0.5740,0.2870,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,34239,quest 34239,535,0.6660,0.8690,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,34248,quest 34248,535,0.7700,0.5000,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,34249,quest 34249,535,0.3550,0.9660,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,34250,quest 34250,535,0.7580,0.4480,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,34251,quest 34251,535,0.6460,0.7920,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,34252,quest 34252,535,0.6240,0.4800,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,34253,quest 34253,535,0.5520,0.6680,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,34254,quest 34254,535,0.3950,0.5520,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,34254,quest 34254,537,0.2825,0.3502,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,34255,quest 34255,535,0.6550,0.8860,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,34256,quest 34256,535,0.4700,0.9170,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,34257,quest 34257,535,0.3840,0.8450,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,34258,quest 34258,535,0.3820,0.1250,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,34259,quest 34259,535,0.3330,0.7670,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,34260,quest 34260,535,0.8180,0.3500,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,34261,quest 34261,535,0.7570,0.4140,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,34263,quest 34263,535,0.7820,0.1480,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,34276,quest 34276,535,0.6590,0.8520,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,34290,quest 34290,535,0.5400,0.2760,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,34471,quest 34471,535,0.7350,0.5140,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,34476,quest 34476,525,0.5710,0.5210,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,34507,quest 34507,525,0.2420,0.4860,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,34520,quest 34520,525,0.4240,0.1970,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,34520,quest 34520,525,0.4216,0.1930,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,34521,quest 34521,525,0.5100,0.2280,HandyNotes_TreasureHunter
quest,34641,quest 34641,525,0.0980,0.4540,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,34642,quest 34642,525,0.1920,0.1200,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,34647,quest 34647,525,0.2400,0.1300,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,34648,quest 34648,525,0.2550,0.2040,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,34649,quest 34649,525,0.3625,0.3226,HandyNotes_WarlordsOfDraenor
quest,34760,quest 34760,550,0.3770,0.7060,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,34841,quest 34841,525,0.4370,0.5550,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,34931,quest 34931,525,0.2160,0.5070,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,34940,quest 34940,543,0.5300,0.8000,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,34967,quest 34967,525,0.3720,0.5920,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35056,quest 35056,543,0.4260,0.4680,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35056,quest 35056,543,0.4690,0.6870,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35280,quest 35280,539,0.2710,0.0260,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35347,quest 35347,525,0.2660,0.3520,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35347,quest 35347,527,0.3650,0.2900,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35367,quest 35367,525,0.2650,0.3640,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35367,quest 35367,528,0.3170,0.6640,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35367,quest 35367,528,0.3142,0.6704,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35368,quest 35368,526,0.5370,0.2880,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35368,quest 35368,526,0.5317,0.2786,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35369,quest 35369,525,0.2829,0.3440,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35369,quest 35369,526,0.4850,0.6720,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35369,quest 35369,526,0.4897,0.6779,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35370,quest 35370,525,0.2670,0.3940,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35370,quest 35370,527,0.3780,0.6900,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35370,quest 35370,527,0.3709,0.6987,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35371,quest 35371,525,0.2760,0.3382,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35371,quest 35371,527,0.4640,0.1640,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35371,quest 35371,527,0.4625,0.1563,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35373,quest 35373,525,0.2717,0.3763,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35373,quest 35373,527,0.5260,0.5300,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35373,quest 35373,527,0.5211,0.5206,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35530,quest 35530,582,0.3700,0.6590,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35530,quest 35530,582,0.4960,0.4380,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35530,quest 35530,582,0.6127,0.7261,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35530,quest 35530,539,0.3030,0.1990,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35567,quest 35567,527,0.5110,0.1770,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35567,quest 35567,527,0.5135,0.1790,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35568,quest 35568,527,0.7660,0.6330,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35568,quest 35568,527,0.7672,0.6217,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35569,quest 35569,525,0.2809,0.3409,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35569,quest 35569,527,0.7080,0.6800,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35569,quest 35569,527,0.7055,0.6776,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35570,quest 35570,525,0.2728,0.3876,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35570,quest 35570,526,0.4480,0.6480,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35570,quest 35570,526,0.4470,0.6450,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35576,quest 35576,550,0.4720,0.7430,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35577,quest 35577,550,0.5010,0.8220,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35579,quest 35579,550,0.5000,0.6650,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35580,quest 35580,539,0.5530,0.7480,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35581,quest 35581,539,0.5500,0.4500,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35583,quest 35583,550,0.5270,0.8010,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35584,quest 35584,539,0.5280,0.4840,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35590,quest 35590,550,0.7300,0.6220,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35591,quest 35591,550,0.7780,0.5190,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35593,quest 35593,550,0.8060,0.6060,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35597,quest 35597,550,0.6990,0.5240,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35600,quest 35600,539,0.5580,0.1990,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35603,quest 35603,539,0.5890,0.2200,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35616,quest 35616,550,0.8820,0.4260,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35622,quest 35622,550,0.8750,0.4500,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35643,quest 35643,550,0.7050,0.1390,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35646,quest 35646,550,0.7060,0.1860,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35648,quest 35648,550,0.6460,0.1760,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35660,quest 35660,550,0.8890,0.1820,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35661,quest 35661,550,0.8110,0.3720,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35662,quest 35662,550,0.8760,0.2030,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35673,quest 35673,550,0.7310,0.7550,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35677,quest 35677,539,0.3720,0.2610,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35678,quest 35678,550,0.7300,0.7040,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35682,quest 35682,550,0.7610,0.7000,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35692,quest 35692,550,0.7310,0.2160,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35694,quest 35694,550,0.5820,0.5260,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35695,quest 35695,550,0.5170,0.6030,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35696,quest 35696,550,0.8540,0.5340,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35709,quest 35709,543,0.4420,0.7420,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35759,quest 35759,550,0.6760,0.5980,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35765,quest 35765,550,0.8230,0.5660,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35798,quest 35798,539,0.4870,0.4750,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35919,quest 35919,539,0.3000,0.4530,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35951,quest 35951,550,0.7300,0.1090,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35953,quest 35953,550,0.8150,0.1300,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35954,quest 35954,550,0.6690,0.1950,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35955,quest 35955,550,0.7390,0.1410,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35969,quest 35969,550,0.4560,0.5200,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35976,quest 35976,550,0.8940,0.6580,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35986,quest 35986,550,0.7730,0.2820,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35987,quest 35987,550,0.4330,0.5750,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,35999,quest 35999,550,0.4800,0.6010,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36002,quest 36002,550,0.4460,0.6750,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36008,quest 36008,550,0.4860,0.7270,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36011,quest 36011,550,0.5530,0.6820,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36020,quest 36020,550,0.4580,0.6630,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36021,quest 36021,550,0.5830,0.5940,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36035,quest 36035,550,0.7270,0.6100,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36036,quest 36036,550,0.7890,0.1550,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36039,quest 36039,550,0.6740,0.4900,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36046,quest 36046,550,0.6470,0.6580,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36049,quest 36049,550,0.8100,0.7980,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36050,quest 36050,550,0.5660,0.7290,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36051,quest 36051,550,0.8710,0.7290,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36071,quest 36071,550,0.6470,0.3580,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36073,quest 36073,550,0.5240,0.4440,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36074,quest 36074,550,0.7540,0.4710,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36077,quest 36077,550,0.7580,0.6200,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36082,quest 36082,550,0.6180,0.5740,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36088,quest 36088,550,0.5340,0.6430,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36088,quest 36088,553,0.6603,0.5760,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36099,quest 36099,550,0.7530,0.6570,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36102,quest 36102,550,0.7520,0.6500,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36109,quest 36109,550,0.3830,0.5880,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36115,quest 36115,550,0.5780,0.6220,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36116,quest 36116,550,0.6250,0.6710,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36118,quest 36118,543,0.4390,0.7050,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36170,quest 36170,543,0.4000,0.7230,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36174,quest 36174,550,0.7710,0.1660,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36203,quest 36203,543,0.4890,0.4730,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36243,quest 36243,542,0.3680,0.1720,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36244,quest 36244,542,0.4270,0.1830,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36245,quest 36245,542,0.4300,0.1640,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36246,quest 36246,542,0.5050,0.2210,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36247,quest 36247,542,0.5070,0.2880,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36340,quest 36340,542,0.5870,0.6030,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36354,quest 36354,542,0.4600,0.4410,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36355,quest 36355,542,0.4320,0.2720,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36356,quest 36356,542,0.6740,0.3980,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36359,quest 36359,542,0.6020,0.5390,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36360,quest 36360,542,0.5190,0.4890,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36361,quest 36361,542,0.4790,0.3070,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36362,quest 36362,542,0.5620,0.2880,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36364,quest 36364,542,0.5440,0.3240,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36365,quest 36365,542,0.5970,0.8130,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36366,quest 36366,542,0.5550,0.9080,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36366,quest 36366,542,0.5910,0.9060,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36367,quest 36367,542,0.5553,0.9085,HandyNotes_WarlordsOfDraenor
quest,36374,quest 36374,542,0.5796,0.2229,HandyNotes_WarlordsOfDraenor
quest,36375,quest 36375,542,0.6820,0.3880,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36377,quest 36377,542,0.4440,0.1200,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36381,quest 36381,542,0.6110,0.5550,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36386,quest 36386,542,0.4860,0.4450,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36388,quest 36388,542,0.4240,0.2670,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36389,quest 36389,542,0.4690,0.4050,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36390,quest 36390,542,0.5700,0.7900,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36392,quest 36392,542,0.5200,0.1960,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36395,quest 36395,542,0.4390,0.1500,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36397,quest 36397,542,0.4380,0.2470,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36398,quest 36398,542,0.6920,0.4330,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36399,quest 36399,542,0.4890,0.6250,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36400,quest 36400,542,0.5560,0.2200,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36401,quest 36401,542,0.5314,0.8451,HandyNotes_WarlordsOfDraenor
quest,36402,quest 36402,542,0.3630,0.3940,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36403,quest 36403,542,0.5330,0.5560,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36405,quest 36405,542,0.4830,0.5260,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36406,quest 36406,542,0.4890,0.5470,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36407,quest 36407,542,0.5190,0.6460,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36410,quest 36410,542,0.6100,0.6380,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36411,quest 36411,542,0.4780,0.3610,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36416,quest 36416,542,0.5240,0.4280,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36418,quest 36418,542,0.3650,0.5790,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36420,quest 36420,542,0.3720,0.4740,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
quest,36421,quest 36421,542,0.3410,0.2750,HandyNotes_TreasureHunter;HandyNotes_WarlordsOfDraenor
