"decision","decision_basis","expansion","npc_id","name","node_count","source_addons","source_files","coordinates","quest_ids","criteria_ids"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","142436","Ragebeak","2","HandyNotes_BattleForAzerothTreasures","ArathiHighlands.lua","11905220;18402795","",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","142437","Skullripper","1","HandyNotes_BattleForAzerothTreasures","ArathiHighlands.lua","57154575","",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","142438","Venomarus","1","HandyNotes_BattleForAzerothTreasures","ArathiHighlands.lua","56955330","",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","142440","Yogursa","1","HandyNotes_BattleForAzerothTreasures","ArathiHighlands.lua","13253535","",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","142508","Branchlord Aldrus","1","HandyNotes_BattleForAzerothTreasures","ArathiHighlands.lua","21752215","",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","142662","Geomancer Flintdagger","1","HandyNotes_BattleForAzerothTreasures","ArathiHighlands.lua","79552945","",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","142682","Zalas Witherbark","1","HandyNotes_BattleForAzerothTreasures","ArathiHighlands.lua","62858120","",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","142683","Ruul Onestone","1","HandyNotes_BattleForAzerothTreasures","ArathiHighlands.lua","42905660","",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","142684","Kovork","1","HandyNotes_BattleForAzerothTreasures","ArathiHighlands.lua","25294855","",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","142686","Foulbelly","1","HandyNotes_BattleForAzerothTreasures","ArathiHighlands.lua","22305105","",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","142688","Darbel Montrose","2","HandyNotes_BattleForAzerothTreasures","ArathiHighlands.lua","50653675;50756120","",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","142690","Singer","2","HandyNotes_BattleForAzerothTreasures","ArathiHighlands.lua","50705750;51204000","",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","142692","Nimar the Slayer","1","HandyNotes_BattleForAzerothTreasures","ArathiHighlands.lua","67486060","",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","142709","Beastrider Kama","1","HandyNotes_BattleForAzerothTreasures","ArathiHighlands.lua","65357115","",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","142716","Man-Hunter Rog","1","HandyNotes_BattleForAzerothTreasures","ArathiHighlands.lua","52197485","",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","142725","Horrific Apparition","2","HandyNotes_BattleForAzerothTreasures","ArathiHighlands.lua","19406120;26703280","",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","142739","Knight-Captain Aldrin","1","HandyNotes_BattleForAzerothTreasures","ArathiHighlands.lua","48903995","53088",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","142741","Doomrider Helgrim","1","HandyNotes_BattleForAzerothTreasures","ArathiHighlands.lua","53555765","53085",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","143898","Makatau the Pterrordax","1","HandyNotes_BattleForAzerothTreasures","Nazmir.lua","25706971","","41683"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","143910","Sludgecrusher the Anklyodon","1","HandyNotes_BattleForAzerothTreasures","Zuldazar.lua","66082238","","41684"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","144644","Mirecrawler","1","HandyNotes_BattleForAzerothTreasures","Nazjatar.lua","37201320","56274","45537"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","144946","Ivus the Forest Lord","1","HandyNotes_BattleForAzerothTreasures","Darkshore.lua","41233600","54896",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","147240","Hydrath","1","HandyNotes_BattleForAzerothTreasures","Darkshore.lua","52443213","",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","147241","Cyclarus","1","HandyNotes_BattleForAzerothTreasures","Darkshore.lua","43735358","",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","147260","Conflagros","1","HandyNotes_BattleForAzerothTreasures","Darkshore.lua","39296203","",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","147261","Granokk","1","HandyNotes_BattleForAzerothTreasures","Darkshore.lua","48405557","",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","147332","Stonebinder Ssra'vess","1","HandyNotes_BattleForAzerothTreasures","Darkshore.lua","45515899","",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","147435","Thelar Moonstrike","1","HandyNotes_BattleForAzerothTreasures","Darkshore.lua","62101650","54252",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","147664","Zim'kaga","1","HandyNotes_BattleForAzerothTreasures","Darkshore.lua","62380985","54274",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","147701","Moxo the Beheader","1","HandyNotes_BattleForAzerothTreasures","Darkshore.lua","67251875","54277",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","147708","Athrikus Narassin","1","HandyNotes_BattleForAzerothTreasures","Darkshore.lua","58482433","",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","147744","Amberclaw","1","HandyNotes_BattleForAzerothTreasures","Darkshore.lua","57381567","",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","147751","Shattershard","1","HandyNotes_BattleForAzerothTreasures","Darkshore.lua","43492941","",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","147758","Onu","1","HandyNotes_BattleForAzerothTreasures","Darkshore.lua","45187495","54291",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","147845","Commander Drald","1","HandyNotes_BattleForAzerothTreasures","Darkshore.lua","46498598","54309",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","147897","Soggoth the Slitherer","1","HandyNotes_BattleForAzerothTreasures","Darkshore.lua","40618533","",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","147942","Twilight Prophet Graeme","1","HandyNotes_BattleForAzerothTreasures","Darkshore.lua","40618269","",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","147966","Aman","1","HandyNotes_BattleForAzerothTreasures","Darkshore.lua","37838478","",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","147970","Mrggr'marr","1","HandyNotes_BattleForAzerothTreasures","Darkshore.lua","35848176","",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","148025","Commander Ral'esh","1","HandyNotes_BattleForAzerothTreasures","Darkshore.lua","37957624","",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","148031","Gren Tornfur","1","HandyNotes_BattleForAzerothTreasures","Darkshore.lua","40915644","",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","148037","Athil Dewfire","1","HandyNotes_BattleForAzerothTreasures","Darkshore.lua","41607640","54431",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","148103","Sapper Odette","1","HandyNotes_BattleForAzerothTreasures","Darkshore.lua","32758405","54452",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","148295","Ivus the Decayed","1","HandyNotes_BattleForAzerothTreasures","Darkshore.lua","41233602","54862",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","148787","Alash'anir","1","HandyNotes_BattleForAzerothTreasures","Darkshore.lua","56483077","",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","149141","Burninator Mark V","1","HandyNotes_BattleForAzerothTreasures","Darkshore.lua","41587674","54768",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","149147","N'chala  the Egg Thief","1","HandyNotes_BattleForAzerothTreasures","Zuldazar.lua","69783776","54770",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","149651","Blackpaw","1","HandyNotes_BattleForAzerothTreasures","Darkshore.lua","49682495","54890",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","149652","Agathe Wyrmwood","1","HandyNotes_BattleForAzerothTreasures","Darkshore.lua","49532495","54883",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","149653","Carnivorous Lasher (also seen 56296 + 56587)","1","HandyNotes_BattleForAzerothTreasures","Nazjatar.lua","54804200","55366",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","149654","Glimmerspine","1","HandyNotes_BattleForAzerothTreasures","Darkshore.lua","43511964","",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","149656","Grimhorn","1","HandyNotes_BattleForAzerothTreasures","Darkshore.lua","50703231","54891",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","149657","Madfeather","1","HandyNotes_BattleForAzerothTreasures","Darkshore.lua","44044879","",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","149658","Shadowclaw","1","HandyNotes_BattleForAzerothTreasures","Darkshore.lua","39753269","54892",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","149661","Croz Bloodrage","1","HandyNotes_BattleForAzerothTreasures","Darkshore.lua","50643241","54886",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","149664","Orwell Stevenson","1","HandyNotes_BattleForAzerothTreasures","Darkshore.lua","39693341","54889",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","149665","Scalefiend","1","HandyNotes_BattleForAzerothTreasures","Darkshore.lua","47644454","",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","150191","Avarius","1","HandyNotes_BattleForAzerothTreasures","Nazjatar.lua","36901120","55584",""
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","150342","Earthbreaker Gulroc","1","HandyNotes_BattleForAzerothTreasures","Mechagon.lua","62802600","55814","45138"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","150394","Armored Vaultbot","1","HandyNotes_BattleForAzerothTreasures","Mechagon.lua","60604460","55546","45158"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","150468","Vor'koth","1","HandyNotes_BattleForAzerothTreasures","Nazjatar.lua","48352400","55603",""
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","150575","Rumblerocks","1","HandyNotes_BattleForAzerothTreasures","Mechagon.lua","38805320","55368","45123"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","150583","Rockweed Shambler","1","HandyNotes_BattleForAzerothTreasures","Nazjatar.lua","62405950","56291","45542"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","150937","Seaspit","1","HandyNotes_BattleForAzerothTreasures","Mechagon.lua","19207940","55545","45133"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","151124","Mechagonian Nullifier","1","HandyNotes_BattleForAzerothTreasures","Mechagon.lua","56905330","55207","45117"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","151202","Foul Manifestation","1","HandyNotes_BattleForAzerothTreasures","Mechagon.lua","65605100","55513","45127"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","151296","OOX-Avenger/MG","1","HandyNotes_BattleForAzerothTreasures","Mechagon.lua","56803990","55515","45129"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","151308","Boggac Skullbash","1","HandyNotes_BattleForAzerothTreasures","Mechagon.lua","53003300","55539","45131"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","151569","Deepwater Maw","1","HandyNotes_BattleForAzerothTreasures","Mechagon.lua","35804300","55514","45128"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","151609","Sun Prophet Epaphos","1","HandyNotes_BattleForAzerothTreasures","Uldum.lua","73407440","55353",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","151623","The Scrap King","1","HandyNotes_BattleForAzerothTreasures","Mechagon.lua","71204840","55364","45118"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","151627","Mr. Fixthis","1","HandyNotes_BattleForAzerothTreasures","Mechagon.lua","59806080","55859","45156"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","151672","Mecharantula","1","HandyNotes_BattleForAzerothTreasures","Mechagon.lua","86801940","55386","45119"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","151684","Jawbreaker","1","HandyNotes_BattleForAzerothTreasures","Mechagon.lua","75404400","55399","45121"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","151702","Paol Pondwader","1","HandyNotes_BattleForAzerothTreasures","Mechagon.lua","23006860","55405","45122"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","151719","Voice in the Deeps","1","HandyNotes_BattleForAzerothTreasures","Nazjatar.lua","67603460","56300","45558"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","151852","Watcher Rehu","1","HandyNotes_BattleForAzerothTreasures","Uldum.lua","77405220","55461",""
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","151870","Sandcastle","1","HandyNotes_BattleForAzerothTreasures","Nazjatar.lua","78003280","56276","45543"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","151878","Sun King Nahkotep","1","HandyNotes_BattleForAzerothTreasures","Uldum.lua","79006340","58613",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","151883","Anaua","1","HandyNotes_BattleForAzerothTreasures","Uldum.lua","73805180","55468",""
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","151884","Fungarian Furor","1","HandyNotes_BattleForAzerothTreasures","Mechagon.lua","48704760","55367","45126"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","151897","Sun Priestess Nubitt","1","HandyNotes_BattleForAzerothTreasures","Uldum.lua","84405700","55479",""
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","151933","Malfunctioning Beastbot","1","HandyNotes_BattleForAzerothTreasures","Mechagon.lua","61004120","55544","45136"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","151934","Arachnoid Harvester","1","HandyNotes_BattleForAzerothTreasures","Mechagon.lua","51604160","55512","45124"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","151940","Uncle T'Rogg","1","HandyNotes_BattleForAzerothTreasures","Mechagon.lua","57002140","55538","45132"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","151948","Senbu the Pridefather","1","HandyNotes_BattleForAzerothTreasures","Uldum.lua","73406420","55496",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","151995","Hik-ten the Taskmaster","1","HandyNotes_BattleForAzerothTreasures","Uldum.lua","77404600","55502",""
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","152001","Bonepicker","1","HandyNotes_BattleForAzerothTreasures","Mechagon.lua","65202320","55537","45130"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","152007","Killsaw","1","HandyNotes_BattleForAzerothTreasures","Mechagon.lua","43404900","55369","45125"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","152040","Scoutmaster Moswen","1","HandyNotes_BattleForAzerothTreasures","Uldum.lua","69604140","55518",""
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","152113","The Kleptoboss","1","HandyNotes_BattleForAzerothTreasures","Mechagon.lua","68354810","55858","45153"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","152182","Rustfeather","1","HandyNotes_BattleForAzerothTreasures","Mechagon.lua","63807800","55811","45135"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","152290","Soundless","1","HandyNotes_BattleForAzerothTreasures","Nazjatar.lua","57605220","56298","45551"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","152291","Deepglider","1","HandyNotes_BattleForAzerothTreasures","Nazjatar.lua","56204360","56272","45530"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","152323","King Gakula","1","HandyNotes_BattleForAzerothTreasures","Nazjatar.lua","28802900","55671","45536"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","152359","Siltstalker the Packmother","1","HandyNotes_BattleForAzerothTreasures","Nazjatar.lua","71405480","56297","45550"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","152360","Toxigore the Alpha","1","HandyNotes_BattleForAzerothTreasures","Nazjatar.lua","64604700","56278","45556"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","152397","Oronu","1","HandyNotes_BattleForAzerothTreasures","Nazjatar.lua","78602580","56288","45539"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","152414","Elder Unu","1","HandyNotes_BattleForAzerothTreasures","Nazjatar.lua","63803260","56284","45531"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","152415","Alga the Eyeless","1","HandyNotes_BattleForAzerothTreasures","Nazjatar.lua","52404200","56279","45519"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","152416","Allseer Oma'kil","1","HandyNotes_BattleForAzerothTreasures","Nazjatar.lua","69204020","56280","45520"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","152431","Kaneb-ti","1","HandyNotes_BattleForAzerothTreasures","Uldum.lua","77205020","55629",""
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","152448","Iridescent Glimmershell","1","HandyNotes_BattleForAzerothTreasures","Nazjatar.lua","47205500","56286","45534"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","152464","Caverndark Terror","1","HandyNotes_BattleForAzerothTreasures","Nazjatar.lua","40800735","56283","45527"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","152465","Needlespine","1","HandyNotes_BattleForAzerothTreasures","Nazjatar.lua","45602560","56275","45538"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","152542","Scale Matriarch Zodia","1","HandyNotes_BattleForAzerothTreasures","Nazjatar.lua","28704630","56294","45547"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","152545","Scale Matriarch Vynara","1","HandyNotes_BattleForAzerothTreasures","Nazjatar.lua","27403720","56293","45546"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","152548","Scale Matriarch Gratinax","1","HandyNotes_BattleForAzerothTreasures","Nazjatar.lua","35604120","56292","45545"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","152552","Shassera","1","HandyNotes_BattleForAzerothTreasures","Nazjatar.lua","63401160","56295","45548"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","152553","Garnetscale","1","HandyNotes_BattleForAzerothTreasures","Nazjatar.lua","36003960","56273","45533"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","152555","Elderspawn Nalaada","1","HandyNotes_BattleForAzerothTreasures","Nazjatar.lua","52207400","56285","45532"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","152556","Chasm-Haunter","1","HandyNotes_BattleForAzerothTreasures","Nazjatar.lua","49008800","56270","45528"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","152561","Banescale the Packfather","1","HandyNotes_BattleForAzerothTreasures","Nazjatar.lua","71605420","56282","45524"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","152566","Anemonar","1","HandyNotes_BattleForAzerothTreasures","Nazjatar.lua","58805460","56281","45522"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","152567","Kelpwillow","1","HandyNotes_BattleForAzerothTreasures","Nazjatar.lua","50606920","56287","45535"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","152568","Urduu","1","HandyNotes_BattleForAzerothTreasures","Nazjatar.lua","31603060","56299","45557"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","152570","Crazed Trogg","1","HandyNotes_BattleForAzerothTreasures","Mechagon.lua","82202100","55812","45137"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","152657","Tat the Bonechewer","1","HandyNotes_BattleForAzerothTreasures","Uldum.lua","64403660","55682",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","152677","Nebet the Ascended","1","HandyNotes_BattleForAzerothTreasures","Uldum.lua","61402580","55684",""
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","152681","Prince Typhonus","1","HandyNotes_BattleForAzerothTreasures","Nazjatar.lua","43008760","56289","45540"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","152682","Prince Vortran","1","HandyNotes_BattleForAzerothTreasures","Nazjatar.lua","42807480","56290","45541"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","152697","Ulmath, The Soulbinder","1","HandyNotes_BattleForAzerothTreasures","Nazjatar.lua","83913611","56057",""
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","152712","Blindlight","1","HandyNotes_BattleForAzerothTreasures","Nazjatar.lua","36408000","56269","45525"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","152756","Daggertooth Terror","1","HandyNotes_BattleForAzerothTreasures","Nazjatar.lua","39005930","56271","45529"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","152757","Atekhramun","1","HandyNotes_BattleForAzerothTreasures","Uldum.lua","65005140","55710",""
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","152764","Oxidized Leachbeast","1","HandyNotes_BattleForAzerothTreasures","Mechagon.lua","57206260","55856","45157"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","152788","Uat-ka the Sun's Wrath","1","HandyNotes_BattleForAzerothTreasures","Uldum.lua","67406340","55716",""
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","152794","Amethyst Spireshell","1","HandyNotes_BattleForAzerothTreasures","Nazjatar.lua","72203620","56268","45521"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","152795","Sandclaw Stoneshell","1","HandyNotes_BattleForAzerothTreasures","Nazjatar.lua","64804060","56277","45544"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","153000","Sparkqueen P'Emp","1","HandyNotes_BattleForAzerothTreasures","Mechagon.lua","78203080","55810","45134"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","153200","Boilburn","1","HandyNotes_BattleForAzerothTreasures","Mechagon.lua","51205000","55857","45152"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","153205","Gemicide","1","HandyNotes_BattleForAzerothTreasures","Mechagon.lua","59606730","55855","45146"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","153206","Ol' Big Tusk","1","HandyNotes_BattleForAzerothTreasures","Mechagon.lua","56103600","55853","45145"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","153226","Steel Singer Freza","1","HandyNotes_BattleForAzerothTreasures","Mechagon.lua","24807720","55854","45154"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","153228","Gear Checker Cogstar","1","HandyNotes_BattleForAzerothTreasures","Mechagon.lua","40203960","55852","45155"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","153658","Shiz'narasz the Consumer","1","HandyNotes_BattleForAzerothTreasures","Nazjatar.lua","37801440","56296","45549"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","153898","Tidelord Aquatus","1","HandyNotes_BattleForAzerothTreasures","Nazjatar.lua","62402960","56122","45553"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","153928","Tidelord Dispersius","1","HandyNotes_BattleForAzerothTreasures","Nazjatar.lua","57602600","56123","45554"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","154087","Zror'um the Infinite","1","HandyNotes_BattleForAzerothTreasures","ValeOfEternalBlossoms.lua","69404140","56084",""
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","154106","Quid","1","HandyNotes_BattleForAzerothTreasures","ValeOfEternalBlossoms.lua","89004760","56094",""
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","154148","Tidemistress Leth'sindra","1","HandyNotes_BattleForAzerothTreasures","Nazjatar.lua","67152325","56106","45555"
"already_achievement_backed","npc_already_present_in_collectionist_rare_data","battle_for_azeroth","154153","Enforcer KX-T57","1","HandyNotes_BattleForAzerothTreasures","Mechagon.lua","53806180","56207","45373"
"navigation_candidate_needs_dedup","stable_npc_in_installed_handynotes_table_provider","battle_for_azeroth","154154","Honey Smasher","1","HandyNotes_BattleForAzerothTreasures","StormsongValley.lua","59401700","57674",""
