"decision","decision_basis","achievement_id","title","description","root_category","category_id","category_path","points","flags","criteria_tree_id","reward_item_id","att_source_files"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18853","Seething Flames of Hatred","Successfully craft the Warblades of the Hakkari, Reborn.","Professions","15490","Professions > Blacksmithing","5","131072","149002","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18855","Portal to Everywhere","Collect each of the following devices that allow for intradimensional travel.","Professions","15492","Professions > Engineering","5","131072","149034","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18856","Just an Ordinary Gas Cloud","Extract elements from 50 gas clouds with the Zapthrottle Mote Extractor.","Professions","15492","Professions > Engineering","5","131072","149047","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18857","That's No Ordinary Gas Cloud!","Encage 2 of each elemental soul with the Zapthrottle Soul Inhaler.","Professions","15492","Professions > Engineering","5","131072","149051","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18858","Forge and Befuddle","Deliver Forged Documents to the following gullible individuals.","Professions","15493","Professions > Inscription","5","131072","149056","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18859","Forge and Befuddle","Deliver Forged Documents to the following gullible individuals.","Professions","15493","Professions > Inscription","5","131072","149062","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18862","Anvil Mastery I","Craft 100 times with the Blacksmithing profession.","Professions","15490","Professions > Blacksmithing","10","131072","149073","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18864","Anvil Mastery II","Craft 500 times with the Blacksmithing profession.","Professions","15490","Professions > Blacksmithing","10","131072","149075","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18865","Anvil Mastery III","Craft 1000 times with the Blacksmithing profession.","Professions","15490","Professions > Blacksmithing","10","131072","149077","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18866","Anvil Mastery IV","Craft 2000 times with the Blacksmithing profession.","Professions","15490","Professions > Blacksmithing","10","131072","149079","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18868","Enchantment I","Craft or enchant 100 times with the Enchanting profession.","Professions","15491","Professions > Enchanting","10","131072","149083","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18869","Enchantment II","Craft or enchant 500 times with the Enchanting profession.","Professions","15491","Professions > Enchanting","10","131072","149085","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18870","Enchantment III","Craft or enchant 1000 times with the Enchanting profession.","Professions","15491","Professions > Enchanting","10","131072","149087","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18871","Enchantment IV","Craft or enchant 2000 times with the Enchanting profession.","Professions","15491","Professions > Enchanting","10","131072","149089","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18872","Dangerous Devices I","Craft 100 times with the Engineering profession.","Professions","15492","Professions > Engineering","10","131072","149091","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18873","Dangerous Devices II","Craft 500 times with the Engineering profession.","Professions","15492","Professions > Engineering","10","131072","149094","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18874","Dangerous Devices III","Craft 1000 times with the Engineering profession.","Professions","15492","Professions > Engineering","10","131072","149096","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18875","Dangerous Devices IV","Craft 2000 times with the Engineering profession.","Professions","15492","Professions > Engineering","10","131072","149098","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18876","Ink and Quill I","Craft 50 times with the Inscription profession.","Professions","15493","Professions > Inscription","10","131072","149100","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18877","Ink and Quill II","Craft 250 times with the Inscription profession.","Professions","15493","Professions > Inscription","10","131072","149102","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18878","Ink and Quill III","Craft 750 times with the Inscription profession.","Professions","15493","Professions > Inscription","10","131072","149104","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18879","Ink and Quill IV","Craft 1500 times with the Inscription profession.","Professions","15493","Professions > Inscription","10","131072","149106","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18880","Generations of Gemstones I","Craft 100 times with the Jewelcrafting profession.","Professions","15494","Professions > Jewelcrafting","10","131072","149108","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18885","Quite the Quilt I","Craft 100 times with the Tailoring profession.","Professions","15496","Professions > Tailoring","10","131072","149124","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18886","Quite the Quilt II","Craft 500 times with the Tailoring profession.","Professions","15496","Professions > Tailoring","10","131072","149126","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18887","Quite the Quilt III","Craft 1000 times with the Tailoring profession.","Professions","15496","Professions > Tailoring","10","131072","149128","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18888","Quite the Quilt IV","Craft 2000 times with the Tailoring profession.","Professions","15496","Professions > Tailoring","10","131072","149130","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18889","Generations of Gemstones II","Craft 500 times with the Jewelcrafting profession.","Professions","15494","Professions > Jewelcrafting","10","131072","149110","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18890","Generations of Gemstones III","Craft 1000 times with the Jewelcrafting profession.","Professions","15494","Professions > Jewelcrafting","10","131072","149112","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18891","Generations of Gemstones IV","Craft 2000 times with the Jewelcrafting profession.","Professions","15494","Professions > Jewelcrafting","10","131072","149114","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18892","Massive Mills","Perform Milling operations on herbs 2000 times with the Inscription profession.","Professions","15493","Professions > Inscription","5","131072","149132","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18893","Plentiful Prospects","Perform Prospecting or Crushing operations on ore or gems 2000 times with the Jewelcrafting profession.","Professions","15494","Professions > Jewelcrafting","5","131072","149134","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18894","Free Stylin'","Start a fashion trend by crafting each of the following stylin' hats listed below.","Professions","15495","Professions > Leatherworking","5","131072","149143","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18895","You Had it Coming","Get what you deserve.","Professions","15492","Professions > Engineering","5","131072","149148","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18896","United as Three","Simultaneously benefit from the effects of the Battle Flags for Phalanx Defense, Rallying Swiftness, and Spirit of Freedom.","Professions","15496","Professions > Tailoring","5","131072","149150","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18897","Can't Crush These","Complete each of the following Jewelcrafting daily quests listed below.","Professions","15494","Professions > Jewelcrafting","5","131072","149154","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18898","That's Just Cruel","Defeat Nefarian within Blackwing Lair while the Onyxia Scale Cloak is equipped. Do the same within Blackwing Descent, just to get the point across.","Professions","15495","Professions > Leatherworking","5","131072","149176","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18899","You Saw Nothing","While engaged in combat with Captain Kromcrush in Dire Maul, craft a Gordok Ogre Suit with the Leatherworking profession and use it.","Professions","15495","Professions > Leatherworking","5","131072","149179","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18900","Budget Bard","Craft each of the following drums with the Leatherworking profession.","Professions","15495","Professions > Leatherworking","5","131072","149182","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18901","Chromatic Calibration: Holo-Gogs","Craft each of the following goggles listed below.","Professions","15492","Professions > Engineering","5","131072","149202","209062","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18902","Uncertified Nurse","Create 500 Wildercloth Bandages.","Professions","15496","Professions > Tailoring","5","131072","149273","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18903","Ton of Tops","Craft each of the following shirts, and a pair of Tuxedo Pants, with the Tailoring profession.","Professions","15496","Professions > Tailoring","5","131072","149241","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18904","Iron to Vendor Gold","Craft each of the following Philosopher's Stones.","Professions","15489","Professions > Alchemy","5","131072","149275","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18905","Chromatic Calibration: Retinal Armor","Craft each of the following goggles listed below.","Professions","15492","Professions > Engineering","5","131072","149315","209064","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18906","Chromatic Calibration: Cranial Cannons","Craft each of the following goggles listed below.","Professions","15492","Professions > Engineering","5","131072","149323","209066","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18907","Chromatic Calibration: Ectoplasmic Specs","Craft each of the following goggles listed below.","Professions","15492","Professions > Engineering","5","131072","149360","209067","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18908","Chromatic Calibration: Bio-Optic Killshades","Craft each of the following goggles listed below.","Professions","15492","Professions > Engineering","5","131072","149365","209063","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18909","Fantastic Figurines","Craft or repair each of the figurines listed below.","Professions","15494","Professions > Jewelcrafting","5","131072","149373","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18934","Excessive Experimentation","Perform alchemical research or experimentation 100 times.","Professions","15489","Professions > Alchemy","10","131072","149433","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18941","Dazzling Dragons","Craft each of the following Jeweled Whelplings.","Professions","15494","Professions > Jewelcrafting","5","131072","149493","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18959","Don't Lose Your Head, Man","Defeat any version of the Headless Horseman.","World Events","158","World Events > Hallow's End","10","2097152","149547","0","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18960","Kickin' With the Wick","Defeat the Headless Horseman while cursed by all four wicker men.","World Events","158","World Events > Hallow's End","10","0","149549","0","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18962","A Cleansing Fire","Defeat the Headless Horseman.","World Events","158","World Events > Hallow's End","10","0","149554","0","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","18963","Burst Damage","Consume a Potion of Bursting Blood while under the simultaneous effects of Blossom Burst, Glory Burst, Marrow Burst, Torch Burst, and Widow Burst.","Professions","15489","Professions > Alchemy","5","131072","149605","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19009","Dragonflight Keystone Explorer: Season Three","Attain a Mythic+ Rating of at least 750 during Dragonflight Season Three.","Feats of Strength","15272","Feats of Strength > Dungeons","0","133120","149684","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19010","Dragonflight Keystone Conqueror: Season Three","Attain a Mythic+ Rating of at least 1500 during Dragonflight Season Three.","Feats of Strength","15272","Feats of Strength > Dungeons","0","133120","149686","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19011","Dragonflight Keystone Master: Season Three","Attain a Mythic+ Rating of at least 2000 during Dragonflight Season Three.","Feats of Strength","15272","Feats of Strength > Dungeons","0","133120","149688","209060","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19012","Dragonflight Keystone Hero: Season Three","Attain a Mythic+ Rating of at least 2500 during Dragonflight Season Three.","Feats of Strength","15272","Feats of Strength > Dungeons","0","133120","149690","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19027","Heroic Edition: Algarian Stormrider","Owner of The War Within Heroic Edition Algarian Stormrider mount.","Feats of Strength","15268","Feats of Strength > Promotions","0","133120","149859","0","Promotions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19029","Lil' Maggz","Owner of the Lil' Maggz pet.","Feats of Strength","15268","Feats of Strength > Promotions","0","133120","149929","0","InGameShop.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19030","Squally","Owner of the Squally pet.","Feats of Strength","15268","Feats of Strength > Promotions","0","133120","149931","0","InGameShop.lua;Promotions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19077","Catch Me If You Can!","Proud owner of the 2023 Vintage Winter Veil gift, Junior Timekeeper's Racing Belt.","Feats of Strength","15274","Feats of Strength > Events","0","133120","150037","0","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19079","Master of the Turbulent Timeways","Gain Mastery of Timeways for 5 weeks during the Turbulent Timeways event.","Feats of Strength","15274","Feats of Strength > Events","0","133120","150048","205208","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19080","Arcane Influence","Participated in empowering the Arcane Forge in Valdrakken during the Secrets of Azeroth event.","Feats of Strength","15274","Feats of Strength > Events","0","133120","150210","0","Secrets.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19082","Keystone Hero: Throne of the Tides","Complete Throne of the Tides at Mythic Level 20 or higher, within the time limit.","Feats of Strength","15272","Feats of Strength > Dungeons","0","395264","150227","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19083","Keystone Hero: The Everbloom","Complete The Everbloom at Mythic Level 20 or higher, within the time limit.","Feats of Strength","15272","Feats of Strength > Dungeons","0","395264","150229","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19084","Keystone Hero: Black Rook Hold","Complete Black Rook Hold at Mythic Level 20 or higher, within the time limit.","Feats of Strength","15272","Feats of Strength > Dungeons","0","395264","150231","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19085","Keystone Hero: Darkheart Thicket","Complete Darkheart Thicket at Mythic Level 20 or higher, within the time limit.","Feats of Strength","15272","Feats of Strength > Dungeons","0","395264","150233","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19086","Keystone Hero: Waycrest Manor","Complete Waycrest Manor at Mythic Level 20 or higher, within the time limit.","Feats of Strength","15272","Feats of Strength > Dungeons","0","395264","150235","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19087","Keystone Hero: Atal'Dazar","Complete Atal'Dazar at Mythic Level 20 or higher, within the time limit.","Feats of Strength","15272","Feats of Strength > Dungeons","0","395264","150237","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19088","Keystone Hero: Dawn of the Infinite","Complete Dawn of the Infinite: Galakrond's Fall and Dawn of the Infinite: Murozond's Rise at Mythic Level 20 or higher, within the time limit.","Feats of Strength","15272","Feats of Strength > Dungeons","0","395264","150239","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19090","Elite: Dragonflight Season 3","Earn the rank of Elite during Dragonflight Season 3.","Feats of Strength","15270","Feats of Strength > Player vs. Player","0","17053696","150261","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19091","Gladiator: Dragonflight Season 3","Win 50 3v3 games while at Elite rank during Dragonflight Season 3.","Feats of Strength","15270","Feats of Strength > Player vs. Player","0","14336","150280","210345","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19130","Junior Racing Champion","Became a legendary racer and course maker using the Junior Timekeeper's Racing Belt.","Feats of Strength","15274","Feats of Strength > Events","0","2048","150609","0","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19133","Rival I: Dragonflight Season 3","Earn the rank of Rival I during Dragonflight Season 3.","Feats of Strength","15270","Feats of Strength > Player vs. Player","0","14336","150612","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19155","Rival II: Dragonflight Season 3","Earn the rank of Rival II during Dragonflight Season 3.","Feats of Strength","15270","Feats of Strength > Player vs. Player","0","14336","150617","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19156","Duelist: Dragonflight Season 3","Earn the rank of Duelist during Dragonflight Season 3.","Feats of Strength","15270","Feats of Strength > Player vs. Player","0","17053696","150642","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19157","Combatant I: Dragonflight Season 3","Earn the rank of Combatant I during Dragonflight Season 3.","Feats of Strength","15270","Feats of Strength > Player vs. Player","0","2048","150632","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19158","Combatant II: Dragonflight Season 3","Earn the rank of Combatant II during Dragonflight Season 3.","Feats of Strength","15270","Feats of Strength > Player vs. Player","0","2048","150637","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19159","Challenger I: Dragonflight Season 3","Earn the rank of Challenger I during Dragonflight Season 3.","Feats of Strength","15270","Feats of Strength > Player vs. Player","0","14336","150622","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19160","Challenger II: Dragonflight Season 3","Earn the rank of Challenger II during Dragonflight Season 3.","Feats of Strength","15270","Feats of Strength > Player vs. Player","0","14336","150627","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19192","Lil' Frostwing","Owner of the Lil' Frostwing pet.","Feats of Strength","15268","Feats of Strength > Promotions","0","133120","149927","0","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19276","Verdant Vogue","Collect any armor set from Dragonflight PvP Season 3 or Season 4.","Collections","15259","Collections > Appearances","10","131072","150761","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19294","Tour of Duty: Emerald Dream","Earn 1000 honor in Emerald Dream while in War Mode.","Player vs. Player","15283","Player vs. Player > World","10","131072","151016","0","Zones.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19295","Verdant Gladiator's Slitherdrake","Obtain the Verdant Gladiator's Slitherdrake from Dragonflight Season 3.","Feats of Strength","15269","Feats of Strength > Mounts","0","145408","151043","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19304","Legend: Dragonflight Season 3","Win 100 Rated Solo Shuffle rounds while at Elite rank during Dragonflight Season 3.","Feats of Strength","15270","Feats of Strength > Player vs. Player","0","14336","151047","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19326","Dreaming of Drakes","Outgrow the use of Whelpling's Dreaming Crests during Dragonflight Season 3.","Feats of Strength","81","Feats of Strength","0","2048","151376","210180","ExpansionFeatures.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19349","Glory of the Dream Raider","Complete the Amirdrassil, the Dream's Hope raid achievements listed below.","Dungeons & Raids","168","Dungeons & Raids","25","143360","151522","210060","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19350","Ahead of the Curve: Fyrakk the Blazing","Defeat Fyrakk the Blazing in Amirdrassil, the Dream's Hope on Heroic difficulty or higher, before the release of the next raid tier.","Feats of Strength","15271","Feats of Strength > Raids","0","6144","151532","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19351","Cutting Edge: Fyrakk the Blazing","Defeat Fyrakk the Blazing in Amirdrassil, the Dream's Hope on Mythic difficulty, before the release of the next raid tier.","Feats of Strength","15271","Feats of Strength > Raids","0","6144","151534","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19396","Dragonflight Season 3 Master","Complete one of the achievements listed below during Dragonflight Season 3.","Feats of Strength","81","Feats of Strength","0","2048","151654","0","ExpansionFeatures.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19397","Dreaming of Wyrms","Outgrow the use of Drake's Dreaming Crests during Dragonflight Season 3.","Feats of Strength","81","Feats of Strength","0","2048","151682","210180","ExpansionFeatures.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19398","Dreaming of the Aspects","Outgrow the use of Wyrm's Dreaming Crests during Dragonflight Season 3.","Feats of Strength","81","Feats of Strength","0","2048","151684","210180","ExpansionFeatures.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19400","Support Your Local Artisans","Donate a total of 50,000 gold to the Artisan's Consortium in support of the Gala of Gifts.","World Events","187","World Events > Love is in the Air","10","131072","151725","0","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19409","Working Underground","Obtain maximum skill points in the ""Khaz Algar"" category of two primary professions.","Professions","169","Professions","10","131072","151762","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19410","Algari Master of All","Raise all primary professions to maximum skill points in the ""Khaz Algar"" category.","Professions","169","Professions","50","143360","151774","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19411","Battleground Blitz Novice","Complete 10 victories in Battleground Blitz.","Player vs. Player","15092","Player vs. Player > Rated Battleground","5","131072","151788","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19412","Battleground Blitz Apprentice","Complete 25 victories in Battleground Blitz.","Player vs. Player","15092","Player vs. Player > Rated Battleground","10","131072","151792","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19413","Battleground Blitz Veteran","Complete 50 victories in Battleground Blitz.","Player vs. Player","15092","Player vs. Player > Rated Battleground","15","131072","151794","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19414","Algari Cook","Obtain 100 skill points in the ""Khaz Algar"" category of cooking.","Professions","170","Professions > Cooking","10","0","151796","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19415","Algari Fisherman","Obtain 300 skill points in the ""Khaz Algar"" category of fishing.","Professions","171","Professions > Fishing","10","0","151804","0","Professions.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19416","Learning the Ropes","Participate in 25 matches in Battleground Blitz.","Player vs. Player","15092","Player vs. Player > Rated Battleground","15","131072","151798","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19417","Brawlroom Blitzer","Participate in 50 matches in Battleground Blitz.","Player vs. Player","15092","Player vs. Player > Rated Battleground","10","131072","151800","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19418","Battle-scarred Battler","Participate in 100 matches in Battleground Blitz.","Player vs. Player","15092","Player vs. Player > Rated Battleground","15","131072","151802","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19420","Dragonflight Season 3 Hero","Complete one of the achievements listed below.","Feats of Strength","81","Feats of Strength","0","133120","151840","0","ExpansionFeatures.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19442","Fire Catwalk With Me","Collect an armor set from Amirdrassil, the Dream's Hope.","Collections","15259","Collections > Appearances","10","131072","152031","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19443","Battle Mender: Dragonflight Season 3","Win 50 Solo Shuffle rounds as a Healer at or above Rival I during Dragonflight Season 3.","Feats of Strength","15270","Feats of Strength > Player vs. Player","0","133120","152098","0","PVP.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19449","Dreaming Hero: Dragonflight Season 3","End Dragonflight Mythic+ Season 3 with a Mythic+ Rating in the top 0.1% of all players in your region.","Feats of Strength","15272","Feats of Strength > Dungeons","0","14336","153081","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19450","Fyr'alath the Dreamrender","Wielder of Fyr'alath the Dreamrender.","Feats of Strength","15271","Feats of Strength > Raids","0","2048","153146","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","19459","Level 80","Reach level 80.","Characters","92","Characters","10","2101252","153290","0","Character.lua"
