"decision","decision_basis","acquisition_expansion","decor_id","item_id","name","item_name","item_expansion_id","att_occurrences","att_source_ancestry"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","4473","248647","Founder's Point Blooming Grass Patch","Founder's Point Blooming Grass Patch","-3","1","custom_header:-682>custom_header:-22>decor:4473"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","4474","248648","Autumn Leaf Pile","Autumn Leaf Pile","-3","1","custom_header:-682>custom_header:-22>decor:4474"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","4475","248649","Young Chestnut Tree","Young Chestnut Tree","-3","1","custom_header:-682>custom_header:-22>decor:4475"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","4476","248650","Razorwind Flamebrush","Razorwind Flamebrush","-3","1","custom_header:-682>custom_header:-22>decor:4476"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","4484","248658","Elven Wood Crate","Elven Wood Crate","-3","1","custom_header:-682>custom_header:-22>decor:4484"
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","4487","248662","Jewelcrafter's Tent","Jewelcrafter's Tent","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","4490","248665","Stormwind Peddler's Cart","Stormwind Peddler's Cart","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","4562","248760","Lovely Elven Shelf","Lovely Elven Shelf","-3","2","custom_header:-682>custom_header:-22>decor:4562;custom_header:-682>map:2351>header:93109>quest:93134>decor:4562"
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","4811","248794","Elwynn Fence","Elwynn Fence","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","4812","248795","Elwynn Fencepost","Elwynn Fencepost","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","4813","248796","Goldshire Food Cart","Goldshire Food Cart","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","4815","248798","Northshire Barrel","Northshire Barrel","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","4822","248802","Elwynn Grass Patch","Elwynn Grass Patch","-3","1","custom_header:-682>custom_header:-22>decor:4822"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","4823","248803","Elwynn Grass Spread","Elwynn Grass Spread","-3","1","custom_header:-682>custom_header:-22>decor:4823"
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","4841","248808","Nesingwary Mounted Elk Head","Nesingwary Mounted Elk Head","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","4843","248809","Void-Corrupted Rotunda","Void-Corrupted Rotunda","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","4845","248811","Elwynn Small Grass Patch","Elwynn Small Grass Patch","-3","1","custom_header:-682>custom_header:-22>decor:4845"
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","5115","248938","Hooded Iron Lantern","Hooded Iron Lantern","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","5116","248939","Stormwind Lamppost","Stormwind Lamppost","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","5129","279362","Furious Tiki Mask","Furious Tiki Mask","11","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","5131","248963","Spirit-Touched Amani Mask","Spirit-Touched Amani Mask","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","5561","249550","Wind Rider Roost","Wind Rider Roost","-3","1","custom_header:-682>custom_header:-22>decor:5561"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","5563","249558","Elven Standing Mirror","Elven Standing Mirror","-3","1","custom_header:-682>custom_header:-22>decor:5563"
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","5796","249923","Sin'dorei Golden Welcome","Sin'dorei Golden Welcome","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","5853","250093","Tusked Weapon Rack","Tusked Weapon Rack","-3","1","custom_header:-682>custom_header:-22>decor:5853"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","5854","250094","Empty Orgrimmar Bathtub","Empty Orgrimmar Bathtub","-3","1","custom_header:-682>custom_header:-22>decor:5854"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","7668","250627","Forbidden Fork","Forbidden Fork","-3","1","custom_header:-682>custom_header:-714>custom_header:-719>npc:250820>decor:7668"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","7691","250694","Draconic Metalshaper's Anvil","Draconic Metalshaper's Anvil","-3","1","custom_header:-682>custom_header:-714>custom_header:-719>npc:250820>decor:7691"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","7692","250695","Replica Grathardormu's Hammer","Replica Grathardormu's Hammer","-3","1","custom_header:-682>custom_header:-714>custom_header:-719>npc:250820>decor:7692"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","7693","250696","Green Thumb's Watering Can","Green Thumb's Watering Can","-3","1","custom_header:-682>custom_header:-714>custom_header:-719>npc:250820>decor:7693"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","7694","250697","Draconic Auctioneer's Lectern","Draconic Auctioneer's Lectern","-3","1","custom_header:-682>custom_header:-714>custom_header:-719>npc:250820>decor:7694"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","7695","250698","Obsidian Warder Pennant","Obsidian Warder Pennant","-3","1","custom_header:-682>custom_header:-714>custom_header:-719>npc:250820>decor:7695"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","7696","250699","Dark Talon Pennant","Dark Talon Pennant","-3","1","custom_header:-682>custom_header:-714>custom_header:-719>npc:250820>decor:7696"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","7697","250700","Roasted Ram Leg","Roasted Ram Leg","-3","1","custom_header:-682>custom_header:-714>custom_header:-719>npc:250820>decor:7697"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","7698","250701","Draconic Trader's Cart","Draconic Trader's Cart","-3","1","custom_header:-682>custom_header:-714>custom_header:-719>npc:250820>decor:7698"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","7699","250702","Artisan's Measuring Scales","Artisan's Measuring Scales","-3","1","custom_header:-682>custom_header:-714>custom_header:-719>npc:250820>decor:7699"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","7700","250703","War Creche Teaching Crystal","War Creche Teaching Crystal","-3","1","custom_header:-682>custom_header:-714>custom_header:-719>npc:250820>decor:7700"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","7701","250704","Ancient Weyrn Device","Ancient Weyrn Device","-3","1","custom_header:-682>custom_header:-714>custom_header:-719>npc:250820>decor:7701"
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","7782","250772","Crimson Lightwood Privacy Screen","Crimson Lightwood Privacy Screen","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","7825","250793","Lush Garden Trellis","Lush Garden Trellis","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","7826","250794","Colorful Shroomic Egg","Colorful Shroomic Egg","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","7827","250795","Colorful Dotted Egg","Colorful Dotted Egg","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","7828","250796","Colorful Striped Egg","Colorful Striped Egg","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","7829","250797","Spring Blossom Ceiling Light","Spring Blossom Ceiling Light","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","7830","250798","Spring Blossom Shelf","Spring Blossom Shelf","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","7836","250913","Small Razorwind Bar Table","Small Razorwind Bar Table","-3","1","custom_header:-682>custom_header:-22>decor:7836"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","7842","250920","Horned Hanging Sconce","Horned Hanging Sconce","-3","2","custom_header:-682>custom_header:-22>decor:7842;custom_header:-682>map:2351>header:93109>quest:93102>decor:7842"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","8179","251472","Pandaren Wooden Cart","Pandaren Wooden Cart","-3","1","custom_header:-682>custom_header:-714>custom_header:-716>npc:249684>decor:8179"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","8180","251473","Commander's Kafa Mug","Commander's Kafa Mug","-3","1","custom_header:-682>custom_header:-714>custom_header:-716>npc:249684>decor:8180"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","8181","251474","Ceramic Kafa Mug","Ceramic Kafa Mug","-3","1","custom_header:-682>custom_header:-714>custom_header:-716>npc:249684>decor:8181"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","8182","251475","Dalaran Kafa Grinder","Dalaran Kafa Grinder","-3","1","custom_header:-682>custom_header:-714>custom_header:-716>npc:249684>decor:8182"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","8236","251545","Razorwind Cooking Grill","Razorwind Cooking Grill","-3","1","custom_header:-682>custom_header:-22>decor:8236"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","8769","251637","Tusked Weapon Stand","Tusked Weapon Stand","-3","1","custom_header:-682>custom_header:-22>decor:8769"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","8770","251638","Jagged Orgrimmar Trellis","Jagged Orgrimmar Trellis","-3","1","custom_header:-682>custom_header:-22>decor:8770"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","8771","251639","Hide-Covered Bench","Hide-Covered Bench","-3","1","custom_header:-682>custom_header:-22>decor:8771"
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","8877","251914","Sumptuous Berry Pie","Sumptuous Berry Pie","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","8907","251973","Hide-Covered Wall Shelf","Hide-Covered Wall Shelf","-3","2","custom_header:-682>custom_header:-22>decor:8907;custom_header:-682>map:2351>header:93109>quest:93108>decor:8907"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","8910","251974","Tusked Chandelier","Tusked Chandelier","-3","1","custom_header:-682>custom_header:-22>decor:8910"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","8911","251975","Tusked Sconce","Tusked Sconce","-3","1","custom_header:-682>custom_header:-22>decor:8911"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","8912","251976","Wolf Pelt Rug","Wolf Pelt Rug","-3","1","custom_header:-682>custom_header:-22>decor:8912"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","8917","251981","Elegant Elven Chandelier","Elegant Elven Chandelier","-3","2","custom_header:-682>custom_header:-22>decor:8917;custom_header:-682>map:2351>header:93109>quest:93141>decor:8917"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","8918","251982","Gilded Silvermoon Candelabra","Gilded Silvermoon Candelabra","-3","1","custom_header:-682>custom_header:-22>decor:8918"
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","8982","252010","Ornate Ironforge Bench","Ornate Ironforge Bench","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","8987","252039","Open Sack of Roasted Kafa","Open Sack of Roasted Kafa","-3","1","custom_header:-682>custom_header:-714>custom_header:-716>npc:249684>decor:8987"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","8988","252040","Sealed Sack of Roasted Kafa","Sealed Sack of Roasted Kafa","-3","1","custom_header:-682>custom_header:-714>custom_header:-716>npc:249684>decor:8988"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","8989","252041","Dalaran Espresso Machine","Dalaran Espresso Machine","-3","1","custom_header:-682>custom_header:-714>custom_header:-716>npc:249684>decor:8989"
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","8990","252042","Purified Troll Pitcher","Purified Troll Pitcher","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","9064","252417","Plush Cushioned Chair","Plush Cushioned Chair","-3","1","custom_header:-682>custom_header:-22>decor:9064"
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9065","252419","Lush Garden Fungal Basin","Lush Garden Fungal Basin","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","9143","252657","Tied-Right Leather Curtains","Tied-Right Leather Curtains","-3","1","custom_header:-682>custom_header:-22>decor:9143"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","9144","252659","Founder's Point Front Door","Founder's Point Front Door","-3","1","custom_header:-682>custom_header:-22>decor:9144"
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9149","252666","""The High Exarch"" Painting","""The High Exarch"" Painting","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9150","252667","""The Ranger of the Void"" Painting","""The Ranger of the Void"" Painting","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9151","252668","""The Harbinger"" Painting","""The Harbinger"" Painting","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9152","252669","""The Redeemer"" Painting","""The Redeemer"" Painting","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9248","253174","Dried Gilnean Roses","Dried Gilnean Roses","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9249","253175","Hyjal Climbing Vine","Hyjal Climbing Vine","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9250","253176","Ancient Zandalari Ritual Scroll","Ancient Zandalari Ritual Scroll","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9251","253177","Pylon Fragment","Pylon Fragment","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9252","253178","Inactive Filigree Moon Lamp","Inactive Filigree Moon Lamp","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9253","253179","Ornamental Proudmoore Anchor","Ornamental Proudmoore Anchor","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","9254","253180","Elegant Elven Canopy Bed","Elegant Elven Canopy Bed","-3","1","custom_header:-682>custom_header:-22>decor:9254"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","9255","253181","Gemmed Elven Chest","Gemmed Elven Chest","-3","2","custom_header:-682>custom_header:-22>decor:9255;custom_header:-682>map:2352>header:92969>quest:93007>decor:9255"
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9263","253242","Horde Warlord's Throne","Horde Warlord's Throne","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9265","253244","Lunar Celebrant's Aquarium","Lunar Celebrant's Aquarium","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9270","253254","Lunar Celebrant's Cradle","Lunar Celebrant's Cradle","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9271","253255","Lunar Celebrant's Wide Pillow Roll","Lunar Celebrant's Wide Pillow Roll","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9272","253256","Lunar Celebrant's Pillow Roll","Lunar Celebrant's Pillow Roll","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9273","253257","Lunar Celebrant's Privacy Screen","Lunar Celebrant's Privacy Screen","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9274","253290","Lunar Celebrant's Ornate Vanity","Lunar Celebrant's Ornate Vanity","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9275","253291","Lunar Celebrant's Compact","Lunar Celebrant's Compact","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9276","253292","Lunar Celebrant's Bamboo Canister","Lunar Celebrant's Bamboo Canister","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9277","253293","Lunar Celebrant's Tea Tray","Lunar Celebrant's Tea Tray","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9278","253294","Lunar Celebrant's Teacup","Lunar Celebrant's Teacup","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9279","253295","Lunar Celebrant's Teapot","Lunar Celebrant's Teapot","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9280","253296","Lunar Celebrant's Tea Set","Lunar Celebrant's Tea Set","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9281","253297","Lunar Celebrant's Vase with Maple Branch","Lunar Celebrant's Vase with Maple Branch","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9289","253396","Purified Crude Axe","Purified Crude Axe","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9290","253397","Revered Deepstone Table","Revered Deepstone Table","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","9419","253522","Thalassian Chest","Thalassian Chest","-3","1","custom_header:-682>custom_header:-714>custom_header:-718>npc:252917>decor:9419"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","9420","253523","Astalor's Hookah","Astalor's Hookah","-3","1","custom_header:-682>custom_header:-714>custom_header:-718>npc:252917>decor:9420"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","9421","253524","590 Quel'Lithien Red Display Bottle","590 Quel'Lithien Red Display Bottle","-3","1","custom_header:-682>custom_header:-714>custom_header:-718>npc:252917>decor:9421"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","9422","253525","Thalassian Academy Dictation Device","Thalassian Academy Dictation Device","-3","1","custom_header:-682>custom_header:-714>custom_header:-718>npc:252917>decor:9422"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","9423","253526","Sin'dorei Wine Display","Sin'dorei Wine Display","-3","1","custom_header:-682>custom_header:-714>custom_header:-718>npc:252917>decor:9423"
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9424","253527","Goldshire Wardrobe","Goldshire Wardrobe","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9439","253542","Scarred Orcish Spear","Scarred Orcish Spear","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9440","253543","Clefthoof Hide Rug","Clefthoof Hide Rug","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9441","253544","Weathered History of the Warchiefs","Weathered History of the Warchiefs","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9443","253546","Lush Garden Butterfly Sconce","Lush Garden Butterfly Sconce","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9444","253547","Spring Blossom Wreath","Spring Blossom Wreath","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","9471","253589","Short Wooden Cabinet","Short Wooden Cabinet","-3","2","custom_header:-682>custom_header:-22>decor:9471;custom_header:-682>map:2352>header:92969>quest:92989>decor:9471"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","9472","253590","Coal-Fired Stovetop","Coal-Fired Stovetop","-3","1","custom_header:-682>custom_header:-22>decor:9472"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","9473","253592","Sturdy Wooden Washbasin","Sturdy Wooden Washbasin","-3","1","custom_header:-682>custom_header:-22>decor:9473"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","9474","253593","Sturdy Wooden Bathtub","Sturdy Wooden Bathtub","-3","1","custom_header:-682>custom_header:-22>decor:9474"
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9475","253598","Banner of the Ebon Blade","Banner of the Ebon Blade","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","9476","253599","Artisanal Display Tent","Artisanal Display Tent","-3","1","custom_header:-682>custom_header:-714>custom_header:-718>npc:252917>decor:9476"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","9477","253600","Eversong Crystal Glass","Eversong Crystal Glass","-3","1","custom_header:-682>custom_header:-714>custom_header:-718>npc:252917>decor:9477"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","9478","253601","590 Quel'Lithien Red","590 Quel'Lithien Red","-3","1","custom_header:-682>custom_header:-714>custom_header:-718>npc:252917>decor:9478"
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9479","253602","""Silvermoon in Summer"" Painting","""Silvermoon in Summer"" Painting","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9480","253603","""The Last Day of the Semester"" Painting","""The Last Day of the Semester"" Painting","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9481","253604","""A Bridge Over Calm Waters"" Painting","""A Bridge Over Calm Waters"" Painting","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9482","253605","""Family Portrait"" Painting","""Family Portrait"" Painting","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9484","253607","""Eversong in Bloom"" Painting","""Eversong in Bloom"" Painting","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9485","253608","""Nature's Strength"" Painting","""Nature's Strength"" Painting","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9491","253614","""Brunch and a Book"" Painting","""Brunch and a Book"" Painting","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9492","253615","""Autumnal Eversong"" Painting","""Autumnal Eversong"" Painting","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9493","253616","""Isolation"" Painting","""Isolation"" Painting","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9494","253617","""Reclamation"" Painting","""Reclamation"" Painting","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9495","253618","""The Light Blooms"" Painting","""The Light Blooms"" Painting","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9496","253619","""The Fallen Protectors"" Painting","""The Fallen Protectors"" Painting","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9497","253620","""River's Protectors"" Painting","""River's Protectors"" Painting","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9624","253700","Sandy Vulpera Banner","Sandy Vulpera Banner","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","9627","253703","Purified Crude Hammer","Purified Crude Hammer","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","10273","254235","Sin'dorei Artisan's Easel","Sin'dorei Artisan's Easel","-3","1","custom_header:-682>custom_header:-714>custom_header:-718>npc:252917>decor:10273"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","10324","254316","Small Orgrimmar Tusked Bed","Small Orgrimmar Tusked Bed","-3","1","custom_header:-682>custom_header:-22>decor:10324"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","10339","254400","Triple-Tested Steam Valve","Triple-Tested Steam Valve","-3","1","custom_header:-682>custom_header:-714>custom_header:-720>npc:248525>decor:10339"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","10340","254401","Mad Science Blueprints","Mad Science Blueprints","-3","1","custom_header:-682>custom_header:-714>custom_header:-720>npc:248525>decor:10340"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","10341","254402","Safety Electrical Cabling","Safety Electrical Cabling","-3","1","custom_header:-682>custom_header:-714>custom_header:-720>npc:248525>decor:10341"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","10342","254403","Mechagon Control Console","Mechagon Control Console","-3","1","custom_header:-682>custom_header:-714>custom_header:-720>npc:248525>decor:10342"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","10343","254404","Sticky Lever","Sticky Lever","-3","1","custom_header:-682>custom_header:-714>custom_header:-720>npc:248525>decor:10343"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","10344","254405","Dual-Action Turbo Pro Lever","Dual-Action Turbo Pro Lever","-3","1","custom_header:-682>custom_header:-714>custom_header:-720>npc:248525>decor:10344"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","10345","254406","Mechanical Gauge","Mechanical Gauge","-3","1","custom_header:-682>custom_header:-714>custom_header:-720>npc:248525>decor:10345"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","10346","254407","Dual Mechanical Gauge","Dual Mechanical Gauge","-3","1","custom_header:-682>custom_header:-714>custom_header:-720>npc:248525>decor:10346"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","10347","254408","Lively Pistons","Lively Pistons","-3","1","custom_header:-682>custom_header:-714>custom_header:-720>npc:248525>decor:10347"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","10348","254409","Sturdy Drive Belt","Sturdy Drive Belt","-3","1","custom_header:-682>custom_header:-714>custom_header:-720>npc:248525>decor:10348"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","10349","254410","Blue-Glo Lantern","Blue-Glo Lantern","-3","1","custom_header:-682>custom_header:-714>custom_header:-720>npc:248525>decor:10349"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","10350","254411","Z-205 Mechanical Device","Z-205 Mechanical Device","-3","1","custom_header:-682>custom_header:-714>custom_header:-720>npc:248525>decor:10350"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","10351","254412","Well-Oiled Machine Cog","Well-Oiled Machine Cog","-3","1","custom_header:-682>custom_header:-714>custom_header:-720>npc:248525>decor:10351"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","10352","254413","Jury-Rigged Electrical Couple","Jury-Rigged Electrical Couple","-3","1","custom_header:-682>custom_header:-714>custom_header:-720>npc:248525>decor:10352"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","10354","254415","Miniature Charging Station","Miniature Charging Station","-3","1","custom_header:-682>custom_header:-714>custom_header:-720>npc:248525>decor:10354"
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","10355","254416","Galvanic Storage and Maintenance Device","Galvanic Storage and Maintenance Device","-3","1","custom_header:-682>custom_header:-714>custom_header:-720>npc:248525>decor:10355"
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","10356","254417","Spring Blossom Hanging Chair","Spring Blossom Hanging Chair","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","10367","254560","Small Razorwind Square Table","Small Razorwind Square Table","-3","1","custom_header:-682>custom_header:-22>decor:10367"
"defer_acquisition_source_required","current_db2_item_backed_no_local_acquisition_source","","10368","254561","Ogre Champion's Prized Skull","Ogre Champion's Prized Skull","-3","0",""
"defer_acquisition_source_required","current_db2_item_backed_att_catalog_only","","10537","254766","Ineffective Mechanical Privacy Screen","Ineffective Mechanical Privacy Screen","-3","1","custom_header:-682>custom_header:-714>custom_header:-720>npc:248525>decor:10537"
